32,2021-02-28,9:12:08,0,0,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Will Young,{01EB9425-A76F-48A8-BAB3-C7F0EC906AD4},L,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,33.118,3.592,0.455,1266,54.49,7:45,1.426,0.742,1.709,-1.548,-0.267,-0.311,0.901,0.56,30.06,-7.814,-1.851,0.52,,,,,,,,,,,,0.17,-0.147,-0.752,15.24,1.508,-0.155,-32.666,1.53,2.354,6.116,-11.84,Coe College,Coe College,,,,,{2C43EAE6-2579-4FF3-AF75-E067CE11F312},-0.56,0.901
33,2021-02-28,9:12:23,0,0,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Will Young,{01EB9425-A76F-48A8-BAB3-C7F0EC906AD4},L,Coe College,Wind Up,,Top,,,,Two Seam Fastball,,Single,,,,,,,37.46,3.026,-3.565,1894,310.347,4:15,1.303,0.712,1.97,-1.326,-0.361,0.383,0.826,0.096,33.977,-6.907,-0.69,0.452,,,,,,,,,,,,-0.239,-0.204,-0.638,15.24,1.361,2.184,-37.053,1.532,-4.249,7.948,-13.427,Coe College,Coe College,,,,,{DFC9E9A7-8B41-46A8-81F6-19511EBC069C},-0.096,0.826
34,2021-02-28,9:12:57,0,0,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Grant Riggan,{391682E7-492C-4096-893A-FC219DA083E3},R,Coe College,Wind Up,,Top,,,,Two Seam Fastball,,Ball,,,,,,,36.896,0.675,-3.817,1869,330.887,5:00,1.426,0.596,2.027,-1.334,-0.348,0.179,0.28,-0.291,34.029,-9.258,-2.475,0.455,,,,,,,,,,,,-0.126,-0.183,-0.519,15.24,1.433,2.382,-36.537,0.018,-2.206,7.059,-12.999,Coe College,Coe College,,,,,{74BBA0DA-5F0E-4DF4-9BF9-EC47B5AA8448},0.291,0.28
35,2021-02-28,9:13:11,0,0,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Grant Riggan,{391682E7-492C-4096-893A-FC219DA083E3},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,32.827,3.502,-0.325,2484,37.952,7:15,1.418,0.541,1.819,-1.834,-0.553,-0.394,0.575,0.055,29.965,-10.081,-3.263,0.521,,,,,,,,,,,,0.211,-0.303,-0.53,15.24,1.491,0.307,-32.473,1.414,2.869,6.311,-13.923,Coe College,Coe College,,,,,{D6D6DA83-7B56-4CA4-8FF1-FFCC99B4FD5B},-0.055,0.575
36,2021-02-28,9:13:26,0,0,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Grant Riggan,{391682E7-492C-4096-893A-FC219DA083E3},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,33.507,3.766,-1.209,1251,24.946,6:45,1.313,0.69,1.767,-1.774,-0.546,-0.229,0.608,0.119,30.479,-9.373,-2.916,0.511,,,,,,,,,,,,0.113,-0.298,-0.659,15.24,1.395,0.776,-33.222,1.604,1.609,6.811,-14.028,Coe College,Coe College,,,,,{FEF12A8D-581A-41DC-99DB-9AB952CC2707},-0.119,0.608
37,2021-02-28,9:13:54,0,0,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Grant Riggan,{391682E7-492C-4096-893A-FC219DA083E3},R,Coe College,Wind Up,,Top,,,,Two Seam Fastball,,Called Strikeout,,,,,,,38.305,2.055,-4.065,1928,320.024,4:45,1.456,0.587,1.947,-1.41,-0.485,0.379,0.624,-0.175,34.94,-8.457,-1.224,0.442,,,,,,,,,,,,-0.24,-0.265,-0.5,15.24,1.493,2.565,-37.888,0.887,-4.467,8.158,-14.738,Coe College,Coe College,,,,,{B8C07466-1C8F-4DD6-A571-7D09436EA6AE},0.175,0.624
38,2021-02-28,9:17:06,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,James VanHooser,{3CCEB3E4-7E2D-437B-8ED8-206D2AA42EA7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,38.505,1.072,-2.734,1162,4.774,6:15,1.834,0.391,1.885,-1.123,-0.209,-0.015,1.013,-0.394,35.271,-7.267,-2.845,0.439,,,,,,,,,,,,-0.012,-0.105,-0.329,15.24,1.851,1.831,-38.233,0.317,-0.234,8.126,-11.806,Coe College,Coe College,,,,,{1F6EA909-52B0-4F88-984E-B2128F7AB51A},0.394,1.013
39,2021-02-28,9:17:17,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,James VanHooser,{3CCEB3E4-7E2D-437B-8ED8-206D2AA42EA7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,38.86,1.356,-1.316,2484,6.806,6:15,1.83,0.254,1.941,-1.3,-0.402,-0.045,0.91,-0.16,35.619,-8.316,-1.651,0.434,,,,,,,,,,,,0.015,-0.216,-0.225,15.24,1.852,0.899,-38.475,0.462,0.288,8.076,-13.969,Coe College,Coe College,,,,,{0A34EA03-182F-4852-864B-8CE008DC7E17},0.16,0.91
40,2021-02-28,9:17:31,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,James VanHooser,{3CCEB3E4-7E2D-437B-8ED8-206D2AA42EA7},R,Coe College,Wind Up,,Top,,,,Cutter,,Swinging Strike,,,,,,,34.233,1.09,-2.983,2467,1.035,6:00,1.673,0.589,1.861,-1.729,-0.564,-0.01,0.252,-0.262,31.883,-11.599,-3.055,0.494,,,,,,,,,,,,-0.016,-0.298,-0.519,15.24,1.687,1.775,-33.994,0.091,-0.243,6.176,-14.308,Coe College,Coe College,,,,,{1624EDAF-A44D-40B1-870F-6603CD3DFA65},0.262,0.252
41,2021-02-28,9:17:49,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,James VanHooser,{3CCEB3E4-7E2D-437B-8ED8-206D2AA42EA7},R,Coe College,Wind Up,,Top,,,,Cutter,,Ball,,,,,,,34.003,1.395,-2.41,1845,1.724,6:00,1.793,0.461,1.821,-1.74,-0.555,-0.016,0.447,-0.236,31.59,-11.373,-2.527,0.498,,,,,,,,,,,,-0.009,-0.293,-0.403,15.24,1.815,1.426,-33.76,0.253,-0.133,6.161,-14.16,Coe College,Coe College,,,,,{24192630-3163-4ADB-8B33-2F2AD29982A5},0.236,0.447
42,2021-02-28,9:18:03,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,James VanHooser,{3CCEB3E4-7E2D-437B-8ED8-206D2AA42EA7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strikeout,,,,,,,38.938,0.057,-2.84,2469,308.444,4:15,1.797,0.513,1.961,-1.203,-0.314,0.364,0.61,0.081,35.856,-8.882,-0.118,0.432,,,,,,,,,,,,-0.221,-0.159,-0.454,15.24,1.792,1.792,-38.622,-0.374,-4.296,7.99,-12.907,Coe College,Coe College,,,,,{4B9DD707-FEE3-46D9-8983-531C0FDB6483},-0.081,0.61
43,2021-02-28,9:18:25,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Joey Sartain,{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,Coe College,Wind Up,,Top,,,,Cutter,,Ball,,,,,,,34.781,1.421,-4.695,2321,337.014,5:15,1.718,0.714,1.802,-1.708,-0.578,0.233,0.414,-0.384,32.433,-11.081,-2.974,0.486,,,,,,,,,,,,-0.159,-0.306,-0.601,15.24,1.741,2.765,-34.632,0.281,-2.498,6.383,-14.608,Coe College,Coe College,,,,,{4F245F0A-744A-4E18-A7A8-CAF8BE5A6CE2},0.384,0.414
44,2021-02-28,9:18:37,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Joey Sartain,{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,39.141,-0.74,-4.262,2337,290.911,3:45,1.677,0.792,1.959,-1.068,-0.189,0.429,0.401,0.025,36.03,-8.674,-1.054,0.43,,,,,,,,,,,,-0.267,-0.084,-0.702,15.24,1.655,2.746,-38.84,-0.871,-5.257,8.114,-11.47,Coe College,Coe College,,,,,{ADF0BA39-5618-4284-94A4-D6F9CFBBD65D},-0.025,0.401
45,2021-02-28,9:18:51,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Joey Sartain,{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,38.985,2.15,-3.75,2461,350.127,5:45,1.599,0.592,1.9,-1.313,-0.422,0.069,0.892,-0.396,35.793,-7.601,-3.239,0.433,,,,,,,,,,,,-0.065,-0.231,-0.507,15.24,1.64,2.513,-38.716,0.988,-1.274,8.248,-14.324,Coe College,Coe College,,,,,{8CE0CF07-3280-4938-A393-66C047565FAB},0.396,0.892
46,2021-02-28,9:19:05,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Joey Sartain,{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,38.668,0.178,-5.196,2350,295.029,3:45,1.667,0.776,1.954,-1.163,-0.262,0.521,0.554,-0.163,35.84,-8.433,-1.326,0.433,,,,,,,,,,,,-0.321,-0.134,-0.666,15.24,1.664,3.315,-38.424,-0.28,-6.222,7.435,-12.41,Coe College,Coe College,,,,,{F00D256F-F8B6-4392-B557-386DA2D17085},0.163,0.554
47,2021-02-28,9:19:19,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Joey Sartain,{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Swinging Strike,,,,,,,38.906,2.303,-3.204,2422,325.894,4:45,1.619,0.678,1.987,-1.309,-0.419,0.266,0.955,0.047,35.629,-7.474,-1.212,0.432,,,,,,,,,,,,-0.17,-0.234,-0.612,15.24,1.661,2.069,-38.557,1.113,-3.297,8.078,-14.336,Coe College,Coe College,,,,,{CE06C9E7-B822-4347-AD9B-AD59F8C2D8C0},-0.047,0.955
48,2021-02-28,9:19:33,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Joey Sartain,{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,38.641,1.245,-4.127,2429,306.858,4:15,1.6,0.752,2.046,-1.24,-0.348,0.434,0.707,0.034,35.625,-8.023,-0.874,0.432,,,,,,,,,,,,-0.27,-0.189,-0.671,15.24,1.619,2.631,-38.389,0.439,-5.205,7.754,-13.457,Coe College,Coe College,,,,,{7080AB36-9A60-4173-A037-9785FA935E2B},-0.034,0.707
49,2021-02-28,9:19:52,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Joey Sartain,{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,Coe College,Wind Up,,Top,,,,Cutter,,Swinging Strikeout,,,,,,,34.917,-2.019,-2.048,2496,113.286,9:45,1.93,0.589,1.808,-0.95,0.175,-0.466,0.408,-0.455,32.502,-8.94,-5.479,0.484,,,,,,,,,,,,0.237,0.122,-0.536,15.24,1.874,1.4,-34.711,-1.549,3.75,6.192,-7.884,Coe College,Coe College,,,,,{34D5D74A-FD99-43E7-8ECE-933279F1BAA2},0.455,0.408
50,2021-02-28,9:20:14,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Creighton Kreshel,{64383C05-F8D1-451C-A3AB-62C2850B805D},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,38.69,2.454,-3.224,2320,357.143,6:00,1.743,0.361,1.921,-1.406,-0.504,0.024,1.027,-0.521,35.53,-8.003,-3.047,0.436,,,,,,,,,,,,-0.037,-0.279,-0.289,15.24,1.789,2.157,-38.428,1.159,-0.711,8.181,-15.165,Coe College,Coe College,,,,,{284ED9EB-1FF7-474C-9169-37617B8EF8CC},0.521,1.027
51,2021-02-28,9:20:27,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Creighton Kreshel,{64383C05-F8D1-451C-A3AB-62C2850B805D},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,38.4,-0.945,-5.262,2406,267.722,3:00,1.784,0.712,1.95,-0.918,-0.007,0.541,0.6,-0.226,35.215,-7.786,-1.216,0.438,,,,,,,,,,,,-0.337,0.019,-0.6,15.24,1.758,3.333,-38.186,-0.945,-6.395,8.15,-9.44,Coe College,Coe College,,,,,{8779DC60-A1AA-4271-A299-347249CDF7F1},0.226,0.6
52,2021-02-28,9:20:42,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Creighton Kreshel,{64383C05-F8D1-451C-A3AB-62C2850B805D},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,38.636,0.571,-5.078,2431,306.357,4:15,1.612,0.716,1.978,-1.252,-0.355,0.445,0.52,-0.263,35.57,-8.754,-1.747,0.434,,,,,,,,,,,,-0.283,-0.185,-0.61,15.24,1.618,3.265,-38.421,-0.036,-5.446,8.15,-13.354,Coe College,Coe College,,,,,{63837882-2E70-4D82-A1F6-2F535A8124B1},0.263,0.52
53,2021-02-28,9:20:56,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Creighton Kreshel,{64383C05-F8D1-451C-A3AB-62C2850B805D},R,Coe College,Wind Up,,Top,,,,Cutter,,Foul Ball,,,,,,,34.789,2.092,-4.33,2595,344.12,5:30,1.71,0.709,1.804,-1.721,-0.588,0.158,0.583,-0.36,32.234,-10.546,-3.159,0.488,,,,,,,,,,,,-0.117,-0.316,-0.604,15.24,1.749,2.564,-34.572,0.684,-1.827,6.552,-14.72,Coe College,Coe College,,,,,{4217C42B-A113-47FB-A3FC-11D5429C16EB},0.36,0.583
54,2021-02-28,9:21:22,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Creighton Kreshel,{64383C05-F8D1-451C-A3AB-62C2850B805D},R,Coe College,Wind Up,,Top,,,,Cutter,,Single,,,,,,,33.501,1.376,0.4,2411,69.026,8:15,1.797,0.403,1.82,-1.484,-0.26,-0.59,0.702,-0.074,30.929,-9.548,-3.98,0.507,35.479,11.178,3.052,3592,,,,52.536,,,1.778,0.322,-0.133,-0.408,15.24,1.821,-0.042,-33.24,0.32,4.641,6.048,-11.716,Coe College,Coe College,,,,,{BAA543B9-DA6B-4306-9765-92F62F505A1A},0.074,0.702
55,2021-02-28,9:21:42,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,39.184,0.826,-2.809,2383,302.651,4:00,1.689,0.746,2.006,-1.102,-0.229,0.322,0.818,0.282,36.064,-7.392,-0.399,0.427,,,,,,,,,,,,-0.197,-0.12,-0.689,15.24,1.7,1.8,-38.883,0.192,-3.908,7.861,-12.177,Coe College,Coe College,,,,,{BCE72B65-57CD-4D5D-ACD2-D5DEB8C88A07},-0.282,0.818
56,2021-02-28,9:21:54,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Jackson Varney,{42704157-3E64-4618-B806-7FA6ECC422CD},L,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,35.209,0.836,-2.218,1848,261.008,2:45,1.758,0.822,1.753,-1.057,0.07,0.692,0.938,0.884,31.927,-6.968,2.915,0.488,,,,,,,,,,,,-0.389,0.052,-0.771,15.24,1.771,1.104,-34.731,0.138,-6.085,6.904,-8.991,Coe College,Coe College,,,,,{24BAF377-BD4D-43BD-825F-2C3CF5828B4D},-0.884,0.938
57,2021-02-28,9:22:08,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Jackson Varney,{42704157-3E64-4618-B806-7FA6ECC422CD},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Swinging Strike,,,,,,,39.242,0.942,-3.13,2390,289.709,3:45,1.669,0.762,2.011,-1.023,-0.152,0.353,0.909,0.24,35.915,-6.713,-0.484,0.428,,,,,,,,,,,,-0.218,-0.077,-0.699,15.24,1.683,2.01,-38.902,0.299,-4.301,8.144,-11.323,Coe College,Coe College,,,,,{044D7CAE-F9AB-4884-A8F1-3FB5CE1D429F},-0.24,0.909
58,2021-02-28,9:22:22,0,0,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Jackson Varney,{42704157-3E64-4618-B806-7FA6ECC422CD},L,Coe College,Wind Up,,Top,,,,Cutter,,Swinging Strikeout,,,,,,,35.052,-1.072,-4.552,2490,286.087,3:30,1.806,0.823,1.816,-1.286,-0.161,0.472,0.216,0.007,32.464,-10.484,-1.06,0.484,,,,,,,,,,,,-0.287,-0.066,-0.716,15.24,1.771,2.602,-34.689,-1.087,-4.523,6.235,-10.841,Coe College,Coe College,,,,,{F7222A7D-6657-4F1F-B7F9-F55CC9FBCC53},-0.007,0.216
59,2021-02-28,9:27:31,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Riley LeGrand,{24ACC51A-2541-446C-BA2C-8087FA840B67},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,33.998,-1.991,-1.35,1811,250.234,2:15,1.805,0.465,1.892,-1.09,0.094,0.382,0.155,0.467,31.033,-10.055,1.516,0.5,,,,,,,,,,,,-0.22,0.091,-0.436,15.24,1.753,0.674,-33.619,-1.506,-3.211,6.658,-8.475,Coe College,Coe College,,,,,{5A4EA607-D735-4646-9B1F-D7E43F6B1994},-0.467,0.155
60,2021-02-28,9:27:52,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Riley LeGrand,{24ACC51A-2541-446C-BA2C-8087FA840B67},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,33.944,0.291,0.826,1979,251.458,2:30,1.805,0.386,1.894,-1.13,0.065,0.327,0.757,0.945,30.728,-8.123,3.276,0.503,,,,,,,,,,,,-0.172,0.058,-0.406,15.24,1.805,-0.583,-33.456,-0.178,-2.49,6.65,-8.973,Coe College,Coe College,,,,,{5AA8B1AE-526C-4F21-9F63-CE3F2144B2FA},-0.945,0.757
61,2021-02-28,9:28:14,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Riley LeGrand,{24ACC51A-2541-446C-BA2C-8087FA840B67},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,34.001,0.062,-2.68,2008,318.33,4:30,1.703,0.427,1.85,-1.515,-0.323,0.259,0.205,-0.07,31.399,-11.072,-0.755,0.5,,,,,,,,,,,,-0.16,-0.158,-0.365,15.24,1.694,1.49,-33.614,-0.449,-2.358,6.097,-12.14,Coe College,Coe College,,,,,{AE922655-D17F-4ED1-B88E-2E9595527C78},0.07,0.205
62,2021-02-28,9:28:33,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Riley LeGrand,{24ACC51A-2541-446C-BA2C-8087FA840B67},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,33.66,-1.612,-2.573,1919,269.842,3:00,1.875,0.39,1.88,-1.244,-0.036,0.355,0.177,0.02,30.976,-10.78,0.078,0.504,,,,,,,,,,,,-0.213,0.013,-0.332,15.24,1.831,1.388,-33.335,-1.326,-3.077,6.256,-9.619,Coe College,Coe College,,,,,{FAAE0664-248C-4D1E-BDFB-606F75E40E73},-0.02,0.177
