No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
11,2020/02/26,16:03:05,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,Slider,,"Contact Out",,,,,,,31.842,0.569,-1.256,2225.00,167.352,11:30,1.799,-0.607,1.264,-1.248,0.229,-0.095,0.717,-0.145,28.834,-8.407,-1.944,0.555,37.260,4.918,-14.607,,,,,28.819,,,0.827,0.038,0.129,-0.564,15.240,1.803,0.727,-31.466,-0.183,0.486,5.990,-8.166,"Coe College","Coe College",,,,,{ABBE457D-49F6-43C1-8DEB-F9A10B4909B7},-0.145,0.717
12,2020/02/26,16:03:41,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Contact Out",,,,,,,35.967,-0.504,-1.041,1845.00,151.131,11:0,1.718,-0.390,1.503,-0.790,0.334,-0.236,0.784,0.146,32.580,-6.259,-2.772,0.483,30.225,22.100,-9.060,,,,,50.215,,,2.158,0.115,0.190,-0.357,15.240,1.696,0.743,-35.605,-0.634,1.888,7.473,-6.695,"Coe College","Coe College",,,,,{C4D2200E-518E-4836-B153-169CEF100B70},0.146,0.784
13,2020/02/26,16:07:34,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.078,-1.745,-2.259,1866.00,233.164,1:45,1.569,-0.336,1.440,-1.061,0.068,0.112,0.003,0.206,33.040,-9.383,-1.443,0.483,,,,,,,,,,,,-0.075,0.056,-0.267,15.240,1.504,1.361,-35.683,-1.534,-1.244,7.135,-8.880,"Coe College","Coe College",,,,,{CA882778-7D3F-42E7-AED2-8D2DC1CF28C4},0.206,0.003
14,2020/02/26,16:07:49,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,32.105,-2.361,-3.900,1083.00,279.078,3:15,1.716,-0.491,1.318,-1.585,-0.132,0.105,,,29.682,-13.574,-3.138,,,,,,,,,,,,,-0.085,-0.037,-0.364,15.240,1.620,2.117,-31.659,-1.931,-1.097,5.818,-10.281,"Coe College","Coe College",,,,,{F1F1DAF5-3E55-4533-8C16-40EF47720B68},0.541,-0.559
15,2020/02/26,16:08:09,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.658,-0.359,-1.114,1922.00,246.602,2:15,1.609,-0.516,1.431,-1.030,0.124,0.314,0.475,-0.508,32.539,-7.807,1.174,0.488,,,,,,,,,,,,-0.171,0.075,-0.485,15.240,1.588,0.555,-35.302,-0.652,-2.772,7.003,-8.592,"Coe College","Coe College",,,,,{AD71DA37-9809-441F-9F6D-A8ECFE42EC82},-0.508,0.475
16,2020/02/26,16:08:24,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,35.343,-0.947,-1.308,1843.00,201.952,12:45,1.631,-0.578,1.326,-0.967,0.224,0.070,0.389,-0.266,32.224,-7.891,-0.805,0.496,,,,,,,,,,,,-0.045,0.130,-0.536,15.240,1.589,0.768,-34.963,-0.997,-0.722,6.880,-7.739,"Coe College","Coe College",,,,,{7A557950-BE9E-47DC-90CE-0D21135965D6},-0.266,0.389
17,2020/02/26,16:08:42,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Hit by Pitch",,,,,,,35.727,0.409,0.142,1966.00,189.614,12:15,1.671,-0.583,1.317,-0.850,0.315,0.059,0.940,-0.683,32.290,-5.735,0.572,0.492,,,,,,,,,,,,-0.029,0.169,-0.588,15.240,1.675,-0.114,-35.339,-0.120,-0.472,7.317,-7.076,"Coe College","Coe College",,,,,{14F50E76-623A-4647-AD47-2B7562963A43},-0.683,0.940
18,2020/02/26,16:09:09,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Called Strike",,,,,,,31.913,0.380,-0.304,2063.00,146.123,10:45,1.771,-0.556,1.193,-1.158,0.325,-0.240,0.725,-0.227,28.924,-7.908,-2.032,0.555,,,,,,,,,,,,0.119,0.176,-0.543,15.240,1.770,0.266,-31.538,-0.266,1.524,5.906,-7.545,"Coe College","Coe College",,,,,{CEF74481-9006-494A-8B01-669D1DB0D880},-0.227,0.725
19,2020/02/26,16:09:29,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Slider,,"Contact Out",,,,,,,32.037,-0.030,-1.135,2297.00,96.885,9:15,1.806,-0.485,1.266,-1.468,-0.009,-0.207,0.330,0.054,29.288,-10.514,-2.630,0.551,,,,,,,,,,,,0.096,0.010,-0.444,15.240,1.787,0.710,-31.671,-0.604,1.247,5.927,-9.673,"Coe College","Coe College",,,,,{222EACD3-1E4D-4E1A-9766-5028F41EAF05},0.054,0.330
20,2020/02/26,16:11:37,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,36.384,-1.134,-3.766,1749.00,150.809,11:0,1.773,-0.913,1.608,-0.994,0.095,-0.211,0.454,0.377,32.931,-8.395,-5.315,0.477,,,,,,,,,,,,0.080,0.075,-0.806,15.240,1.733,2.447,-35.942,-1.098,1.317,8.089,-8.566,"Coe College","Coe College",,,,,{8E6291D9-5FF1-46AF-AC43-CF9AA97ED16C},0.377,0.454
21,2020/02/26,16:11:54,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Contact Out",,,,,,,40.670,-2.697,-3.495,1992.00,226.099,1:30,1.715,-0.745,2.284,-0.460,0.340,0.345,0.513,-0.129,37.047,-6.200,-0.860,0.406,,,,,,,,,,,,-0.224,0.221,-0.690,15.240,1.671,2.369,-40.342,-2.030,-4.733,9.161,-5.135,"Coe College","Coe College",,,,,{205BF3CE-0FF4-4C79-B726-B4374B20B2D9},-0.129,0.513
22,2020/02/26,16:12:37,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,36.187,-0.786,-2.907,1812.00,178.348,12:0,1.817,-0.908,1.652,-1.034,0.058,-0.094,0.558,0.016,32.797,-8.375,-3.603,0.477,,,,,,,,,,,,0.026,0.051,-0.829,15.240,1.787,1.854,-35.799,-0.882,0.427,7.862,-8.967,"Coe College","Coe College",,,,,{2FDCCEA4-6966-444E-A22A-B8BADACDEA93},0.016,0.558
23,2020/02/26,16:12:54,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,35.700,-3.190,-3.966,1919.00,223.473,1:30,1.752,-0.893,2.299,-0.932,0.105,0.093,,,32.611,-10.245,-3.250,,,,,,,,,,,,,-0.086,0.099,-0.831,15.240,1.699,2.430,-35.367,-2.195,-1.390,7.573,-8.204,"Coe College","Coe College",,,,,{D12DE6F0-A51C-4B05-8F65-69CFC095453B},0.103,-0.057
24,2020/02/26,16:13:10,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,41.005,-1.336,-3.074,2073.00,213.493,1:0,1.699,-0.798,1.863,-0.512,0.316,0.156,0.809,-0.087,37.070,-5.156,-1.912,0.415,,,,,,,,,,,,-0.109,0.192,-0.727,15.240,1.664,2.122,-40.615,-1.144,-2.329,9.726,-5.726,"Coe College","Coe College",,,,,{6734C12E-846A-4A3D-86E9-D9340B65835B},-0.087,0.809
25,2020/02/26,16:13:31,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,41.168,-1.442,-3.812,2184.00,234.787,1:45,1.676,-0.752,1.806,-0.625,0.204,0.259,0.643,0.068,37.215,-6.084,-1.881,0.415,,,,,,,,,,,,-0.171,0.131,-0.661,15.240,1.637,2.611,-40.729,-1.275,-3.664,9.821,-7.005,"Coe College","Coe College",,,,,{3E8B7DFF-3D00-442B-8F31-86BC5CEB5433},0.068,0.643
26,2020/02/26,16:13:58,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,36.269,-1.940,-5.281,1904.00,235.501,1:45,1.791,-0.940,1.654,-1.003,0.092,0.090,0.232,0.481,32.994,-9.256,-4.617,0.477,,,,,,,,,,,,-0.091,0.076,-0.798,15.240,1.730,3.272,-35.767,-1.595,-1.499,7.620,-8.550,"Coe College","Coe College",,,,,{92DFB2C9-9A76-48C2-B2EC-C216EC41801B},0.481,0.232
27,2020/02/26,16:14:18,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,40.478,-2.504,-3.689,2115.00,213.578,1:0,1.624,-0.813,2.155,-0.383,0.438,0.243,0.546,-0.034,36.621,-5.411,-1.843,0.413,,,,,,,,,,,,-0.167,0.275,-0.747,15.240,1.577,2.512,-40.109,-1.874,-3.462,9.486,-4.082,"Coe College","Coe College",,,,,{7159DD19-66A3-4571-9379-B00DF1FF9D88},-0.034,0.546
28,2020/02/26,16:15:03,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,"Contact Out",,,,,,,36.448,-0.012,-2.101,1851.00,150.309,11:0,1.756,-0.919,1.887,-0.840,0.203,-0.199,0.912,-0.128,32.812,-6.301,-3.593,0.467,28.033,23.777,27.152,,,,,47.135,,,2.162,0.091,0.127,-0.869,15.240,1.750,1.391,-36.124,-0.286,1.514,8.288,-7.687,"Coe College","Coe College",,,,,{AD6546FB-5A88-49E9-ABF3-A424C2872D15},-0.128,0.912
29,2020/02/26,16:17:00,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Called Strike",,,,,,,33.121,-0.325,-1.701,2170.00,226.451,1:30,1.693,-0.350,1.382,-1.176,0.170,0.159,0.422,-0.015,30.266,-8.794,-0.545,0.528,,,,,,,,,,,,-0.095,0.100,-0.297,15.240,1.669,0.910,-32.772,-0.652,-1.324,6.058,-8.412,"Coe College","Coe College",,,,,{77DC3C51-9E00-409F-87B2-50A160B41AAD},-0.015,0.422
30,2020/02/26,16:17:20,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,33.820,-1.345,-3.923,1861.00,244.201,2:15,1.642,-0.278,1.423,-1.101,0.189,0.394,0.150,0.465,30.894,-9.279,-1.058,0.517,,,,,,,,,,,,-0.234,0.117,-0.160,15.240,1.589,2.134,-33.399,-1.223,-3.387,6.286,-8.107,"Coe College","Coe College",,,,,{2B444E68-AE3C-4F71-BF54-32C545FFF068},0.465,0.150
31,2020/02/26,16:17:39,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,32.397,0.310,-0.559,1110.00,144.973,10:45,1.833,-0.569,1.281,-1.203,0.221,-0.187,0.720,-0.219,29.361,-8.343,-1.915,0.545,,,,,,,,,,,,0.091,0.126,-0.548,15.240,1.829,0.388,-32.027,-0.310,1.202,6.170,-8.144,"Coe College","Coe College",,,,,{CD95AFAA-D994-43E8-ADDB-68A43C2A56B8},-0.219,0.720
32,2020/02/26,16:17:57,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,32.696,-0.391,-2.486,2250.00,248.096,2:15,1.793,-0.454,1.276,-1.392,0.010,0.030,0.287,0.242,29.989,-10.314,-2.268,0.539,,,,,,,,,,,,-0.034,0.018,-0.371,15.240,1.763,1.391,-32.315,-0.789,-0.465,5.912,-9.557,"Coe College","Coe College",,,,,{695DA879-CB2B-4DDC-BE91-67B841C61318},0.242,0.287
33,2020/02/26,16:18:16,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.243,0.549,-0.886,1958.00,187.617,12:15,1.648,-0.478,1.422,-0.837,0.281,0.011,0.970,-0.232,32.784,-5.534,-0.805,0.482,,,,,,,,,,,,-0.013,0.152,-0.450,15.240,1.656,0.550,-35.867,-0.012,-0.212,7.492,-7.284,"Coe College","Coe College",,,,,{A1125A17-BD23-4663-A6ED-38E539CCCA59},-0.232,0.970
34,2020/02/26,16:18:35,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Contact Out",,,,,,,36.266,-0.799,-1.849,1782.00,200.381,12:45,1.649,-0.509,1.371,-0.734,0.391,0.105,0.683,-0.077,32.914,-6.101,-1.084,0.482,,,,,,,,,,,,-0.068,0.216,-0.451,15.240,1.615,1.112,-35.873,-0.820,-1.142,7.299,-6.202,"Coe College","Coe College",,,,,{9ABF5758-FF33-4D1D-BA57-60D7FB3296EC},-0.077,0.683
35,2020/02/26,16:19:07,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Called Strike",,,,,,,32.280,0.247,-0.099,2048.00,130.765,10:15,1.816,-0.612,1.269,-1.255,0.182,-0.239,0.634,-0.343,29.306,-8.762,-1.830,0.547,,,,,,,,,,,,0.121,0.106,-0.605,15.240,1.809,0.151,-31.913,-0.368,1.590,6.091,-8.418,"Coe College","Coe College",,,,,{8B08B3C8-3C3E-4089-86CC-4AE68151FA61},-0.343,0.634
36,2020/02/26,16:19:22,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,34.011,0.531,-3.251,1325.00,242.255,2:0,1.592,-0.390,1.460,-1.069,0.199,0.288,0.677,0.261,30.940,-7.221,-1.151,0.512,,,,,,,,,,,,-0.175,0.109,-0.294,15.240,1.598,1.797,-33.627,-0.108,-2.563,6.380,-8.212,"Coe College","Coe College",,,,,{F24985FA-75B4-4057-BD8D-941CED857525},0.261,0.677
37,2020/02/26,16:19:43,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Contact Out",,,,,,,36.576,0.125,-1.780,1959.00,194.876,12:30,1.651,-0.504,1.402,-0.773,0.328,0.038,0.915,-0.026,33.212,-5.473,-1.502,0.477,,,,,,,,,,,,-0.033,0.176,-0.448,15.240,1.647,1.108,-36.194,-0.257,-0.565,7.354,-6.805,"Coe College","Coe College",,,,,{3190D83A-B311-4490-A9D6-274667E82A6B},-0.026,0.915
