No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
1,2022/02/09,13:50:28,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Wind Up",,Bottom,,,,Fastball,,Ball,,,,,,,23.597,5.471,-3.832,3036.00,203.367,12:45,2.211,0.516,1.569,-2.493,0.150,0.088,1.296,-0.497,21.638,-12.543,-3.190,0.742,,,,,,,,,,,,-0.074,0.067,-0.408,15.240,2.345,1.521,-23.044,1.573,-0.515,2.914,-9.346,"Coe College","Coe College",,,,,{C349FE09-8ECA-4355-9C6A-9FE54634B9F0},0.497,1.296
2,2022/02/09,13:52:14,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,,,,,,,,26.280,0.876,-2.957,1369.00,180.788,12:0,2.388,0.466,1.651,-1.460,0.607,0.009,1.178,-0.370,24.076,-9.759,-2.891,0.657,,,,,,,,,,,,-0.026,0.342,-0.386,15.240,2.399,1.334,-25.868,-0.007,-0.230,3.633,-6.818,"Coe College","Coe College",,,,,{9E8D9DE7-848B-4D3E-9C7B-419D91E7FF19},0.370,1.178
3,2022/02/09,13:52:26,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Wind Up",,Bottom,,,,Fastball,,,,,,,,,29.531,2.833,-4.252,1502.00,169.341,11:45,2.306,0.484,1.562,-1.229,0.453,-0.094,1.893,-0.833,26.571,-6.122,-4.939,0.594,,,,,,,,,,,,0.018,0.242,-0.361,15.240,2.376,2.171,-28.796,1.034,0.192,4.607,-7.198,"Coe College","Coe College",,,,,{247350F9-08E2-42BA-8942-D65A6959165F},0.833,1.893
4,2022/02/09,14:35:37,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,34.738,-1.662,-2.857,1740.00,209.331,1:0,2.109,0.576,1.990,-0.654,0.473,0.283,0.990,0.060,31.627,-6.543,-0.734,0.486,,,,,,,,,,,,-0.177,0.290,-0.517,15.240,2.071,1.627,-34.282,-1.191,-2.716,6.352,-5.353,"Coe College","Coe College",,,,,{F779E65D-4895-41FD-9A66-6F304124865A},-0.060,0.990
5,2022/02/09,14:37:12,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,,,,,,,,36.165,-3.864,-3.531,1883.00,225.177,1:30,2.006,0.587,1.978,-0.653,0.393,0.420,0.268,0.017,33.112,-8.700,-0.394,0.468,,,,,,,,,,,,-0.256,0.258,-0.514,15.240,1.920,2.066,-35.606,-2.614,-4.248,6.635,-5.526,"Coe College","Coe College",,,,,{8592722C-A9D0-42A6-8524-49BF49BBFE9B},-0.017,0.268
6,2022/02/09,14:37:25,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,,,,,,,,36.357,-3.142,-5.199,2072.00,237.583,2:0,2.063,0.596,1.983,-0.764,0.281,0.482,0.415,-0.380,33.128,-8.809,-1.606,0.468,,,,,,,,,,,,-0.302,0.192,-0.488,15.240,1.992,3.090,-35.606,-2.201,-5.012,6.649,-6.627,"Coe College","Coe College",,,,,{A9E78B38-4AE7-4EA9-9220-F7DC387A71DE},0.380,0.415
7,2022/02/09,14:37:39,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,,,,,,,,30.225,-0.362,-3.654,1685.00,259.085,2:45,2.094,0.590,1.892,-1.509,0.003,0.280,0.483,-0.160,27.652,-11.508,-1.560,0.565,,,,,,,,,,,,-0.182,0.032,-0.508,15.240,2.076,1.825,-29.780,-0.603,-2.088,5.172,-9.435,"Coe College","Coe College",,,,,{FCA32E5A-82C8-4C14-A391-5DBEB06100DE},0.160,0.483
8,2022/02/09,14:37:52,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,,,,,,,,30.800,-2.623,-4.260,1901.00,307.124,4:15,2.080,0.523,1.909,-1.627,-0.171,0.163,,,28.521,-14.502,-3.042,,,,,,,,,,,,,-0.123,-0.046,-0.428,15.240,2.011,2.214,-30.324,-1.843,-1.463,5.377,-10.359,"Coe College","Coe College",,,,,{18F5E8FC-8FC3-4A94-8F55-3C1EEDFC4DAD},0.513,-0.287
9,2022/02/09,14:38:09,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,,,,,,,,30.679,-1.614,-2.760,2179.00,221.397,1:30,2.206,0.570,1.871,-1.110,0.351,0.343,0.641,0.136,28.195,-9.796,-0.200,0.553,,,,,,,,,,,,-0.207,0.224,-0.508,15.240,2.162,1.365,-30.360,-1.173,-2.490,5.056,-7.115,"Coe College","Coe College",,,,,{B1300BBB-36B1-41C3-A4E2-EA3A20EDF80F},-0.136,0.641
10,2022/02/09,14:38:25,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Changeup,,,,,,,,,31.467,-3.753,-3.647,2318.00,217.028,1:15,2.158,0.531,2.049,-0.834,0.539,0.422,0.276,-0.064,29.074,-9.918,-0.483,0.533,,,,,,,,,,,,-0.259,0.337,-0.460,15.240,2.079,1.867,-31.013,-2.255,-3.273,4.783,-5.544,"Coe College","Coe College",,,,,{9EBA24D9-9824-415E-AC56-76E763CBB878},0.064,0.276
11,2022/02/09,14:38:38,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Changeup,,,,,,,,,32.262,-2.509,-3.094,1913.00,219.854,1:15,2.081,0.508,2.075,-0.856,0.440,0.389,0.526,0.035,29.690,-8.880,-0.171,0.519,,,,,,,,,,,,-0.238,0.277,-0.449,15.240,2.028,1.619,-31.834,-1.620,-3.164,5.163,-6.119,"Coe College","Coe College",,,,,{BBF765F3-117E-4BDF-A112-D35B4D2BFB7C},-0.035,0.526
12,2022/02/09,14:38:51,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Changeup,,,,,,,,,31.207,-2.244,-2.943,2355.00,213.236,1:0,2.128,0.504,2.048,-0.852,0.537,0.369,0.649,0.052,28.734,-8.581,-0.179,0.537,,,,,,,,,,,,-0.225,0.328,-0.446,15.240,2.078,1.490,-30.822,-1.429,-2.802,4.819,-5.717,"Coe College","Coe College",,,,,{46F458BA-AF93-420C-918C-AB371D3F1ECA},-0.052,0.649
13,2022/02/09,14:39:06,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,,,,,,,,36.547,-4.075,-2.089,1894.00,207.586,1:0,2.134,0.518,1.988,-0.508,0.512,0.280,0.484,0.213,33.444,-7.841,0.006,0.462,,,,,,,,,,,,-0.169,0.325,-0.475,15.240,2.045,1.227,-36.036,-2.729,-2.873,6.782,-4.282,"Coe College","Coe College",,,,,{180C8FBF-333F-4765-95DE-1C23B2DA2ED1},-0.213,0.484
14,2022/02/09,14:39:18,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,,,,,,,,36.772,-2.082,-3.816,1878.00,220.340,1:15,2.030,0.547,1.932,-0.623,0.394,0.358,0.821,-0.167,33.429,-6.716,-1.142,0.462,,,,,,,,,,,,-0.224,0.247,-0.464,15.240,1.981,2.296,-36.185,-1.523,-3.830,7.009,-5.591,"Coe College","Coe College",,,,,{6DF06D52-1AE0-437A-8873-9BEE3C59B26D},0.167,0.821
15,2022/02/09,14:39:33,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,,,,,,,,36.569,-2.390,-2.832,2069.00,216.966,1:15,2.055,0.547,1.981,-0.562,0.455,0.362,0.824,0.116,33.360,-6.577,-0.119,0.461,,,,,,,,,,,,-0.220,0.283,-0.488,15.240,2.001,1.671,-36.100,-1.686,-3.745,6.920,-4.991,"Coe College","Coe College",,,,,{E599AEAA-C5E1-4F51-8BB3-EFB7D8A5A442},-0.116,0.824
16,2022/02/09,14:42:37,0,0,"Caden Richards",{4EC7DFE0-055C-4481-A0F1-E7DFEEBB9A13},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,,,,,,,,36.088,-3.719,-3.327,1718.00,220.530,1:15,2.097,0.573,1.907,-0.632,0.431,0.389,0.417,0.026,32.993,-8.376,-0.432,0.471,,,,,,,,,,,,-0.236,0.275,-0.500,15.240,2.009,1.935,-35.482,-2.517,-3.886,6.538,-5.266,"Coe College","Coe College",,,,,{16C49E7B-AE86-4AA0-89D5-31286B4F5EAE},-0.026,0.417
