No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
130,2019/02/12,15:52:26,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College",Stretch,,Top,,,,"Two Seam Fastball",,"Foul Ball",,,,,,,34.600,-1.923,3.685,1884.00,137.918,10:30,1.726,-0.558,1.971,-0.361,0.803,-0.725,0.825,-0.251,31.188,-4.955,-1.473,0.487,,,,,,,,,,,,0.345,0.719,0.473,15.240,1.664,-1.494,-34.257,-0.739,3.771,6.144,-5.837,"Coe College","Coe College",,,,,{931F5215-167D-4F4D-8DBD-DBAAB86C656E},0.182,0.749
131,2019/02/12,15:52:50,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College",Stretch,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,32.900,0.433,0.090,1200.00,166.374,11:30,1.629,-0.396,1.881,-0.728,0.571,-0.138,1.023,-0.509,29.584,-5.088,-0.986,0.515,,,,,,,,,,,,0.061,0.678,0.388,15.240,1.611,0.014,-32.813,0.177,1.000,6.695,-6.230,"Coe College","Coe College",,,,,{2B78B53D-8931-4AE2-9396-1E865F5F7509},0.505,1.006
132,2019/02/12,15:53:23,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College",Stretch,,Top,,,,Curveball,,"Contact Out",,,,,,,32.922,1.875,1.146,1771.00,173.331,11:45,1.450,-0.400,1.977,-1.005,0.287,-0.034,0.969,-0.113,29.491,-5.726,1.013,0.513,26.976,4.661,3.690,,,,,42.172,,,1.861,0.120,0.396,0.397,15.240,1.472,-0.754,-32.568,1.059,0.797,5.585,-9.493,"Coe College","Coe College",,,,,{FE748B59-879D-4D56-A0B1-A6B9F27DF0DA},0.130,0.919
133,2019/02/12,15:55:48,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tyrell Johnson",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,32.771,3.403,-0.956,,66.337,8:15,1.352,0.599,1.709,-1.533,-0.185,-0.422,0.788,-0.095,29.422,-7.887,-3.884,0.524,,,,,,,,,,,,0.071,0.104,-0.580,15.240,1.417,0.831,-32.444,1.692,2.365,6.080,-13.239,"Coe College","Coe College",,,,,{BAC265A0-01E9-4D68-91E4-1DAEB6866EDE},0.079,0.735
134,2019/02/12,15:56:03,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tyrell Johnson",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Two Seam Fastball",,"Contact Out",,,,,,,37.290,-0.191,-2.995,2070.00,198.967,12:45,1.581,0.584,1.933,-0.610,0.400,0.137,0.917,-0.120,33.653,-4.819,-2.023,0.454,31.865,-12.306,-28.738,,,,,3.053,,,0.098,-0.266,0.517,-0.516,15.240,1.569,1.943,-36.780,-0.157,-2.147,7.034,-7.131,"Coe College","Coe College",,,,,{8ABD7C17-4372-465C-A2EE-8C82DEF91908},0.107,0.885
135,2019/02/12,15:56:45,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,"Two Seam Fastball",,"Foul Ball",,,,,,,33.065,1.052,-2.129,1671.00,197.018,12:30,1.538,0.507,1.861,-0.883,0.400,0.122,0.952,0.029,29.827,-5.608,-1.274,0.511,,,,,,,,,,,,-0.260,0.593,-0.460,15.240,1.551,1.363,-32.823,0.358,-2.172,5.770,-7.230,"Coe College","Coe College",,,,,{0F0429AB-B3CA-4F2D-BDB4-C6062A3EC2B3},-0.060,0.930
136,2019/02/12,15:57:05,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,33.525,0.701,-2.279,1208.00,111.559,9:45,1.558,0.471,1.703,-1.076,0.208,-0.526,0.682,-0.704,30.252,-7.249,-6.030,0.512,,,,,,,,,,,,0.060,0.394,-0.403,15.240,1.554,1.559,-33.304,0.365,3.381,6.355,-10.269,"Coe College","Coe College",,,,,{2436C932-1E79-4B18-AB81-5A07770D114C},0.675,0.631
137,2019/02/12,15:57:18,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,32.933,0.350,-2.250,2334.00,132.316,10:30,1.583,0.527,1.589,-0.933,0.395,-0.434,0.750,-0.552,29.885,-6.614,-5.152,0.520,,,,,,,,,,,,-0.070,0.490,-0.470,15.240,1.571,1.746,-32.865,0.236,1.501,5.956,-9.071,"Coe College","Coe College",,,,,{987497A0-9318-4FC3-89AE-77BA3E316F35},0.507,0.695
138,2019/02/12,15:57:32,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,"Two Seam Fastball",,"Called Strike",,,,,,,37.081,0.057,-1.693,2036.00,169.352,11:45,1.541,0.532,2.001,-0.757,0.254,-0.048,0.799,0.012,33.512,-5.656,-2.077,0.454,,,,,,,,,,,,-0.108,0.397,-0.496,15.240,1.526,1.157,-36.675,0.088,-0.244,7.175,-9.230,"Coe College","Coe College",,,,,{1CD024C3-0B15-4E4C-9723-C4325B5706CB},-0.033,0.756
139,2019/02/12,15:57:48,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Foul Ball",,,,,,,33.363,1.651,-2.682,1615.00,281.699,3:30,1.407,0.602,1.916,-1.290,-0.040,0.192,0.581,0.041,30.225,-7.902,-0.976,0.505,,,,,,,,,,,,-0.379,0.281,-0.548,15.240,1.430,1.803,-33.194,0.748,-3.553,5.892,-11.611,"Coe College","Coe College",,,,,{F43F6518-EC83-4FA6-9874-94BA5AFC200C},-0.094,0.537
140,2019/02/12,15:58:06,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Slider,,"Swinging Strike",,,,,,,33.244,4.639,-2.164,1186.00,11.525,6:30,1.265,0.612,1.593,-1.611,-0.329,-0.067,0.987,-0.076,30.348,-7.078,-2.868,0.511,,,,,,,,,,,,0.095,0.062,-0.529,15.240,1.387,0.762,-33.432,2.090,2.795,5.872,-13.172,"Coe College","Coe College",,,,,{AF01CA6D-5802-49C7-90A2-3111471EEFDB},0.112,0.964
