No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
11,2019/02/25,15:46:19,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,37.575,0.442,-0.824,1860.00,147.342,11:0,1.510,0.542,1.791,-0.689,0.334,-0.214,0.946,0.095,33.691,-4.721,-2.360,0.457,,,,,,,,,,,,-0.086,0.389,-0.537,15.240,1.513,0.970,-37.106,0.322,-0.130,8.474,-8.833,"Coe College","Coe College",,,,,{EC9912FA-473E-4711-8B8D-5A9C0A31FBA0},-0.145,0.885
12,2019/02/25,15:46:38,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Foul Ball",,,,,,,36.459,0.209,-4.047,1416.00,207.160,1:0,1.534,0.790,1.776,-0.756,0.339,0.174,0.837,-0.185,32.606,-5.431,-2.786,0.473,,,,,,,,,,,,-0.421,0.418,-0.702,15.240,1.527,2.729,-35.934,0.178,-3.637,8.125,-9.039,"Coe College","Coe College",,,,,{AC5BC24C-4EF5-4A9B-BB67-D677A49FC8C7},0.134,0.771
13,2019/02/25,15:46:59,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,30.859,4.917,-0.730,2240.00,121.380,10:0,1.322,0.679,1.517,-1.484,0.097,-0.159,1.257,0.310,27.313,-5.951,-1.790,0.568,,,,,,,,,,,,0.022,0.163,-0.649,15.240,1.458,0.435,-30.397,2.400,0.908,5.524,-11.795,"Coe College","Coe College",,,,,{B227404C-F595-48F8-8EDF-04737E405802},-0.313,1.164
14,2019/02/25,15:47:20,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,37.574,1.000,-5.663,1939.00,184.388,12:15,1.457,0.602,1.591,-0.804,0.248,0.019,0.941,-1.007,33.750,-4.891,-5.563,0.463,,,,,,,,,,,,-0.422,0.414,-0.452,15.240,1.472,3.850,-37.004,0.395,-2.163,8.256,-8.207,"Coe College","Coe College",,,,,{319B1CB6-453C-4F3C-A5DD-5206803D8632},0.961,0.928
15,2019/02/25,15:47:37,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.102,-0.521,-2.271,1988.00,178.244,12:0,1.581,0.681,1.735,-0.551,0.501,-0.015,0.887,0.023,33.338,-4.669,-2.396,0.463,35.556,12.267,-4.698,,,,,55.320,,,1.894,-0.187,0.545,-0.632,15.240,1.558,1.612,-36.707,-0.270,-1.071,8.138,-6.836,"Coe College","Coe College",,,,,{6E6641BF-9D2D-4AD3-9F9D-9F0C7E964B3F},-0.050,0.844
16,2019/02/25,15:47:58,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,31.411,3.755,-0.578,2212.00,93.536,9:0,1.436,0.635,1.432,-1.526,0.019,-0.310,0.998,0.158,27.849,-7.323,-2.808,0.561,,,,,,,,,,,,0.089,0.202,-0.609,15.240,1.532,0.417,-30.933,1.769,1.851,6.141,-11.973,"Coe College","Coe College",,,,,{A942504B-3BED-4752-8DF6-B0A204FC1037},-0.172,0.929
17,2019/02/25,15:48:12,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,"Two Seam Fastball",,"Swinging Strike",,,,,,,37.933,0.869,-4.752,1931.00,288.956,3:45,1.441,0.757,1.872,-1.180,-0.196,0.569,0.507,-0.015,34.378,-7.768,-0.493,0.448,,,,,,,,,,,,-0.610,0.243,-0.668,15.240,1.458,3.143,-37.452,0.136,-7.462,7.944,-12.065,"Coe College","Coe College",,,,,{A2B0D990-A01B-4528-9DE4-64630CC66CB2},-0.007,0.499
18,2019/02/25,15:48:30,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,"Two Seam Fastball",,"Foul Ball",,,,,,,38.310,0.298,-3.782,1991.00,258.843,2:45,1.507,0.747,1.889,-0.894,0.089,0.451,0.696,0.133,34.287,-6.336,-0.482,0.448,,,,,,,,,,,,-0.544,0.236,-0.685,15.240,1.479,2.674,-37.746,0.341,-6.922,9.245,-11.771,"Coe College","Coe College",,,,,{0C538E54-E655-48E7-B407-D1C152770D97},-0.170,0.632
19,2019/02/25,15:48:54,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Swinging Strikeout",,,,,,,31.857,2.674,-0.874,2294.00,55.382,7:45,1.434,0.759,1.733,-1.587,-0.161,-0.233,0.607,0.278,28.598,-9.041,-2.226,0.539,,,,,,,,,,,,-0.005,0.134,-0.735,15.240,1.476,0.683,-31.544,1.341,0.911,5.863,-13.459,"Coe College","Coe College",,,,,{FB1CB829-F419-4900-B30A-7EC40B9CBDAA},-0.294,0.531
20,2019/02/25,15:49:18,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,37.062,1.277,-4.771,1883.00,289.977,3:45,1.410,0.855,1.903,-1.262,-0.222,0.610,0.508,0.121,33.331,-8.004,-0.243,0.460,,,,,,,,,,,,-0.671,0.230,-0.738,15.240,1.447,3.093,-36.544,0.312,-8.268,7.719,-12.275,"Coe College","Coe College",,,,,{D6692723-E661-43ED-925D-E3ED6A65622F},-0.169,0.492
21,2019/02/25,15:49:37,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,36.725,0.545,-1.670,1748.00,255.684,2:30,1.487,0.666,1.932,-1.005,0.042,0.164,0.635,0.362,33.074,-6.906,-0.236,0.462,,,,,,,,,,,,-0.322,0.270,-0.655,15.240,1.487,1.431,-36.362,0.295,-3.985,8.050,-11.558,"Coe College","Coe College",,,,,{09FD8E9E-F193-43BF-8121-964A342998C6},-0.407,0.573
22,2019/02/25,15:49:53,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,30.848,3.154,1.519,1085.00,91.649,9:0,1.495,0.588,1.524,-1.559,0.016,-0.543,0.844,0.482,27.476,-8.326,-1.948,0.567,,,,,,,,,,,,0.195,0.306,-0.641,15.240,1.572,-0.321,-30.445,1.320,2.271,5.589,-11.295,"Coe College","Coe College",,,,,{3F8C42C0-37DF-4A1E-AA20-608511544669},-0.513,0.799
23,2019/02/25,15:50:20,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,38.128,0.729,-3.627,1818.00,228.754,1:45,1.475,0.620,1.748,-0.758,0.232,0.264,0.924,-0.147,34.399,-4.911,-1.772,0.449,,,,,,,,,,,,-0.386,0.300,-0.524,15.240,1.482,2.395,-37.750,0.523,-4.119,8.380,-10.086,"Coe College","Coe College",,,,,{86B32A00-8B33-4C77-99DD-CC80950B711A},0.110,0.859
24,2019/02/25,15:50:36,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,Curveball,,"Foul Ball",,,,,,,32.412,2.173,2.331,2259.00,107.824,9:30,1.491,0.489,1.520,-1.155,0.276,-0.858,0.962,0.303,28.794,-6.482,-3.479,0.540,,,,,,,,,,,,0.408,0.258,-0.577,15.240,1.563,-0.719,-32.010,1.230,5.172,6.632,-11.614,"Coe College","Coe College",,,,,{7CF6CABD-3A5C-4099-A1F9-B5928DC2D86E},-0.323,0.810
25,2019/02/25,15:50:59,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Single,,,,,,,38.057,0.736,-3.847,1866.00,243.769,2:15,1.495,0.834,1.823,-0.774,0.214,0.434,0.929,0.179,34.271,-4.929,-0.539,0.449,21.679,22.178,-1.529,,,,,33.804,,,1.890,-0.599,0.304,-0.767,15.240,1.493,2.890,-37.600,0.518,-7.747,8.054,-10.046,"Coe College","Coe College",,,,,{D0148EDA-B897-4CCC-B4CB-5EDB963E0979},-0.233,0.866
26,2019/02/25,15:51:32,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,37.893,0.210,-5.419,1972.00,290.784,3:45,1.469,0.824,1.931,-1.268,-0.264,0.695,0.261,-0.006,33.987,-8.999,-0.100,0.452,,,,,,,,,,,,-0.764,0.191,-0.726,15.240,1.418,3.670,-37.253,-0.016,-9.572,8.604,-13.445,"Coe College","Coe College",,,,,{36443DAA-7D14-4D36-A6A3-99DAAA0B5384},-0.028,0.259
27,2019/02/25,15:51:47,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,"Swinging Strike",,,,,,,32.345,2.548,-0.503,2479.00,84.361,8:45,1.482,0.539,1.458,-1.529,-0.072,-0.725,0.690,-0.332,28.755,-8.590,-5.521,0.545,,,,,,,,,,,,0.229,0.197,-0.538,15.240,1.533,0.682,-31.868,1.195,4.450,6.641,-12.629,"Coe College","Coe College",,,,,{407E9126-A781-4ECE-B097-CC73C374122F},0.312,0.634
28,2019/02/25,15:52:06,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,32.032,3.815,-1.595,2280.00,125.307,10:15,1.426,0.656,1.433,-1.145,0.329,-0.465,1.387,-0.270,28.442,-4.614,-4.789,0.548,,,,,,,,,,,,0.073,0.388,-0.601,15.240,1.525,1.105,-31.638,1.804,2.701,6.055,-8.933,"Coe College","Coe College",,,,,{27EBBA50-E5AE-4FDC-9CA3-AA267849C236},0.253,1.349
29,2019/02/25,15:52:19,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,"Swinging Strike",,,,,,,31.622,3.278,-1.365,,87.615,9:0,1.443,0.665,1.555,-1.523,-0.026,-0.613,0.862,-0.340,28.167,-7.955,-5.333,0.553,,,,,,,,,,,,0.057,0.199,-0.631,15.240,1.519,1.247,-31.194,1.569,2.598,5.970,-12.247,"Coe College","Coe College",,,,,{CD13016B-DB35-4314-9126-46C1E984CD74},0.300,0.804
30,2019/02/25,15:53:04,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,32.370,0.570,-4.679,2141.00,66.244,8:15,1.639,0.556,1.462,-1.617,-0.158,-0.359,0.188,-1.157,29.025,-11.038,-7.119,0.545,,,,,,,,,,,,-0.173,0.419,-0.412,15.240,1.638,2.822,-31.899,-0.242,1.440,7.085,-11.350,"Coe College","Coe College",,,,,{A97EEB08-9B10-4558-A0DB-F71C881E515A},1.124,0.188
31,2019/02/25,15:53:26,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,32.071,2.429,-4.007,2403.00,47.246,7:30,1.479,0.709,1.447,-1.543,-0.068,-0.074,0.640,-0.525,28.645,-8.727,-4.459,0.548,,,,,,,,,,,,-0.204,0.210,-0.586,15.240,1.532,2.232,-31.587,1.093,0.172,6.113,-12.651,"Coe College","Coe College",,,,,{F6D5758D-EC39-45F4-B0D2-D8082C9027DD},0.520,0.566
32,2019/02/25,15:53:44,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.868,1.119,-3.623,1900.00,267.686,3:0,1.484,0.804,1.895,-0.973,0.020,0.484,0.826,0.268,34.069,-5.998,0.110,0.450,,,,,,,,,,,,-0.517,0.287,-0.726,15.240,1.490,2.420,-37.364,0.497,-6.683,8.192,-10.537,"Coe College","Coe College",,,,,{A4F4F94E-9F5A-4676-BF7F-9CB0BC29D11D},-0.296,0.801
33,2019/02/25,15:54:17,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Dawson Abiley",{B4AA7DF4-82A9-4CE3-ADB3-6A2D416784F8},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,38.176,1.902,-4.826,1995.00,282.837,3:30,1.362,0.850,1.457,-1.245,-0.208,0.915,0.669,0.368,34.239,-7.169,1.505,0.460,,,,,,,,,,,,-0.528,0.108,-0.693,15.240,1.396,2.331,-37.513,0.935,-7.185,8.188,-13.504,"Coe College","Coe College",,,,,{8601D974-9095-44BB-BF76-FF4C84403261},-0.340,0.649
34,2019/02/25,15:59:36,0,0,"Lucas Robbins",{8FB75436-003D-4C0A-9A84-900A89B7D0B9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",Stretch,,Top,,,,Changeup,,Ball,,,,,,,31.924,3.461,-5.993,1469.00,300.062,4:0,1.230,0.878,1.600,-1.804,-0.374,0.646,0.424,-0.199,28.850,-9.593,-1.319,0.540,,,,,,,,,,,,-0.667,0.122,-0.718,15.240,1.303,3.154,-31.534,1.426,-5.501,5.062,-13.529,"Coe College","Coe College",,,,,{023CDEDE-80F5-4638-926E-1BA7D24CA8C3},0.165,0.406
35,2019/02/25,15:59:52,0,0,"Lucas Robbins",{8FB75436-003D-4C0A-9A84-900A89B7D0B9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,34.544,3.096,-3.994,1953.00,304.400,4:15,1.243,0.656,1.506,-1.336,-0.101,0.147,0.801,-0.348,31.124,-6.580,-2.779,0.502,,,,,,,,,,,,-0.330,0.207,-0.542,15.240,1.321,2.407,-34.146,1.388,-2.064,5.845,-11.585,"Coe College","Coe College",,,,,{6C070978-BB0C-4D54-8045-76A93497AB48},0.328,0.784
36,2019/02/25,16:00:04,0,0,"Lucas Robbins",{8FB75436-003D-4C0A-9A84-900A89B7D0B9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,34.712,1.705,-4.806,1504.00,275.573,3:15,1.321,0.788,1.662,-1.224,-0.035,0.355,0.585,-0.232,31.507,-7.185,-2.033,0.492,,,,,,,,,,,,-0.558,0.258,-0.650,15.240,1.354,3.033,-34.409,0.746,-5.258,5.561,-11.620,"Coe College","Coe College",,,,,{BD8D0D18-1DDD-4898-A62C-B48AC8FD18DB},0.178,0.544
37,2019/02/25,16:00:21,0,0,"Lucas Robbins",{8FB75436-003D-4C0A-9A84-900A89B7D0B9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",Stretch,,Top,,,,Changeup,,Single,,,,,,,31.504,3.410,-6.011,2940.00,263.442,2:45,1.240,1.030,1.646,-1.370,0.082,0.713,0.850,0.020,28.403,-6.489,-0.652,0.544,28.323,17.706,11.508,,,,,44.006,,,1.861,-0.783,0.228,-0.885,15.240,1.289,3.353,-31.168,1.784,-6.774,4.708,-11.517,"Coe College","Coe College",,,,,{FECEA8A3-1C86-40A8-B39B-B3E56DF8234F},-0.055,0.782
