No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
11,2018/11/09,13:00:15,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Luke ",{C21D94AD-B6B3-4083-95E6-2674830A93FC},R,Test,-,,Bottom,,,,,,,,,,,,,67.803,2.780,1.496,1018.00,150.913,11:0,4.377,0.019,1.449,-38.387,35.068,-19.508,3.978,-0.101,59.523,-4.293,-1.545,0.617,72.229,20.626,-3.012,,,,,216.992,,,2.823,6.379,27.859,-0.217,50.001,4.811,-0.977,-97.788,3.543,5.769,20.082,-21.026,Test,Test,,,,,{0603C519-9B13-406E-9384-3F84C37D897D},0.043,3.852
12,2018/11/09,13:00:30,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Luke ",{C21D94AD-B6B3-4083-95E6-2674830A93FC},R,Test,-,,Bottom,,,,,,,,,,,,,67.387,6.367,-0.506,1294.00,274.291,3:15,3.006,0.030,1.558,-73.823,-0.438,5.834,3.273,0.008,59.572,-6.530,0.573,0.616,,,,,,,,,,,,-2.911,7.855,0.007,50.001,3.888,0.700,-97.559,8.171,-2.291,18.717,-37.065,Test,Test,,,,,{97740ADA-F24B-4157-85DA-0531367350D7},0.064,3.187
13,2018/11/09,13:00:38,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Luke ",{C21D94AD-B6B3-4083-95E6-2674830A93FC},R,Test,-,,Bottom,,,,,,,,,,,,,67.398,5.648,-1.378,1521.00,234.481,1:45,3.292,0.121,2.070,-64.159,9.018,12.633,3.585,-0.198,59.096,-5.712,0.826,0.616,,,,,,,,,,,,-9.656,14.557,0.020,50.001,4.031,2.260,-96.910,7.155,-7.524,18.803,-31.320,Test,Test,,,,,{52CC7932-B9B6-41C6-8AEF-E00BF4022AE8},0.180,3.528
14,2018/11/09,13:01:17,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,68.319,0.708,-3.494,1532.00,227.755,1:30,5.571,0.602,1.642,-32.162,39.782,43.804,3.602,0.745,60.176,-5.348,3.734,0.610,54.999,-15.375,-2.958,,,,,19.071,,,0.234,-14.534,34.162,-0.116,50.001,5.629,2.665,-98.339,0.484,-12.767,19.340,-17.649,Test,Test,,,,,{294A4236-A7A5-44B9-ACCF-3137DE1A7B27},-0.420,3.574
15,2018/11/09,13:01:26,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,67.471,2.626,0.212,,183.927,12:15,5.022,-0.013,1.445,-43.178,29.666,2.037,4.068,0.369,59.863,-5.080,0.592,0.614,,,,,,,,,,,,-2.740,36.872,-0.070,50.001,5.306,0.157,-97.726,1.482,-2.850,18.736,-13.683,Test,Test,,,,,{7A80BC80-9AA4-4DCA-B717-4BB353C5169D},-0.365,4.263
16,2018/11/09,13:01:37,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,67.699,3.131,-0.727,1560.00,205.214,12:45,4.691,0.176,1.707,-51.074,21.831,10.280,3.574,0.305,59.649,-5.901,1.203,0.614,,,,,,,,,,,,-5.489,25.729,-0.066,50.001,5.087,0.899,-97.509,3.288,-4.862,19.358,-23.909,Test,Test,,,,,{EC0ECB9A-1A4A-470A-95D9-84D220F17D3E},-0.248,3.604
17,2018/11/09,13:01:49,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,67.525,5.727,-1.163,,284.055,3:30,3.853,0.327,1.455,-76.736,-3.000,11.983,3.239,0.156,59.653,-7.634,0.912,0.618,73.004,21.078,29.439,,,,,234.236,,,3.049,-9.265,11.869,-0.203,50.001,4.613,2.010,-97.544,6.419,-7.560,19.343,-34.987,Test,Test,,,,,{0CA12B25-A019-41FE-82EF-903D21153FF2},-0.171,3.278
18,2018/11/09,13:01:57,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,65.887,6.691,-4.143,1005.00,286.127,3:30,3.441,0.875,2.361,-88.746,-12.564,43.452,2.717,0.388,57.966,-9.076,2.912,0.628,69.751,33.295,22.168,,,,,242.384,,,3.915,-22.288,0.440,-0.383,50.001,4.316,4.691,-94.535,8.555,-17.101,17.176,-45.224,Test,Test,,,,,{C8CAA647-B751-4B9E-BE1A-1C213AEC237C},-0.305,2.477
19,2018/11/09,13:02:06,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,66.310,5.920,-0.916,1015.00,275.893,3:15,3.657,0.363,1.890,-76.838,-1.140,11.049,3.186,0.369,58.435,-7.568,1.034,0.626,,,,,,,,,,,,-7.750,9.498,-0.258,50.001,4.432,1.409,-95.574,7.197,-6.395,18.023,-37.205,Test,Test,,,,,{B766136A-D3EA-4E91-BD20-6E2117D41164},-0.401,3.076
20,2018/11/09,13:02:18,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,67.560,6.948,-3.865,,285.992,3:30,3.302,0.974,2.385,-82.900,-11.217,39.140,3.318,0.405,59.608,-7.813,2.495,0.609,,,,,,,,,,,,-20.103,0.283,-0.484,50.001,4.196,4.484,-97.073,9.291,-16.230,16.399,-44.126,Test,Test,,,,,{DC33C1AD-1922-4A2B-9109-81A8231E5EF5},-0.330,3.119
