No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
1,2022/04/09,15:53:59,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tanner Bigelow (#22)",{D83FEB13-D915-49A2-928E-F36CBE51D041},R,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.307,0.833,-0.715,1848.00,281.680,3:30,1.463,0.593,1.212,-1.205,-0.086,0.253,0.502,0.636,33.242,-7.767,1.101,0.485,,,,,,,,,,,,-0.133,-0.032,-0.571,15.240,1.476,0.330,-35.959,-0.041,-2.240,7.043,-10.354,"Coe College","Central College",,,,,{3F334C3C-5A55-4AEC-9BB1-1F97536405B1},-0.636,0.502
2,2022/04/09,15:54:33,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tanner Bigelow (#22)",{D83FEB13-D915-49A2-928E-F36CBE51D041},R,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,35.902,0.591,-1.045,1862.00,20.988,6:45,1.492,0.549,1.258,-1.337,-0.182,-0.064,0.328,0.180,33.273,-8.873,-1.498,0.489,,,,,,,,,,,,0.026,-0.087,-0.512,15.240,1.495,0.674,-35.369,-0.247,0.427,5.772,-11.253,"Coe College","Central College",,,,,{8E62DE65-A78D-4D4E-92B0-BEF14DF57B8C},-0.180,0.328
3,2022/04/09,15:54:54,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tanner Bigelow (#22)",{D83FEB13-D915-49A2-928E-F36CBE51D041},R,"Central College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,33.204,3.227,0.483,2007.00,28.647,7:0,1.674,0.582,1.029,-1.931,-0.548,-0.267,0.700,0.458,30.065,-10.461,-1.430,0.542,,,,,,,,,,,,0.137,-0.270,-0.596,15.240,1.767,-0.155,-32.665,0.974,1.876,6.531,-13.514,"Coe College","Central College",,,,,{B1A2E569-9898-4247-A426-33E9A458EB12},-0.458,0.700
4,2022/04/09,15:55:15,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tanner Bigelow (#22)",{D83FEB13-D915-49A2-928E-F36CBE51D041},R,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.571,1.741,-1.436,1995.00,214.772,1:15,1.596,0.593,1.106,-0.945,0.190,0.149,1.164,0.318,33.298,-4.959,-0.377,0.486,,,,,,,,,,,,-0.084,0.095,-0.542,15.240,1.646,0.828,-35.944,0.630,-1.423,6.468,-8.187,"Coe College","Central College",,,,,{678668F2-13D8-4594-9E83-19CE1C7DB5AD},-0.318,1.164
5,2022/04/09,15:55:46,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Lucas Farren (#7)",{D0077E06-3AD0-457E-89A3-973B643D8DD4},R,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,"Hit by Pitch",,,,,,,36.408,0.993,-0.972,1903.00,238.420,2:0,1.620,0.633,1.265,-0.946,0.171,0.331,0.965,0.680,33.085,-5.789,1.407,0.484,,,,,,,,,,,,-0.175,0.096,-0.605,15.240,1.642,0.458,-35.899,0.190,-2.941,6.953,-8.193,"Coe College","Central College",,,,,{C7A1A91E-CFCE-431C-9D9F-4C8F3A6453B4},-0.680,0.965
6,2022/04/09,15:56:21,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Colton DeRocher (#3)",{1385B7C2-BF2B-430F-A93A-93C998819644},L,"Central College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,33.193,0.571,-1.224,1469.00,236.293,2:0,1.585,0.692,1.166,-1.212,0.147,0.285,0.541,0.617,30.205,-8.057,0.821,0.535,,,,,,,,,,,,-0.152,0.091,-0.652,15.240,1.589,0.576,-32.726,-0.197,-2.124,5.968,-8.535,"Coe College","Central College",,,,,{5AFF3469-B0DD-451E-A490-9B99F5F2A014},-0.617,0.541
7,2022/04/09,15:56:43,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Colton DeRocher (#3)",{1385B7C2-BF2B-430F-A93A-93C998819644},L,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.945,2.073,-0.054,1901.00,97.679,9:15,1.552,0.674,1.226,-1.164,-0.010,-0.113,0.996,0.546,32.872,-6.225,-0.860,0.490,,,,,,,,,,,,0.056,-0.006,-0.671,15.240,1.609,0.085,-35.422,0.745,0.932,6.317,-9.909,"Coe College","Central College",,,,,{C8676521-7745-41AB-82F8-953439DEF9C3},-0.546,0.996
8,2022/04/09,15:57:06,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Colton DeRocher (#3)",{1385B7C2-BF2B-430F-A93A-93C998819644},L,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.490,-0.275,-0.504,1822.00,190.842,12:15,1.691,0.631,1.261,-0.712,0.402,0.085,0.899,0.568,32.815,-5.400,0.111,0.486,,,,,,,,,,,,-0.047,0.228,-0.615,15.240,1.673,0.277,-35.917,-0.497,-0.788,7.520,-6.001,"Coe College","Central College",,,,,{960505ED-9FA3-4984-B260-30BE97D75932},-0.568,0.899
9,2022/04/09,15:57:30,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Colton DeRocher (#3)",{1385B7C2-BF2B-430F-A93A-93C998819644},L,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.011,-2.110,-2.061,1893.00,186.032,12:15,1.677,0.640,1.285,-0.497,0.584,0.065,0.564,0.104,33.561,-5.674,-1.593,0.477,,,,,,,,,,,,-0.048,0.329,-0.572,15.240,1.601,1.281,-36.425,-1.572,-0.831,7.169,-4.116,"Coe College","Central College",,,,,{56D4E84C-26C5-40A0-BD27-7F70D87F0D70},-0.104,0.564
10,2022/04/09,15:57:53,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Colton DeRocher (#3)",{1385B7C2-BF2B-430F-A93A-93C998819644},L,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.835,-1.115,-0.558,1848.00,160.096,11:15,1.741,0.585,1.286,-0.636,0.452,-0.172,0.780,0.250,33.735,-5.657,-1.792,0.476,,,,,,,,,,,,0.084,0.249,-0.564,15.240,1.696,0.434,-36.341,-1.001,1.455,6.575,-5.484,"Coe College","Central College",,,,,{E325826B-562E-4CEA-8D64-F531157A3E85},-0.250,0.780
11,2022/04/09,15:58:21,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Colton DeRocher (#3)",{1385B7C2-BF2B-430F-A93A-93C998819644},L,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.217,0.089,-2.058,1905.00,210.046,1:0,1.697,0.631,1.260,-0.927,0.202,0.136,0.796,0.165,32.960,-6.546,-1.082,0.487,,,,,,,,,,,,-0.084,0.118,-0.563,15.240,1.688,1.221,-35.720,-0.368,-1.394,6.890,-7.836,"Coe College","Central College",,,,,{81FD4944-B7C6-4AAF-9284-9D4E0854A66D},-0.165,0.796
12,2022/04/09,15:58:52,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Colton DeRocher (#3)",{1385B7C2-BF2B-430F-A93A-93C998819644},L,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strikeout",,,,,,,36.346,1.657,-1.306,1929.00,120.416,10:0,1.664,0.555,1.271,-1.011,0.108,-0.227,1.138,-0.054,33.276,-5.565,-2.933,0.483,,,,,,,,,,,,0.106,0.057,-0.508,15.240,1.708,0.922,-35.874,0.575,1.799,6.513,-8.851,"Coe College","Central College",,,,,{33B48B0C-5C90-481B-8784-701CF4608D83},0.054,1.138
13,2022/04/09,15:59:29,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Declan O'Hare (#5)",{55A142EF-96A1-4CBE-A931-DD03FF70DB9A},R,"Central College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.592,2.705,1.150,1858.00,50.028,7:45,1.703,0.574,1.049,-1.760,-0.330,-0.326,0.745,0.588,29.540,-9.782,-1.183,0.550,,,,,,,,,,,,0.171,-0.158,-0.612,15.240,1.779,-0.501,-32.102,0.743,2.277,6.196,-11.908,"Coe College","Central College",,,,,{89F2287E-7C40-4CA0-9798-E7E4E043B70F},-0.588,0.745
14,2022/04/09,15:59:58,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Declan O'Hare (#5)",{55A142EF-96A1-4CBE-A931-DD03FF70DB9A},R,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,33.446,1.480,-2.430,2436.00,225.555,1:30,1.599,0.710,1.227,-1.027,0.302,0.343,1.006,0.341,30.466,-5.865,0.027,0.527,,,,,,,,,,,,-0.190,0.159,-0.631,15.240,1.637,1.254,-33.010,0.414,-2.712,5.779,-7.541,"Coe College","Central College",,,,,{5EB45915-6809-4876-8D4F-91E320B61E31},-0.341,1.006
15,2022/04/09,16:00:22,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Declan O'Hare (#5)",{55A142EF-96A1-4CBE-A931-DD03FF70DB9A},R,"Central College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.774,3.389,0.998,2187.00,38.562,7:15,1.632,0.559,1.111,-1.885,-0.484,-0.344,0.748,0.510,29.826,-10.018,-1.467,0.544,,,,,,,,,,,,0.180,-0.243,-0.591,15.240,1.730,-0.414,-32.325,1.097,2.429,6.172,-13.091,"Coe College","Central College",,,,,{DF1971C3-35AE-4AAA-B706-5AF5879D5177},-0.510,0.748
16,2022/04/09,16:01:06,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Declan O'Hare (#5)",{55A142EF-96A1-4CBE-A931-DD03FF70DB9A},R,"Central College","Wind Up",,Top,,,,Changeup,,"Foul Ball",,,,,,,33.539,2.373,-1.303,1397.00,331.383,5:0,1.518,0.645,1.213,-1.848,-0.530,0.267,0.366,0.530,30.874,-10.764,0.614,0.526,,,,,,,,,,,,-0.144,-0.265,-0.603,15.240,1.577,0.639,-33.133,0.578,-2.065,6.009,-13.594,"Coe College","Central College",,,,,{DF0C6017-61A8-4CA9-96EF-5E01F4573A9E},-0.530,0.366
17,2022/04/09,16:01:41,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Declan O'Hare (#5)",{55A142EF-96A1-4CBE-A931-DD03FF70DB9A},R,"Central College","Wind Up",,Top,,,,Curveball,,Single,,,,,,,33.401,1.361,0.204,2080.00,62.878,8:0,1.692,0.555,1.070,-1.616,-0.262,-0.409,0.478,0.207,30.393,-10.088,-2.719,0.536,46.932,-1.342,-9.508,,,,,7.567,,,0.176,0.205,-0.115,-0.557,15.240,1.719,0.066,-32.945,0.059,2.871,6.483,-11.420,"Coe College","Central College",,,,,{034AEEFE-6A94-4773-95CA-899DB61F19A8},-0.207,0.478
18,2022/04/09,16:02:36,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Garrett Finley (#30)",{91036252-87B2-4660-9B92-8847A966C7B7},R,"Central College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.151,-1.251,-2.409,1896.00,210.906,1:0,1.611,0.621,1.289,-0.738,0.392,0.252,0.507,0.170,32.981,-6.533,-0.597,0.486,,,,,,,,,,,,-0.145,0.223,-0.544,15.240,1.560,1.386,-35.645,-1.112,-2.413,6.653,-6.099,"Coe College","Central College",,,,,{FFE6E3C8-B405-420C-810A-F18A63D8F39D},-0.170,0.507
19,2022/04/09,16:03:01,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Garrett Finley (#30)",{91036252-87B2-4660-9B92-8847A966C7B7},R,"Central College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,32.975,1.634,-1.587,2018.00,77.533,8:30,1.499,0.560,1.105,-1.543,-0.162,-0.497,0.438,-0.405,30.073,-9.308,-5.135,0.541,,,,,,,,,,,,0.236,-0.068,-0.495,15.240,1.537,1.119,-32.558,0.254,3.223,6.290,-10.735,"Coe College","Central College",,,,,{D7DCF62F-2435-4061-A009-AECCA52101B2},0.405,0.438
