No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
1,2021/09/12,13:50:39,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tyce Johnson",{B6B7971A-4CB1-424E-89E8-FAAE626F4C89},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.071,1.389,-2.073,1809.00,231.521,1:45,1.232,0.832,1.278,-1.025,0.112,0.182,0.613,0.409,32.776,-5.965,-0.762,0.488,,,,,,,,,,,,-0.108,0.063,-0.765,15.240,1.266,1.205,-35.555,0.400,-1.774,6.809,-8.759,"Coe College","Coe College",,,,,{2B91E0FC-39EA-4763-A3A0-C738D1DED863},-0.409,0.613
2,2021/09/12,13:50:56,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tyce Johnson",{B6B7971A-4CB1-424E-89E8-FAAE626F4C89},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,33.587,1.897,-5.745,2091.00,220.106,1:15,1.429,0.870,1.061,-1.206,0.165,0.187,0.788,-0.648,29.970,-6.674,-4.417,0.539,,,,,,,,,,,,-0.140,0.094,-0.658,15.240,1.483,3.212,-32.759,0.553,-1.938,6.493,-8.508,"Coe College","Coe College",,,,,{8DC51523-204F-4785-BFA0-8A82F9FA94CB},0.648,0.788
3,2021/09/12,13:51:13,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tyce Johnson",{B6B7971A-4CB1-424E-89E8-FAAE626F4C89},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,31.473,3.226,-7.570,2130.00,297.375,4:0,1.344,0.948,1.045,-1.861,-0.288,0.463,0.448,-0.843,28.506,-9.864,-4.308,0.575,,,,,,,,,,,,-0.287,-0.144,-0.668,15.240,1.439,3.880,-30.669,0.957,-3.507,5.276,-11.570,"Coe College","Coe College",,,,,{252BD00F-BA4F-4B9A-B740-72BAA9844D80},0.843,0.448
4,2021/09/12,13:51:29,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tyce Johnson",{B6B7971A-4CB1-424E-89E8-FAAE626F4C89},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.008,2.406,-1.214,1766.00,289.842,3:45,1.202,0.819,1.256,-1.268,-0.130,0.273,0.638,0.737,32.894,-6.669,0.745,0.488,,,,,,,,,,,,-0.147,-0.067,-0.782,15.240,1.268,0.630,-35.577,0.917,-2.429,6.703,-10.916,"Coe College","Coe College",,,,,{132C623E-47E3-4E34-9AFE-37D20E7687DB},-0.737,0.638
5,2021/09/12,13:51:45,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tyce Johnson",{B6B7971A-4CB1-424E-89E8-FAAE626F4C89},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.692,0.030,-4.692,1935.00,200.285,12:45,1.426,0.790,1.309,-0.703,0.458,0.182,0.731,-0.399,32.401,-5.018,-3.388,0.493,,,,,,,,,,,,-0.126,0.250,-0.637,15.240,1.418,2.803,-35.125,-0.291,-2.036,6.604,-5.783,"Coe College","Coe College",,,,,{A2E73736-F401-4279-B8CD-E5D5AEE926C0},0.399,0.731
6,2021/09/12,13:52:10,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","James VanHooser",{3CCEB3E4-7E2D-437B-8ED8-206D2AA42EA7},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,35.954,1.518,-4.331,1872.00,232.583,1:45,1.243,0.918,1.336,-0.898,0.243,0.362,0.788,0.017,32.588,-4.944,-1.728,0.489,,,,,,,,,,,,-0.216,0.130,-0.781,15.240,1.282,2.521,-35.377,0.546,-3.531,6.697,-7.683,"Coe College","Coe College",,,,,{420D77EB-A09A-4CCA-B2E7-A72C70E64B6A},-0.017,0.788
7,2021/09/12,13:52:32,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","James VanHooser",{3CCEB3E4-7E2D-437B-8ED8-206D2AA42EA7},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.172,-0.949,-4.841,1859.00,201.009,12:45,1.477,0.793,1.354,-0.623,0.503,0.207,0.577,-0.411,32.747,-5.437,-3.351,0.486,,,,,,,,,,,,-0.142,0.283,-0.639,15.240,1.440,2.922,-35.570,-0.863,-2.338,6.958,-5.151,"Coe College","Coe College",,,,,{D144F96A-5502-4FD2-8809-113F7F43DD88},0.411,0.577
8,2021/09/12,13:53:02,0,0,"Matthew Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","James VanHooser",{3CCEB3E4-7E2D-437B-8ED8-206D2AA42EA7},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Contact Out",,,,,,,35.905,1.201,-3.504,1781.00,239.164,2:0,1.278,0.866,1.351,-0.976,0.163,0.313,0.652,0.159,32.895,-5.796,-1.258,0.487,,,,,,,,,,,,-0.183,0.087,-0.757,15.240,1.306,2.031,-35.405,0.315,-3.018,6.179,-8.366,"Coe College","Coe College",,,,,{9A7D890E-67C8-45AE-97CF-9E78A7FC642D},-0.159,0.652
9,2021/09/12,13:55:30,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jacob Brosius",{0ED626C7-A04F-4BB2-B809-3BB96A879005},L,"Coe College","Wind Up",,Bottom,,,,Slider,,Ball,,,,,,,27.145,5.353,0.200,1789.00,282.626,3:30,1.316,-0.851,1.387,-2.145,-0.146,0.381,0.728,-0.411,24.739,-10.106,2.970,0.648,,,,,,,,,,,,-0.195,-0.086,0.840,15.240,1.462,-0.216,-26.695,1.811,-1.801,4.087,-10.597,"Coe College","Coe College",,,,,{33980504-BE82-4532-8B7F-D65E8DC938FB},0.411,0.728
10,2021/09/12,13:55:43,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jacob Brosius",{0ED626C7-A04F-4BB2-B809-3BB96A879005},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,34.054,1.175,2.970,1572.00,169.251,11:45,1.460,-0.830,1.332,-0.879,0.385,-0.078,0.923,-0.043,31.172,-5.134,2.407,0.513,,,,,,,,,,,,0.060,0.203,0.734,15.240,1.489,-1.713,-33.643,0.322,0.892,5.727,-6.793,"Coe College","Coe College",,,,,{F5C5D04F-114E-4202-A0EA-06D833BFFB03},0.043,0.923
11,2021/09/12,13:55:56,0,0,"Collin Eckel",{A0DA7F20-B8CB-4E8E-92E9-94B260A5C311},L,"Coe College","Jacob Brosius",{0ED626C7-A04F-4BB2-B809-3BB96A879005},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,33.341,0.269,4.224,1503.00,130.098,10:15,1.494,-0.794,1.375,-1.061,0.249,-0.340,0.511,0.094,30.480,-7.365,1.771,0.524,,,,,,,,,,,,0.205,0.145,0.663,15.240,1.491,-2.298,-32.955,-0.271,2.908,5.847,-7.756,"Coe College","Coe College",,,,,{C65CFEAA-505B-44DD-8254-D8DB7311DDA3},-0.094,0.511
