No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
244,2020/10/13,19:51:50,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","James VanHooser",{3CCEB3E4-7E2D-437B-8ED8-206D2AA42EA7},L,"Coe College",,,Bottom,,,,"Two Seam Fastball",,"Contact Out",,,,,,,34.282,2.305,-2.028,1949.00,337.327,5:15,1.209,0.647,1.130,-1.675,-0.349,0.146,0.214,0.196,31.539,-9.475,-0.994,0.520,,,,,,,,,,,,-0.085,-0.188,-0.576,15.240,1.269,1.120,-33.499,0.587,-1.265,5.224,-12.604,"Coe College","Coe College",,,,,{2C13997F-6C2C-4B8E-A736-82F37EDF76ED},-0.196,0.214
245,2020/10/13,19:54:19,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College",,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,34.281,2.303,-2.024,2113.00,337.249,5:15,1.210,0.646,1.130,-1.675,-0.349,0.146,0.214,0.196,31.533,-9.476,-0.987,0.520,,,,,,,,,,,,-0.085,-0.188,-0.575,15.240,1.270,1.118,-33.514,0.587,-1.270,5.271,-12.605,"Coe College","Coe College",,,,,{49A1D746-658B-4A5E-B544-2D48FA3215DD},-0.196,0.214
246,2020/10/13,19:54:52,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College",,,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,34.198,-2.220,-2.736,2030.00,186.351,12:15,1.741,0.716,0.911,-0.461,0.890,0.099,0.616,-0.003,31.445,-5.427,-2.048,0.524,,,,,,,,,,,,-0.064,0.443,-0.608,15.240,1.644,1.558,-33.624,-1.533,-0.963,5.128,-3.159,"Coe College","Coe College",,,,,{3B54889D-FB85-4851-BEB2-47F30316430D},0.003,0.616
247,2020/10/13,19:55:09,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College",,,Top,,,,"Two Seam Fastball",,"Foul Ball",,,,,,,33.811,0.750,-1.997,2127.00,5.617,6:15,1.561,0.763,0.893,-1.440,-0.043,-0.005,0.344,0.161,31.342,-9.199,-2.034,0.532,28.789,43.777,-36.568,445.00,,,,74.235,,,4.582,-0.009,-0.030,-0.683,15.240,1.566,1.157,-33.106,-0.272,-0.128,4.726,-10.243,"Coe College","Coe College",,,,,{8DB2CCA7-E059-408C-A486-45D3D9840996},-0.161,0.344
248,2020/10/13,19:55:38,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College",,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,32.826,-1.089,-0.880,1850.00,188.190,12:15,1.578,0.839,1.661,-0.704,0.633,0.093,0.563,0.681,29.837,-6.246,-0.194,0.525,,,,,,,,,,,,-0.056,0.352,-0.816,15.240,1.543,0.464,-32.315,-0.857,-0.762,5.558,-5.000,"Coe College","Coe College",,,,,{096CB253-5C4D-478D-9BB1-499C2F37D99E},-0.681,0.563
249,2020/10/13,19:55:50,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College",,,Top,,,,,,"Contact Out",,,,,,,35.154,-1.824,-2.862,1926.00,173.476,11:45,1.630,0.915,0.956,-0.820,0.480,-0.055,0.267,0.008,32.113,-7.517,-3.243,0.514,,,,,,,,,,,,0.009,0.244,-0.802,15.240,1.546,1.736,-34.190,-1.495,0.145,5.355,-6.028,"Coe College","Coe College",,,,,{8CAB17EE-11A0-4A27-87ED-2063BA90F5CF},-0.008,0.267
250,2020/10/13,19:56:24,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College",,,Top,,,,,,,,,,,,,33.108,-0.314,-2.302,2202.00,162.237,11:30,1.741,0.716,0.704,-0.834,0.636,-0.215,0.811,-0.194,29.749,-6.127,-3.803,0.554,,,,,,,,,,,,0.084,0.323,-0.612,15.240,1.711,1.413,-32.495,-0.593,1.149,6.242,-5.406,"Coe College","Coe College",,,,,{40F430B4-F841-4B7E-A753-D884AA8AC5FA},0.194,0.811
251,2020/10/13,19:56:35,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College",,,Top,,,,"Two Seam Fastball",,"Called Strike",,,,,,,32.501,-0.533,-2.419,2074.00,160.574,11:15,1.748,0.740,0.849,-0.870,0.639,-0.237,0.719,-0.222,29.244,-6.624,-4.083,0.560,,,,,,,,,,,,0.096,0.329,-0.636,15.240,1.711,1.455,-31.841,-0.703,1.258,5.885,-5.484,"Coe College","Coe College",,,,,{FA4B95A7-70BB-45A1-9E0A-8E1545BDED2C},0.222,0.719
252,2020/10/13,19:56:46,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College",,,Top,,,,"Four Seam Fastball",,"Swinging Strikeout",,,,,,,35.304,-2.406,-3.473,2141.00,164.726,11:30,1.565,0.807,0.894,-0.741,0.540,-0.151,0.103,-0.383,32.091,-7.559,-4.531,0.514,,,,,,,,,,,,0.049,0.286,-0.664,15.240,1.456,2.170,-34.504,-1.826,0.767,6.240,-5.357,"Coe College","Coe College",,,,,{8B7B41B9-A4B9-42D2-88F9-C3C9FE63E28E},0.383,0.103
253,2020/10/13,19:57:13,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},L,"Coe College",,,Top,,,,"Two Seam Fastball",,"Swinging Strike",,,,,,,34.839,-1.207,-2.896,2013.00,169.735,11:45,1.473,0.696,0.888,-0.650,0.657,-0.123,0.462,-0.292,31.485,-5.757,-3.757,0.520,,,,,,,,,,,,0.038,0.338,-0.577,15.240,1.413,1.789,-34.166,-1.044,0.582,6.421,-4.670,"Coe College","Coe College",,,,,{749348BB-034B-469B-8766-B32BDEFD2712},0.292,0.462
