No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
1,2020/01/22,13:01:41,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,36.779,0.858,-2.542,1861.00,201.197,12:45,1.332,-0.519,1.305,-0.584,0.520,0.114,0.999,0.109,32.609,-3.398,-1.708,0.482,,,,,,,,,,,,-0.082,0.278,-0.436,15.240,1.353,1.560,-36.287,0.284,-1.370,8.712,-5.150,"Coe College","Coe College",,,,,{8FA32C80-5C7C-433C-89A5-CF5768732868},0.109,0.999
2,2020/01/22,13:02:38,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,36.737,0.290,-0.564,1594.00,193.672,12:30,1.322,-0.403,2.034,-0.496,0.510,0.111,0.907,-0.357,32.895,-3.478,0.279,0.459,,,,,,,,,,,,-0.067,0.297,-0.392,15.240,1.326,0.325,-36.464,0.035,-1.136,8.493,-4.750,"Coe College","Coe College",,,,,{C50781F2-9A21-42BD-8369-681AC6B6B240},-0.357,0.907
3,2020/01/22,13:02:52,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,36.794,0.572,-2.095,1064.00,196.207,12:30,1.324,-0.447,1.797,-0.523,0.512,0.086,0.962,0.060,32.967,-3.340,-1.455,0.465,,,,,,,,,,,,-0.064,0.287,-0.396,15.240,1.334,1.303,-36.450,0.179,-1.094,8.310,-4.917,"Coe College","Coe College",,,,,{B2492881-0008-492E-B206-40447EF1C08E},0.060,0.962
4,2020/01/22,13:03:18,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,38.333,-1.461,-1.425,1791.00,189.816,12:15,1.350,-0.397,1.663,-0.393,0.577,0.066,0.539,-0.057,34.265,-4.378,-0.933,0.451,,,,,,,,,,,,-0.048,0.335,-0.359,15.240,1.307,0.918,-37.938,-1.124,-0.880,9.196,-3.632,"Coe College","Coe College",,,,,{BED7E351-6FFC-44F1-8E36-028EC1F5E856},-0.057,0.539
5,2020/01/22,13:03:37,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,37.241,-1.274,-1.957,1045.00,190.023,12:15,1.348,-0.414,1.589,-0.440,0.598,0.054,0.543,0.093,33.328,-4.519,-1.556,0.466,,,,,,,,,,,,-0.046,0.342,-0.359,15.240,1.308,1.237,-36.837,-0.996,-0.793,8.574,-3.856,"Coe College","Coe College",,,,,{28D25E76-C15D-46EA-AC08-CE9BDB926AAA},0.093,0.543
6,2020/01/22,13:03:58,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,37.773,0.107,-2.199,1870.00,200.139,12:45,1.319,-0.447,1.980,-0.434,0.526,0.133,0.915,0.036,33.800,-3.173,-1.197,0.448,,,,,,,,,,,,-0.093,0.305,-0.401,15.240,1.319,1.396,-37.456,-0.070,-1.661,8.930,-4.330,"Coe College","Coe College",,,,,{159EF2AA-629D-46F9-9149-825670CFC3BE},0.036,0.915
7,2020/01/22,13:04:14,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,38.272,-0.749,-1.393,1699.00,183.719,12:0,1.302,-0.416,1.633,-0.395,0.582,-0.005,0.693,-0.013,34.172,-3.674,-1.427,0.453,,,,,,,,,,,,-0.010,0.331,-0.377,15.240,1.278,0.923,-37.879,-0.654,-0.179,9.203,-3.731,"Coe College","Coe College",,,,,{BEE0B51F-A1AA-45A7-9B9A-E8F82EA652BE},-0.013,0.693
8,2020/01/22,13:04:34,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,37.885,-0.929,-2.828,1766.00,199.766,12:45,1.313,-0.497,1.593,-0.454,0.550,0.122,0.592,0.192,33.518,-4.301,-1.920,0.461,,,,,,,,,,,,-0.092,0.321,-0.419,15.240,1.283,1.800,-37.424,-0.790,-1.626,9.611,-4.122,"Coe College","Coe College",,,,,{CFE17621-C2D0-4312-94BB-5B8A54E44007},0.192,0.592
9,2020/01/22,13:20:22,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,37.001,-0.116,-2.763,2196.00,196.204,12:30,1.338,-0.493,1.675,-0.516,0.525,0.071,0.789,0.224,32.999,-3.953,-2.234,0.468,,,,,,,,,,,,-0.063,0.298,-0.420,15.240,1.331,1.739,-36.598,-0.270,-1.070,8.687,-4.704,"Coe College","Coe College",,,,,{203CDBA1-7CCB-45D5-82DF-A93AE8CAC732},0.224,0.789
10,2020/01/22,13:21:52,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.669,-1.362,-1.149,3183.00,162.035,11:30,1.210,-0.443,1.608,-0.421,0.591,-0.254,0.399,0.140,33.659,-4.471,-3.033,0.461,,,,,,,,,,,,0.125,0.342,-0.409,15.240,1.168,0.849,-37.269,-1.055,2.213,8.985,-3.751,"Coe College","Coe College",,,,,{77AC6F0E-2A0F-4F18-8AC7-4965A5E4DE8E},0.140,0.399
11,2020/01/22,13:22:17,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.102,0.727,-2.550,3027.00,218.259,1:15,1.258,-0.553,1.621,-0.911,0.132,0.025,0.555,0.152,33.443,-5.981,-2.365,0.466,,,,,,,,,,,,-0.034,0.076,-0.483,15.240,1.270,1.625,-36.711,0.108,-0.597,8.214,-8.483,"Coe College","Coe College",,,,,{7C9A606F-1ABA-4F15-8346-31322D45F98C},0.152,0.555
12,2020/01/22,13:22:27,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.445,1.013,-0.491,1686.00,155.432,11:15,1.251,-0.366,1.585,-0.785,0.241,-0.126,0.757,-0.100,33.400,-4.795,-1.423,0.465,,,,,,,,,,,,0.062,0.136,-0.351,15.240,1.273,0.368,-37.049,0.340,1.089,8.966,-7.435,"Coe College","Coe College",,,,,{B3FD672A-2321-4F87-B561-8526C57BE17E},-0.100,0.757
13,2020/01/22,13:22:37,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.536,1.869,-2.266,2840.00,298.292,4:0,1.233,-0.425,1.619,-1.184,-0.108,0.175,0.584,0.049,32.597,-6.900,-0.965,0.476,,,,,,,,,,,,-0.114,-0.055,-0.364,15.240,1.275,1.361,-36.110,0.724,-1.887,8.678,-10.726,"Coe College","Coe College",,,,,{1BDA13A3-4AA4-41AB-847C-C50D76B986D0},0.049,0.584
14,2020/01/22,13:22:58,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{ED5E48B0-00DC-4D82-B89A-1466C2B9CA47},,
15,2020/01/22,13:23:18,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,38.477,0.956,-1.115,1774.00,154.407,11:15,1.159,-0.592,1.606,-0.565,0.404,-0.229,0.867,-0.043,34.334,-3.230,-2.813,0.451,,,,,,,,,,,,0.112,0.221,-0.559,15.240,1.180,0.835,-38.074,0.404,2.069,9.365,-5.710,"Coe College","Coe College",,,,,{CCC4D3F8-455B-4E25-8388-697CB4E6297F},-0.043,0.867
16,2020/01/22,13:23:40,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.275,-0.171,-1.702,2973.00,164.419,11:30,1.285,-0.486,1.582,-0.718,0.318,-0.151,0.518,0.153,33.551,-5.450,-2.816,0.465,,,,,,,,,,,,0.066,0.183,-0.437,15.240,1.274,1.157,-36.892,-0.399,1.148,8.380,-6.611,"Coe College","Coe College",,,,,{1BDE7E78-EDA9-4F6C-8E6A-46D50061083E},0.153,0.518
17,2020/01/22,13:23:52,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.791,1.041,-3.206,1651.00,235.521,1:45,1.206,-0.487,1.701,-0.715,0.281,0.297,0.788,0.129,33.634,-4.288,-0.991,0.458,32.610,26.566,30.214,,,,,58.334,,,2.522,-0.188,0.158,-0.405,15.240,1.228,1.979,-37.360,0.408,-3.350,9.156,-6.995,"Coe College","Coe College",,,,,{DFC5BCF5-AB28-471D-9F9E-A6657D620FBC},0.129,0.788
18,2020/01/22,13:24:06,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,38.414,0.360,-0.492,3188.00,129.614,10:15,1.228,-0.496,1.585,-0.570,0.405,-0.525,0.761,0.170,34.381,-3.844,-4.375,0.452,,,,,,,,,,,,0.274,0.226,-0.477,15.240,1.233,0.543,-38.019,0.003,5.056,9.303,-5.629,"Coe College","Coe College",,,,,{24BFF211-0820-4786-8B3D-0A1D583485FE},0.170,0.761
19,2020/01/22,13:24:19,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{916FE56F-F14D-4A40-85ED-2895AAA4EA44},,
20,2020/01/22,13:24:48,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.997,1.338,-1.374,1479.00,205.571,12:45,1.256,-0.514,1.575,-0.806,0.193,0.040,0.834,-0.160,34.017,-4.606,-1.082,0.457,,,,,,,,,,,,-0.033,0.105,-0.476,15.240,1.287,0.886,-37.593,0.547,-0.593,8.911,-7.913,"Coe College","Coe College",,,,,{E3683245-E786-49DC-A2D6-7BB7533FC7FF},-0.160,0.834
21,2020/01/22,13:24:59,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.811,1.560,-0.943,1711.00,7.467,6:15,1.288,-0.409,1.576,-1.026,-0.018,-0.035,0.709,-0.103,34.051,-5.990,-1.204,0.459,,,,,,,,,,,,0.011,-0.010,-0.381,15.240,1.323,0.630,-37.422,0.598,0.196,8.577,-9.990,"Coe College","Coe College",,,,,{A411C176-9213-49E9-84D7-11A08FCCA549},-0.103,0.709
22,2020/01/22,13:25:10,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.580,0.256,-1.218,1680.00,135.031,10:30,1.318,-0.411,1.634,-0.837,0.176,-0.235,0.554,0.172,33.764,-5.921,-2.956,0.461,,,,,,,,,,,,0.114,0.106,-0.376,15.240,1.318,0.884,-37.205,-0.165,2.025,8.756,-7.927,"Coe College","Coe College",,,,,{A2A0B693-DD64-4A2E-BD6C-E708A1FF5C22},0.172,0.554
23,2020/01/22,13:25:21,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.666,2.035,-0.845,3111.00,58.520,8:0,1.300,-0.510,1.635,-1.326,-0.261,-0.518,0.555,0.250,33.305,-7.700,-4.666,0.471,32.418,29.784,8.708,,,,,60.027,,,2.767,0.268,-0.143,-0.482,15.240,1.344,0.736,-36.297,0.777,4.553,7.949,-12.239,"Coe College","Coe College",,,,,{68DF58B0-9B5D-4223-9E12-B125C70CC1EC},0.250,0.555
24,2020/01/22,13:25:34,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,38.048,0.567,-1.257,1683.00,121.796,10:0,1.318,-0.454,1.561,-0.909,0.088,-0.190,0.572,0.096,34.319,-6.104,-2.652,0.456,,,,,,,,,,,,0.090,0.054,-0.417,15.240,1.326,0.905,-37.662,-0.006,1.633,8.657,-8.826,"Coe College","Coe College",,,,,{4EC93757-C603-4312-80D3-651FB329D161},0.096,0.572
25,2020/01/22,13:25:44,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.906,1.111,-1.862,1757.00,2.132,6:0,1.333,-0.471,1.590,-1.081,-0.079,-0.064,0.570,0.127,34.081,-6.847,-2.335,0.458,,,,,,,,,,,,0.018,-0.037,-0.418,15.240,1.354,1.245,-37.499,0.288,0.320,8.884,-10.475,"Coe College","Coe College",,,,,{D29534E8-84BA-41F3-82F9-61C915D512DB},0.127,0.570
26,2020/01/22,13:25:59,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College",,,Top,,,,,,,,,,,,,38.976,1.083,-2.163,2177.00,160.845,11:15,1.301,-0.561,1.622,-0.811,0.133,-0.117,0.800,0.176,34.760,-4.928,-3.033,0.446,,,,,,,,,,,,0.043,0.077,-0.500,15.240,1.325,1.504,-38.543,0.397,0.810,9.776,-8.353,"Coe College","Coe College",,,,,{86F07B52-D18F-4FE5-A85E-E482CB74B3DE},0.176,0.800
27,2020/01/22,13:26:07,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,38.358,0.781,-0.909,1831.00,107.205,9:30,1.240,-0.454,1.571,-0.861,0.118,-0.435,0.602,0.242,34.212,-5.580,-4.130,0.455,,,,,,,,,,,,0.222,0.073,-0.424,15.240,1.254,0.782,-37.937,0.161,4.054,9.652,-8.466,"Coe College","Coe College",,,,,{A7FDE055-46BE-48A4-9CA1-89628AFF94F5},0.242,0.602
28,2020/01/22,13:26:19,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,38.554,1.898,-1.090,1814.00,73.937,8:30,1.273,-0.472,1.630,-1.025,-0.061,-0.369,0.791,0.209,34.500,-5.688,-3.825,0.450,,,,,,,,,,,,0.187,-0.034,-0.439,15.240,1.317,0.875,-38.137,0.850,3.460,9.493,-10.435,"Coe College","Coe College",,,,,{A6D10906-0AD3-4BF6-9C37-F0AD08FE175B},0.209,0.791
29,2020/01/22,13:26:30,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,38.233,1.276,-1.754,1699.00,201.956,12:45,1.285,-0.455,1.622,-0.786,0.195,0.015,0.864,0.032,34.090,-4.549,-1.645,0.454,,,,,,,,,,,,-0.023,0.108,-0.407,15.240,1.313,1.152,-37.818,0.526,-0.428,9.331,-7.829,"Coe College","Coe College",,,,,{A5847CAB-E243-4212-9AD7-587793DECE52},0.032,0.864
30,2020/01/22,13:26:42,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,38.786,1.335,-1.864,1860.00,50.086,7:45,1.252,-0.537,1.601,-0.993,-0.037,-0.125,0.642,0.123,34.557,-6.016,-2.793,0.449,,,,,,,,,,,,0.049,-0.015,-0.483,15.240,1.281,1.299,-38.345,0.486,0.921,9.864,-10.078,"Coe College","Coe College",,,,,{ED4E145F-21B2-4AE2-B446-6127310477AA},0.123,0.642
31,2020/01/22,13:27:05,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.174,0.494,-1.163,1048.00,222.831,1:30,1.370,-0.264,1.677,-0.761,0.268,0.224,0.750,-0.156,33.186,-5.167,0.504,0.465,,,,,,,,,,,,-0.130,0.156,-0.235,15.240,1.377,0.662,-36.800,0.028,-2.247,8.845,-7.114,"Coe College","Coe College",,,,,{C3150A6E-43A7-46BF-8976-0F07B5FCC871},-0.156,0.750
32,2020/01/22,13:27:15,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.866,-0.793,-0.722,1904.00,197.357,12:30,1.380,-0.151,1.599,-0.511,0.490,0.147,0.641,-0.091,33.797,-4.576,0.366,0.459,,,,,,,,,,,,-0.084,0.283,-0.132,15.240,1.353,0.413,-37.473,-0.725,-1.510,9.093,-4.736,"Coe College","Coe College",,,,,{15737D2F-5794-4E99-9C72-96CA4B64C565},-0.091,0.641
33,2020/01/22,13:27:26,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,38.407,-0.411,0.032,1789.00,148.468,11:0,1.416,-0.204,1.585,-0.761,0.214,-0.155,0.536,-0.058,34.432,-6.024,-1.117,0.452,,,,,,,,,,,,0.082,0.131,-0.204,15.240,1.397,0.043,-38.016,-0.588,1.523,9.222,-7.382,"Coe College","Coe College",,,,,{F96F98F8-CB9B-4450-93EC-509230D75B7B},-0.058,0.536
34,2020/01/22,13:27:34,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,37.161,-0.656,-0.708,1579.00,177.685,12:0,1.431,-0.239,1.637,-0.622,0.413,-0.043,0.622,0.006,33.146,-5.267,-1.027,0.467,,,,,,,,,,,,0.016,0.244,-0.220,15.240,1.408,0.471,-36.780,-0.662,0.284,8.904,-5.608,"Coe College","Coe College",,,,,{748BEE4F-01C3-40BD-8BEC-FF926EAFB471},0.006,0.622
35,2020/01/22,13:27:51,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,38.316,0.169,-1.553,1791.00,260.848,2:45,1.422,-0.274,1.635,-0.966,0.009,0.176,0.505,-0.007,34.158,-6.992,-0.238,0.454,,,,,,,,,,,,-0.108,0.021,-0.233,15.240,1.419,0.957,-37.903,-0.274,-1.978,9.698,-9.417,"Coe College","Coe College",,,,,{8FA014BE-CAC2-4CD4-ADD8-7D6321039A17},-0.007,0.505
36,2020/01/22,13:28:03,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.525,-1.055,-1.208,3147.00,185.072,12:15,1.440,-0.295,1.606,-0.482,0.594,0.018,0.656,0.032,32.568,-4.619,-1.073,0.476,,,,,,,,,,,,-0.020,0.343,-0.262,15.240,1.406,0.755,-36.137,-0.852,-0.341,8.525,-4.101,"Coe College","Coe College",,,,,{78C6F59F-337B-4CD6-AC32-98E243B77430},0.032,0.656
37,2020/01/22,13:28:14,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.810,-0.314,-1.646,1855.00,209.147,1:0,1.379,-0.327,1.700,-0.456,0.537,0.268,0.834,-0.126,33.518,-3.718,0.360,0.458,,,,,,,,,,,,-0.159,0.310,-0.286,15.240,1.368,0.973,-37.415,-0.378,-2.831,9.494,-4.294,"Coe College","Coe College",,,,,{C3833ECE-514B-4D74-94EA-A8DCE3457512},-0.126,0.834
38,2020/01/22,13:28:27,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.951,-1.021,-1.788,1593.00,186.083,12:15,1.421,-0.495,1.612,-0.516,0.535,0.004,0.612,0.013,32.949,-4.843,-1.760,0.470,,,,,,,,,,,,-0.018,0.311,-0.445,15.240,1.388,1.140,-36.549,-0.854,-0.308,8.743,-4.515,"Coe College","Coe College",,,,,{481B59E7-D52B-47BF-9BA6-C2AD82C7B662},0.013,0.612
39,2020/01/22,13:28:52,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,38.099,-1.037,-1.792,1631.00,205.592,12:45,1.450,-0.288,1.641,-0.648,0.338,0.133,0.506,0.092,34.080,-5.830,-0.806,0.455,,,,,,,,,,,,-0.087,0.205,-0.240,15.240,1.417,1.126,-37.697,-0.941,-1.570,9.179,-6.095,"Coe College","Coe College",,,,,{26DB188D-9FFF-4B7B-A06F-1196E035CF4F},0.092,0.506
