No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
43,2019/01/21,12:44:06,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Changeup,,"Called Strike",,,,,,,64.007,2.702,-4.703,1609.00,258.341,2:30,5.196,2.954,5.838,-65.326,3.712,17.988,2.274,0.073,57.619,-9.440,-1.039,0.598,,,,,,,,,,,,-24.186,32.066,-2.679,50.001,5.542,8.313,-92.435,0.748,-13.414,13.886,-24.140,"Coe College","Coe College",,,,,{C3EBDA6B-273C-4762-8C7D-2733DD531FDA},-0.142,2.378
44,2019/01/21,12:44:29,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Fastball,,"Called Strike",,,,,,,71.566,0.823,-4.973,1965.00,233.798,1:45,5.399,3.011,5.956,-43.983,11.604,15.853,2.500,-0.291,64.000,-7.402,-1.823,0.537,,,,,,,,,,,,-25.917,25.036,-2.749,50.001,5.469,10.213,-103.061,0.127,-17.427,17.544,-25.902,"Coe College","Coe College",,,,,{F2DA5D2D-309F-4B17-BF84-401CC932023E},0.160,2.445
45,2019/01/21,12:44:48,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Curveball,,Ball,,,,,,,59.043,4.665,-3.263,1694.00,136.705,10:30,4.876,2.615,4.946,-72.464,14.474,-13.637,3.262,-1.608,52.100,-8.758,-5.891,0.671,,,,,,,,,,,,-2.969,19.543,-2.310,50.001,5.235,5.295,-84.736,6.232,3.743,14.157,-33.421,"Coe College","Coe College",,,,,{28AE4828-07CA-495F-AC12-471887260B46},1.516,3.004
46,2019/01/21,12:45:13,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Curveball,,Ball,,,,,,,54.774,5.922,0.190,1596.00,148.802,11:0,4.741,2.440,5.055,-48.843,50.215,-30.409,6.275,0.086,48.096,-3.717,-5.031,0.716,,,,,,,,,,,,5.792,37.952,-2.420,50.001,5.253,1.482,-78.957,7.883,5.824,11.447,-20.882,"Coe College","Coe College",,,,,{73CC9059-8267-417E-A1B5-AC9279148D6E},-0.286,6.029
47,2019/01/21,12:45:45,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Curveball,,Ball,,,,,,,57.032,2.496,-4.756,1718.00,123.335,10:0,5.263,3.094,5.696,-86.274,3.459,-5.258,0.409,-1.786,51.386,-13.514,-5.189,0.682,,,,,,,,,,,,-15.188,15.487,-2.737,50.001,5.347,7.915,-82.443,3.590,-2.824,14.605,-40.707,"Coe College","Coe College",,,,,{CAFAF228-DE8D-441E-8A40-B77590E6D30B},1.608,-0.181
48,2019/01/21,12:46:07,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Fastball,,Ball,,,,,,,71.753,0.441,-6.400,1976.00,255.322,2:30,5.391,3.486,6.095,-46.246,8.625,32.928,1.948,0.287,64.390,-8.439,-0.577,0.533,,,,,,,,,,,,-27.968,18.896,-2.973,50.001,5.377,10.324,-103.622,0.571,-20.077,17.985,-32.652,"Coe College","Coe College",,,,,{ABA4F480-26CF-46BB-B841-5DDF144A2FBA},-0.327,1.802
49,2019/01/21,12:46:27,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Changeup,,"Called Strike",,,,,,,65.828,1.540,-3.661,1638.00,195.319,12:30,5.333,3.173,6.012,-40.636,24.314,6.660,3.376,0.333,58.899,-6.202,-2.206,0.580,,,,,,,,,,,,-17.963,31.178,-2.984,50.001,5.478,7.256,-95.256,1.610,-9.335,15.311,-21.998,"Coe College","Coe College",,,,,{FDB3D477-9027-4F31-9693-213F7712869E},-0.453,3.255
50,2019/01/21,12:47:07,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Cutter,,Ball,,,,,,,72.488,3.915,-4.464,1858.00,192.038,12:30,4.580,3.312,4.895,-35.930,21.238,4.529,5.305,-0.541,63.809,-2.825,-3.443,0.544,,,,,,,,,,,,-22.020,21.702,-3.083,50.001,4.962,10.284,-103.552,5.750,-12.747,17.644,-21.479,"Coe College","Coe College",,,,,{78E4D018-0612-40A5-A01E-C617211CE85D},0.406,5.225
51,2019/01/21,12:47:35,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Cutter,,Ball,,,,,,,72.092,1.725,-6.114,1874.00,218.682,1:15,5.166,3.607,5.458,-25.501,31.561,25.269,4.665,-0.032,63.310,-3.240,-1.591,0.544,,,,,,,,,,,,-25.230,24.645,-3.051,50.001,5.190,10.189,-103.233,3.778,-16.470,20.323,-21.225,"Coe College","Coe College",,,,,{F0714B9A-AC16-4F25-9D88-9BB6DBA71306},-0.036,4.496
52,2019/01/21,12:47:54,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Curveball,,Ball,,,,,,,58.979,5.283,0.221,1666.00,125.036,10:15,4.776,2.803,5.635,-64.732,17.744,-25.307,4.324,0.900,52.527,-7.108,-3.999,0.654,,,,,,,,,,,,10.099,25.475,-2.810,50.001,5.226,0.514,-85.561,6.473,9.102,14.364,-27.821,"Coe College","Coe College",,,,,{5B2C439F-480D-4058-B91E-947DD6F24D26},-0.912,4.185
53,2019/01/21,12:48:17,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Fastball,,Ball,,,,,,,75.493,2.563,-4.641,2032.00,212.568,1:0,5.047,2.916,5.377,-35.010,16.082,10.272,4.541,-0.587,67.141,-4.058,-2.810,0.514,,,,,,,,,,,,-17.705,20.334,-2.498,50.001,5.217,8.932,-108.717,3.793,-10.878,19.605,-23.225,"Coe College","Coe College",,,,,{12921F28-02BC-4B07-ACC8-A9A3ED8263DE},0.468,4.489
54,2019/01/21,12:48:50,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Fastball,,Ball,,,,,,,76.353,2.725,-4.939,2076.00,191.889,12:30,5.047,2.605,5.360,-27.949,21.926,4.616,5.284,-1.653,67.959,-2.605,-4.127,0.508,,,,,,,,,,,,-13.307,24.219,-2.075,50.001,5.201,9.127,-110.108,3.997,-4.759,20.929,-16.681,"Coe College","Coe College",,,,,{A2695B1B-9D1E-4A79-AF71-493BBC0FA834},1.599,5.286
55,2019/01/21,12:49:20,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Fastball,,Ball,,,,,,,76.567,3.116,-5.502,2128.00,208.252,1:0,4.681,3.311,4.839,-16.098,34.683,18.638,6.306,-0.361,67.757,-0.184,-2.290,0.513,,,,,,,,,,,,-18.563,24.639,-2.766,50.001,5.061,9.431,-109.332,5.566,-11.541,19.773,-14.051,"Coe College","Coe College",,,,,{42F58693-3F1E-4AF0-BE53-087DA133E36C},0.349,6.135
56,2019/01/21,12:49:44,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Fastball,,Ball,,,,,,,74.171,0.383,-6.258,1941.00,211.999,1:0,5.501,3.320,5.789,-31.695,20.100,12.559,3.218,-1.478,66.515,-5.580,-3.802,0.518,,,,,,,,,,,,-27.173,24.051,-2.880,50.001,5.495,12.871,-106.764,0.536,-17.014,18.105,-24.246,"Coe College","Coe College",,,,,{03E1B311-548C-4BD3-90FD-5E05E865E2BF},1.292,3.063
57,2019/01/21,12:51:11,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Wind Up",,Bottom,,,,Fastball,,"Called Strike",,,,,,,76.361,-0.565,-5.895,2108.00,222.949,1:30,5.617,3.397,6.216,-25.499,22.801,21.224,2.968,-0.293,68.354,-5.515,-2.039,0.500,,,,,,,,,,,,-27.836,20.244,-2.959,50.001,5.480,11.639,-110.050,0.262,-21.542,19.091,-28.068,"Coe College","Coe College",,,,,{6B92E1AB-CD13-4255-A6EA-63E7D50CBBAD},0.110,2.675
