No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
11,2019/02/12,14:43:50,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Slider,,Single,,,,,,,63.247,3.333,-1.078,1695.00,144.769,10:45,"4' 5""","1' 11""","6' 7""",-46.566,23.863,-16.853,"3' 8""","0' 6""",55.858,-5.620,-4.445,0.604,87.295,8.400,7.727,,,,,"190' 3""",,,1.805,7.540,25.219,"-1' 9""",50',"4' 7""",1.581,-91.691,5.181,9.120,18.368,-26.282,"Coe College","Coe College",,,,,{AD31E5F6-E2A9-458D-9764-F9AF75C0B26E},"0' 6""","3' 5"""
12,2019/02/12,14:44:21,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Colton Knox",{49B61A5C-1745-4445-9ADC-3312A5A6F38B},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,81.173,1.071,-3.736,1736.00,264.848,2:45,"4' 8""","2' 1""","7' 4""",-40.542,1.471,16.310,"2' 3""","0' 1""",71.902,-6.747,-0.658,0.466,,,,,,,,,,,,-14.827,13.070,"-1' 9""",50',"4' 8""",6.633,-116.898,1.665,-12.309,29.329,-33.908,"Coe College","Coe College",,,,,{290C2C74-9F10-4281-A9A7-E0C4EBDBE7F4},0',"2' 2"""
13,2019/02/12,14:44:35,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Colton Knox",{49B61A5C-1745-4445-9ADC-3312A5A6F38B},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,81.287,1.229,-10.119,1324.00,275.921,3:15,"4' 4""","2' 6""","6' 11""",-49.647,-6.229,60.066,"1' 4""","-1' 10""",71.661,-8.129,0.849,0.474,,,,,,,,,,,,-70.084,16.228,"-1' 10""",50',"4' 5""",22.429,-115.028,0.287,-71.010,24.648,-31.818,"Coe College","Coe College",,,,,{FE6EA9DD-1F2B-4F3D-B91A-AD90A4BA4ED5},"1' 2""","1' 5"""
14,2019/02/12,14:44:55,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Colton Knox",{49B61A5C-1745-4445-9ADC-3312A5A6F38B},L,"Coe College",Stretch,,Top,,,,Slider,,Ball,,,,,,,64.686,6.199,-3.904,1818.00,63.434,8:0,"3' 7""","2' 2""","6' 4""",-74.867,-7.524,-15.048,"3' 1""","-2' 8""",57.653,-7.962,-6.593,0.591,,,,,,,,,,,,-8.297,0.085,"-1' 11""",50',4',7.536,-94.192,9.780,1.328,19.139,-44.062,"Coe College","Coe College",,,,,{DC2FAE4B-7E58-4060-AEC6-FD43C081D16C},"2' 4""","2' 10"""
15,2019/02/12,14:45:14,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Colton Knox",{49B61A5C-1745-4445-9ADC-3312A5A6F38B},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,82.177,3.096,-9.902,1281.00,284.138,3:30,"4' 3""","2' 9""","7' 1""",-56.567,-14.543,57.736,"2' 4""","-1' 6""",72.481,-7.574,0.655,0.466,,,,,,,,,,,,-45.576,-0.029,"-2' 1""",50',"4' 4""",17.397,-116.715,5.698,-43.099,26.316,-47.796,"Coe College","Coe College",,,,,{8E064C7E-4EED-4DE3-B067-B1E420BE9AD8},"1' 5""","2' 4"""
16,2019/02/12,14:45:31,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Colton Knox",{49B61A5C-1745-4445-9ADC-3312A5A6F38B},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,78.794,2.945,-2.072,1721.00,339.849,5:15,"4' 5""","2' 2""","6' 8""",-52.936,-6.696,2.457,"2' 8""","0' 5""",69.234,-7.111,-1.495,0.489,,,,,,,,,,,,-1.830,6.529,"-1' 9""",50',"4' 6""",2.449,-113.201,4.987,1.111,29.108,-39.554,"Coe College","Coe College",,,,,{6DC2AB7B-1597-4460-A129-F3962EE1D24A},"0' 6""","2' 8"""
17,2019/02/12,14:45:48,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Colton Knox",{49B61A5C-1745-4445-9ADC-3312A5A6F38B},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,79.910,0.576,-1.580,1811.00,216.328,1:15,"4' 9""","2' 4""","6' 7""",-40.449,3.823,2.811,"1' 11""","1' 1""",70.921,-7.119,-0.813,0.479,,,,,,,,,,,,-10.955,17.399,"-2' 3""",50',"4' 9""",4.440,-115.487,0.262,-9.523,29.170,-30.058,"Coe College","Coe College",,,,,{2634A961-C50B-4ED6-8275-49C9DFF9CC89},"-1' 3""","1' 11"""
18,2019/02/12,14:46:07,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Colton Knox",{49B61A5C-1745-4445-9ADC-3312A5A6F38B},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Single,,,,,,,79.828,3.015,-7.879,1386.00,282.770,3:30,"4' 1""",2',"7' 9""",-55.369,-12.671,55.908,"2' 3""","0' 5""",70.809,-7.632,2.551,0.470,91.502,11.653,18.891,,,,,"155' 5""",,,1.360,-35.391,-2.699,"-1' 5""",50',"4' 3""",12.168,-114.938,6.262,-33.997,26.246,-51.038,"Coe College","Coe College",,,,,{E830D396-4806-4487-BE46-FCE2670C1B65},"0' 7""",2'
19,2019/02/12,14:46:34,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College",Stretch,,Top,,,,Slider,,"Called Strike",,,,,,,63.627,5.958,-3.345,1766.00,166.003,11:30,"3' 8""","2' 8""",7',-61.477,7.548,-1.882,4',"0' 6""",55.961,-5.891,-4.071,0.598,,,,,,,,,,,,-1.203,8.967,"-2' 4""",50',"4' 1""",4.075,-92.061,9.400,3.924,18.961,-36.372,"Coe College","Coe College",,,,,{E7A6B6FC-26F9-4622-BC11-93843684E849},"0' 7""","3' 8"""
20,2019/02/12,14:46:50,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College",Stretch,,Top,,,,Slider,,Ball,,,,,,,63.480,7.180,-3.910,1767.00,326.794,5:0,"3' 3""","2' 11""","6' 9""",-99.657,-30.047,19.667,"1' 7""",1',56.526,-11.679,-0.714,0.600,,,,,,,,,,,,-12.475,-6.648,"-2' 7""",50',"3' 8""",4.745,-91.853,10.073,-6.013,17.202,-50.516,"Coe College","Coe College",,,,,{E00F0CEE-A722-460A-AD1A-D5BC4B1C046C},"0' 11""","1' 6"""
21,2019/02/12,14:47:04,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,81.927,3.127,-6.063,1844.00,317.925,4:30,"3' 6""","2' 8""","7' 7""",-47.825,-6.308,5.694,"2' 4""","-2' 4""",72.176,-6.036,-4.710,0.464,,,,,,,,,,,,-28.127,2.051,"-2' 4""",50',"3' 7""",14.354,-117.249,6.135,-20.610,30.336,-43.730,"Coe College","Coe College",,,,,{2378837D-F5B9-4FC9-B597-2F94EAB7F9C9},"1' 11""","2' 1"""
22,2019/02/12,14:47:21,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,79.662,3.323,-7.303,1700.00,258.632,2:30,"3' 9""","2' 9""","7' 7""",-37.262,5.464,27.175,"3' 8""","-1' 7""",70.775,-3.757,-2.025,0.470,,,,,,,,,,,,-30.632,11.631,"-2' 4""",50',4',13.988,-114.819,5.764,-23.960,25.972,-30.313,"Coe College","Coe College",,,,,{ACA76885-BEF3-4C61-9A11-E36D424CD32E},"1' 6""","3' 7"""
23,2019/02/12,14:47:37,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College",Stretch,,Top,,,,Slider,,"Called Strike",,,,,,,79.875,3.460,-6.383,1794.00,252.451,2:30,"3' 9""","2' 7""","8' 3""",-33.168,8.465,26.768,"4' 1""","0' 11""",70.737,-3.094,-1.302,0.464,,,,,,,,,,,,-32.454,12.215,"-2' 5""",50',4',13.281,-115.550,6.297,-27.799,28.946,-28.532,"Coe College","Coe College",,,,,{20F92012-2646-4ACF-9DC3-419EE042B1B5},"0' 9""",4'
24,2019/02/12,14:48:16,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Single,,,,,,,80.525,6.093,-4.798,1661.00,308.674,4:15,"3' 1""","2' 8""","6' 10""",-61.356,-16.783,20.968,"3' 7""","0' 1""",70.236,-5.405,-0.579,0.480,96.173,26.307,10.842,,,,,"290' 9""",,,3.012,-24.280,-10.718,"-2' 5""",50',"3' 6""",9.670,-114.442,11.543,-20.995,27.139,-54.658,"Coe College","Coe College",,,,,{27B22E96-CFE4-4E69-851B-B95F31A45F52},"0' 2""","3' 3"""
25,2019/02/12,14:48:39,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College",,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{8D01F480-770E-4F74-9963-F327BBDE8B3F},,
26,2019/02/12,14:51:07,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,82.826,0.628,-4.186,2113.00,267.020,3:0,5',"1' 11""","7' 5""",-38.911,0.672,12.904,"2' 4""","0' 9""",74.136,-6.860,-1.706,0.453,,,,,,,,,,,,-16.730,10.237,"-1' 8""",50',"4' 11""",8.429,-120.045,1.478,-13.497,29.891,-37.635,"Coe College","Coe College",,,,,{BAA346C9-5F7F-4100-B884-9D29E63E04F9},"0' 8""","2' 2"""
27,2019/02/12,14:51:19,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,Slider,,"Swinging Strike",,,,,,,73.507,2.374,-2.931,2222.00,9.862,6:15,"4' 8""","2' 2""","6' 10""",-61.028,-9.579,-1.665,"1' 9""","0' 7""",65.596,-9.239,-3.251,0.516,,,,,,,,,,,,-5.491,4.024,-2',50',"4' 9""",5.352,-106.475,4.165,0.722,22.213,-45.565,"Coe College","Coe College",,,,,{F9285222-0591-495F-8A9E-5ACD1C54C2C8},"0' 8""","1' 7"""
28,2019/02/12,14:51:32,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,69.140,-1.030,-4.068,2425.00,,,"5' 4""","1' 10""","10' 2""",,,,,,,,,,,,,,,,,,,,,-11.049,12.214,"-1' 10""",50',"5' 3""",7.941,-100.991,-0.736,-1.728,21.375,-43.821,"Coe College","Coe College",,,,,{92272A8A-826F-4951-B077-48BEC8D3EF9D},2',"0' 9"""
29,2019/02/12,14:51:49,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strikeout",,,,,,,83.067,-1.178,-4.234,1924.00,222.646,1:30,"5' 5""","2' 1""","7' 9""",-28.683,9.548,8.794,2',-1',75.094,-6.772,-2.552,0.445,,,,,,,,,,,,-17.503,17.470,"-1' 10""",50',"5' 3""",9.420,-120.442,-1.707,-13.525,25.659,-30.696,"Coe College","Coe College",,,,,{1E001BB3-8B18-49E7-B2E4-D9BEE9929366},"0' 11""","1' 10"""
30,2019/02/12,14:52:19,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,72.232,1.657,-3.145,2297.00,38.006,7:15,"4' 9""","2' 5""","6' 9""",-60.596,-7.346,-5.740,"1' 3""","0' 11""",64.732,-9.850,-4.213,0.525,,,,,,,,,,,,-6.419,12.791,"-2' 3""",50',"4' 10""",6.230,-104.708,1.793,0.925,22.033,-38.265,"Coe College","Coe College",,,,,{62868464-7E22-48C6-A1DD-33160213370E},"0' 10""","1' 3"""
31,2019/02/12,14:52:31,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,83.215,1.765,-4.182,1983.00,303.861,4:15,"4' 9""","2' 1""","7' 7""",-49.669,-10.986,16.373,"2' 2""","0' 4""",74.810,-7.785,-1.066,0.448,,,,,,,,,,,,-18.663,4.276,"-1' 10""",50',"4' 9""",8.498,-120.379,3.124,-16.961,26.187,-44.687,"Coe College","Coe College",,,,,{0F43A4F1-6DC0-4E92-90BF-E015490A1CAE},"0' 3""","2' 2"""
32,2019/02/12,14:52:44,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,85.179,0.274,-4.834,2091.00,254.721,2:30,"5' 2""",2',7',-35.592,2.270,8.308,"2' 5""","-1' 9""",76.556,-6.522,-3.241,0.443,,,,,,,,,,,,-16.563,11.217,"-1' 8""",50',"5' 1""",10.403,-122.970,0.801,-11.120,27.824,-36.103,"Coe College","Coe College",,,,,{9A6AC686-52BD-4AF8-A3FF-CB6C7B6CDC0D},"1' 8""","2' 4"""
33,2019/02/12,14:52:57,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,82.917,-0.634,-3.605,2154.00,286.720,3:30,"5' 3""","1' 8""","8' 3""",-40.837,-2.988,9.948,"1' 3""","0' 8""",74.946,-8.579,-1.633,0.443,,,,,,,,,,,,-17.382,17.198,"-1' 8""",50',"5' 3""",8.320,-120.703,-2.501,-14.965,29.230,-32.559,"Coe College","Coe College",,,,,{8A5E5A38-797D-4FEB-949B-157A52C81403},"0' 7""","1' 3"""
34,2019/02/12,14:53:11,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,83.206,1.081,-3.762,2078.00,293.680,3:45,5',"2' 1""","7' 3""",-45.480,-6.090,13.886,"2' 2""","0' 3""",74.638,-7.671,-1.292,0.452,,,,,,,,,,,,-17.028,5.568,"-1' 11""",50',"4' 11""",7.994,-120.070,2.508,-15.013,25.760,-43.607,"Coe College","Coe College",,,,,{33F60825-7A23-4D0F-9A1C-1365CCD6E9D1},"0' 2""","2' 1"""
35,2019/02/12,14:53:27,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,83.860,-1.554,-5.130,2043.00,287.773,3:30,"5' 1""","1' 6""",10',-37.079,-2.601,8.114,"0' 8""","-2' 2""",76.252,-8.955,-3.300,0.423,,,,,,,,,,,,-23.888,10.985,"-1' 7""",50',5',12.590,-121.812,-1.946,-19.220,27.305,-41.707,"Coe College","Coe College",,,,,{9EC8D767-7710-4468-AA67-9606D8378C1B},2',"0' 6"""
