No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
1,2019/02/09,10:02:58,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,33.689,0.660,-0.076,1887.00,141.149,10:45,1.587,0.351,1.958,-0.914,0.334,-0.269,0.858,0.060,30.106,-6.273,-1.901,0.504,,,,,,,,,,,,0.043,0.457,-0.367,15.240,1.571,0.347,-33.131,0.474,1.239,5.801,-9.141,"Coe College","Coe College",,,,,{50825C6C-F28A-49AB-B563-1E2E283C81E2},-0.074,0.812
2,2019/02/09,10:03:22,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,33.505,2.173,-1.545,1184.00,237.438,2:0,1.431,0.652,1.957,-1.086,0.157,0.245,0.954,0.465,30.138,-6.045,-0.034,0.503,,,,,,,,,,,,-0.175,0.258,-0.619,15.240,1.446,0.736,-33.069,1.373,-1.793,5.317,-11.066,"Coe College","Coe College",,,,,{3A98DCEB-C733-4AAD-8C29-37ACBD9AE1C2},-0.470,0.898
3,2019/02/09,10:04:28,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,30.246,4.143,-1.106,,158.307,11:15,1.405,0.572,1.838,-1.384,0.180,-0.072,1.193,0.188,26.968,-6.203,-1.520,0.565,,,,,,,,,,,,-0.048,0.206,-0.542,15.240,1.481,0.620,-29.977,2.210,0.209,5.379,-11.600,"Coe College","Coe College",,,,,{83F00C0E-563D-4CB4-905C-833D8518DCC9},-0.196,1.087
4,2019/02/09,10:06:07,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,31.540,0.339,-0.974,1589.00,137.009,10:30,1.651,0.356,2.028,-1.105,0.306,-0.285,0.641,-0.201,28.254,-8.080,-2.783,0.536,,,,,,,,,,,,-0.046,0.532,-0.347,15.240,1.631,0.900,-31.118,0.228,0.614,5.492,-9.356,"Coe College","Coe College",,,,,{F150D9D6-87DF-4243-AD75-E169319C9C35},0.173,0.601
5,2019/02/09,10:06:20,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,31.062,0.850,-2.039,,359.658,6:0,1.510,0.388,2.026,-1.608,-0.175,0.001,0.140,-0.180,28.202,-11.122,-1.649,0.540,,,,,,,,,,,,-0.259,0.357,-0.367,15.240,1.519,1.451,-30.826,0.190,-1.651,5.309,-12.059,"Coe College","Coe College",,,,,{0CE255D4-F71A-4972-A67A-4539D368BD20},0.152,0.114
6,2019/02/09,10:06:36,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,34.371,0.847,1.370,2047.00,152.589,11:0,1.632,0.561,2.013,-0.837,0.326,-0.169,1.031,0.774,31.085,-5.546,0.341,0.487,,,,,,,,,,,,0.028,0.514,-0.601,15.240,1.633,-0.431,-34.075,0.351,-0.195,5.724,-7.836,"Coe College","Coe College",,,,,{B0BF47E9-0AFC-402F-BEE4-673C7C81FD3B},-0.814,1.000
7,2019/02/09,10:06:52,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,34.746,-1.761,-1.479,2134.00,193.900,12:30,1.755,0.471,2.021,-0.988,0.154,0.038,0.275,0.097,31.608,-9.156,-1.249,0.483,,,,,,,,,,,,-0.138,0.672,-0.449,15.240,1.721,0.976,-34.374,-1.476,-0.919,6.003,-7.776,"Coe College","Coe College",,,,,{C6FFECCF-25D1-498F-BBE8-E8F8577D474B},-0.105,0.291
8,2019/02/09,10:08:30,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,32.783,0.722,-3.586,1650.00,255.794,2:30,1.522,0.620,2.413,-1.131,0.098,0.388,0.588,0.030,29.609,-7.964,-0.647,0.501,,,,,,,,,,,,-0.433,0.465,-0.580,15.240,1.523,2.041,-32.527,0.262,-3.830,5.757,-9.659,"Coe College","Coe College",,,,,{7555278F-5391-4F23-99F7-6833ADFA85E6},-0.043,0.566
9,2019/02/09,10:08:45,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,33.192,1.036,-2.614,1138.00,172.399,11:45,1.524,0.403,2.204,-0.688,0.545,-0.073,1.122,-0.392,29.780,-4.298,-3.202,0.501,,,,,,,,,,,,-0.204,0.549,-0.368,15.240,1.517,1.724,-32.938,0.771,-0.709,6.202,-7.341,"Coe College","Coe College",,,,,{C5A89AC0-DD40-4F03-9698-3A01551E0F86},0.361,1.075
10,2019/02/09,10:08:58,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,33.041,2.492,-0.418,1639.00,217.498,1:15,1.425,0.525,2.373,-1.114,0.109,0.084,0.992,0.494,29.612,-6.106,-0.064,0.499,,,,,,,,,,,,-0.120,0.363,-0.526,15.240,1.458,0.337,-32.764,1.242,-1.411,6.212,-9.738,"Coe College","Coe College",,,,,{2AF5B44D-9B0A-4F40-BB89-711407BA30B0},-0.523,0.963
