No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
11,2019/02/19,14:45:00,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,73.937,0.402,-1.534,2471.00,106.636,9:30,"5' 1""","3' 3""","5' 11""",-46.789,4.918,-16.459,"1' 7""","0' 6""",66.550,-8.485,-4.262,0.517,,,,,,,,,,,,2.547,19.155,"-3' 2""",50',"5' 1""",3.565,-107.566,-0.149,8.697,22.185,-31.641,"Coe College","Coe College",,,,,{0F936AAE-928A-4DDC-9C8B-4501BAE7274D},"0' 6""","1' 6"""
12,2019/02/19,14:45:18,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,84.218,0.617,-4.820,2254.00,277.976,3:15,"4' 10""",3',"7' 6""",-39.346,-1.687,12.040,"2' 2""","0' 4""",76.036,-6.942,-2.482,0.442,,,,,,,,,,,,-18.918,8.244,"-2' 8""",50',"4' 10""",10.224,-122.076,1.451,-15.169,26.887,-40.429,"Coe College","Coe College",,,,,{63903903-ECF7-435D-B0FC-998C931DB8AA},"0' 3""","1' 11"""
13,2019/02/19,14:45:49,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,Single,,,,,,,74.288,1.735,-4.028,2316.00,111.179,9:45,"4' 9""","3' 6""","6' 3""",-47.147,4.246,-10.960,"2' 5""","-1' 2""",66.266,-7.199,-6.033,0.516,60.405,26.500,-29.538,,,,,"163' 2""",,,2.472,-6.351,12.152,"-3' 2""",50',"4' 10""",7.948,-107.368,3.006,3.366,22.607,-36.381,"Coe College","Coe College",,,,,{140DDB2B-7B13-47A3-8B7C-F8F0F1928541},1',"2' 3"""
14,2019/02/19,14:46:27,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,84.245,0.653,-2.325,2151.00,230.383,1:45,"5' 1""",3',"7' 1""",-30.847,7.465,9.018,"3' 1""","1' 7""",75.649,-5.315,-0.669,0.445,,,,,,,,,,,,-11.882,13.150,"-2' 10""",50',"5' 1""",5.135,-122.013,1.481,-11.704,27.090,-31.949,"Coe College","Coe College",,,,,{AF0F171A-B349-4254-9C52-06B47854486D},"-1' 9""","2' 11"""
15,2019/02/19,14:46:53,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,81.864,0.240,-4.087,2057.00,214.009,1:15,"5' 2""",3',"6' 11""",-31.163,9.885,6.670,"2' 9""","0' 2""",73.370,-5.809,-3.047,0.461,63.687,24.202,7.734,,,,,"156' 2""",,,2.154,-11.164,15.803,"-2' 8""",50',"5' 1""",7.696,-118.289,0.694,-5.384,25.585,-30.381,"Coe College","Coe College",,,,,{2AF8B4F8-035A-4E38-A303-6586B6982DE4},"0' 2""","2' 8"""
16,2019/02/19,14:50:23,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,76.826,0.069,-0.623,2015.00,155.964,11:15,"5' 8""","2' 9""",6',-25.080,22.735,-10.139,"3' 8""","1' 4""",68.728,-4.865,-2.318,0.498,,,,,,,,,,,,-7.782,17.919,"-2' 11""",50',"5' 6""",3.988,-111.345,1.680,-5.026,21.438,-28.636,"Coe College","Coe College",,,,,{B4F5AD2C-68C3-417D-997F-7EF84B047AB8},"-1' 7""","3' 4"""
17,2019/02/19,14:51:08,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,79.677,-1.746,-0.461,2056.00,152.953,11:0,"6' 1""","2' 7""","5' 6""",-0.741,45.512,-23.237,"4' 4""","0' 3""",70.542,-2.011,-4.706,0.489,,,,,,,,,,,,-4.362,27.615,"-2' 9""",50',"5' 8""",4.845,-113.993,-0.151,1.120,22.838,-15.541,"Coe College","Coe College",,,,,{97156C67-50D6-4C22-86FE-3D67134D6BAD},"0' 6""","4' 1"""
18,2019/02/19,14:51:22,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,78.399,-0.356,-2.715,2164.00,181.888,12:0,"5' 9""","2' 7""","6' 2""",-28.400,17.046,0.562,"3' 1""","0' 1""",70.487,-5.805,-2.782,0.485,,,,,,,,,,,,-3.518,25.346,"-2' 3""",50',"5' 8""",4.558,-113.881,-1.361,1.939,23.503,-21.135,"Coe College","Coe College",,,,,{F6135942-1E4D-4F70-95AB-4833E711C6BA},"0' 1""",3'
19,2019/02/19,14:51:48,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,77.698,0.370,-0.757,1266.00,140.988,10:45,"5' 6""","2' 6""","6' 5""",-23.704,22.121,-17.921,"3' 10""","0' 3""",69.713,-4.376,-3.903,0.487,,,,,,,,,,,,3.455,18.025,"-2' 5""",50',"5' 5""",2.700,-113.095,1.824,9.365,23.107,-27.495,"Coe College","Coe College",,,,,{C083477B-0634-4A7C-B2D5-BADEE0E6E479},"0' 4""","3' 6"""
20,2019/02/19,14:52:14,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,72.170,2.351,-0.319,,65.994,8:15,"5' 1""","2' 6""","5' 8""",-62.228,-7.017,-15.756,"2' 1""","0' 11""",64.561,-9.286,-3.121,0.535,,,,,,,,,,,,3.716,0.790,"-2' 6""",50',"5' 2""",1.451,-104.644,4.648,6.777,21.355,-49.196,"Coe College","Coe College",,,,,{B5BC3123-F10E-4645-9AEE-C8B37553BB4E},-1',"1' 8"""
21,2019/02/19,14:52:29,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,77.876,0.719,-2.349,1990.00,159.677,11:15,"5' 5""","2' 8""","6' 5""",-27.499,18.156,-6.725,"3' 9""","0' 1""",69.875,-4.579,-3.651,0.486,79.144,19.389,-36.610,,,,,"241' 11""",,,2.904,-1.954,19.838,"-2' 6""",50',"5' 4""",4.685,-113.258,1.697,4.493,22.712,-24.887,"Coe College","Coe College",,,,,{6E061413-727C-4669-824C-55DBDF914963},0',"3' 7"""
22,2019/02/19,14:52:57,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,70.701,1.719,-3.232,,98.539,9:15,"5' 2""","2' 7""","5' 8""",-56.512,1.483,-9.876,"2' 1""","-1' 3""",63.122,-8.859,-4.920,0.548,,,,,,,,,,,,-8.338,12.790,"-2' 4""",50',"5' 3""",7.073,-102.374,2.658,-0.052,21.644,-37.747,"Coe College","Coe College",,,,,{445398EE-2276-4B84-BEBC-FA7A1ECAC3E6},"1' 2""","1' 11"""
23,2019/02/19,14:53:10,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,77.304,0.859,-3.510,2060.00,238.391,2:0,"5' 3""","2' 7""","6' 4""",-42.632,3.941,6.403,"2' 6""","0' 1""",69.494,-7.245,-2.443,0.491,,,,,,,,,,,,-3.125,16.075,"-2' 3""",50',"5' 3""",4.784,-112.123,0.898,2.921,22.478,-32.249,"Coe College","Coe College",,,,,{A2EF9874-706E-4BD1-8314-782AAE186AA1},"0' 2""","2' 5"""
24,2019/02/19,14:53:39,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,78.802,2.502,-2.051,,338.827,5:15,"4' 9""","2' 7""","6' 6""",-48.329,-4.025,1.559,3',"0' 10""",70.911,-6.682,-1.813,0.479,,,,,,,,,,,,-4.846,-2.712,"-2' 5""",50',"4' 10""",3.878,-114.789,6.289,-1.198,23.265,-51.175,"Coe College","Coe College",,,,,{072E1954-9B00-454A-A861-CD08E18D7566},"0' 10""","2' 8"""
25,2019/02/19,14:53:54,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},L,"Coe College","Wind Up",,Top,,,,Curveball,,Single,,,,,,,72.496,0.986,-0.138,1137.00,122.071,10:0,"5' 4""","2' 7""","6' 4""",-38.240,15.504,-24.744,3',"0' 5""",64.464,-6.499,-4.450,0.528,76.424,10.719,-12.926,,,,,"164' 11""",,,1.735,-0.118,15.144,"-2' 8""",50',"5' 4""",3.068,-105.130,2.545,4.266,22.853,-34.064,"Coe College","Coe College",,,,,{98D499A3-B83E-4E83-A553-814AB247C4ED},"0' 8""","2' 7"""
26,2019/02/19,14:57:38,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,83.139,2.029,-9.116,1995.00,280.668,3:15,"4' 1""","3' 10""","6' 9""",-48.988,-9.080,48.202,"1' 10""","0' 6""",74.923,-7.352,-0.361,0.455,,,,,,,,,,,,-39.926,6.631,"-3' 2""",50',"4' 1""",16.851,-119.801,3.248,-38.608,23.462,-40.639,"Coe College","Coe College",,,,,{4EC8549B-68C0-4874-B81D-6F2F8E59FCA9},"0' 6""","1' 11"""
27,2019/02/19,14:57:57,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,76.911,3.236,-2.770,1608.00,266.032,2:45,"3' 11""","3' 1""","7' 3""",-44.575,0.759,10.949,"3' 2""","1' 6""",68.974,-5.371,-0.675,0.485,,,,,,,,,,,,-16.509,6.594,-3',50',"4' 1""",6.250,-111.845,6.133,-14.081,22.984,-38.014,"Coe College","Coe College",,,,,{384CE9A1-F48C-4E7E-B6F5-71F218B23197},"-1' 7""","2' 11"""
28,2019/02/19,14:58:21,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{501A87D6-8237-47E1-AB22-D09B6AD3DE02},,
29,2019/02/19,14:58:43,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,83.971,2.509,-4.324,2080.00,261.413,2:45,"4' 1""","2' 9""","6' 10""",-36.579,2.613,17.306,"3' 4""","0' 3""",75.091,-4.456,-1.037,0.451,,,,,,,,,,,,-20.576,10.109,"-2' 7""",50',"4' 2""",9.360,-121.384,4.464,-19.182,27.329,-32.329,"Coe College","Coe College",,,,,{7BA6E34D-85DE-4E16-887F-43BEF30278D6},"0' 4""","3' 3"""
30,2019/02/19,14:59:07,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,85.809,1.177,-3.876,2051.00,243.421,2:0,"4' 6""","2' 7""","6' 9""",-32.280,5.352,10.697,"2' 11""","0' 1""",76.924,-4.988,-1.862,0.441,,,,,,,,,,,,-20.525,10.701,"-2' 5""",50',"4' 6""",9.858,-123.996,2.482,-19.492,27.749,-33.748,"Coe College","Coe College",,,,,{767129B3-0FF1-477D-BC1C-B0A8E2CF15D0},"0' 1""","2' 9"""
31,2019/02/19,14:59:35,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,Slider,,"Swinging Strike",,,,,,,73.223,4.462,-1.507,2388.00,81.507,8:45,"3' 10""","2' 10""","6' 3""",-55.108,-2.593,-17.363,"3' 4""",0',65.210,-6.024,-4.578,0.521,,,,,,,,,,,,2.019,2.012,"-2' 8""",50',"4' 1""",3.638,-105.972,8.126,7.959,20.989,-42.447,"Coe College","Coe College",,,,,{C8B62289-11C7-4D3F-811F-F32E33512D62},"0' 1""","3' 1"""
32,2019/02/19,15:00:12,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,"Foul Ball",,,,,,,73.648,2.215,-3.690,2394.00,293.211,3:45,"4' 5""","3' 2""","6' 6""",-51.483,-0.307,0.716,"2' 2""","0' 2""",66.062,-7.565,-3.622,0.515,,,,,,,,,,,,-9.481,8.637,"-2' 11""",50',"4' 6""",6.918,-106.784,4.057,-2.225,21.027,-39.636,"Coe College","Coe College",,,,,{A6675511-2AC1-45EF-AD77-68D92F9EC7A4},"0' 2""","1' 11"""
33,2019/02/19,15:00:33,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,84.393,1.756,-6.358,1363.00,288.076,3:30,"4' 2""","2' 11""","6' 11""",-47.237,-9.015,27.620,"1' 10""","0' 7""",76.250,-7.170,-1.133,0.445,,,,,,,,,,,,-30.336,6.350,"-2' 7""",50',"4' 2""",13.438,-122.002,2.815,-29.535,25.599,-41.367,"Coe College","Coe College",,,,,{43902401-B729-4BF7-AF26-CE7FD089BEA7},"0' 6""","1' 10"""
34,2019/02/19,15:01:00,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,84.140,2.194,-4.578,2054.00,271.257,3:0,"3' 11""","2' 9""","6' 9""",-39.500,-0.259,11.786,"2' 8""","0' 6""",75.299,-5.318,-2.376,0.451,,,,,,,,,,,,-16.870,7.608,"-2' 5""",50',4',9.378,-121.531,4.101,-12.909,27.566,-37.143,"Coe College","Coe College",,,,,{61CE6146-5534-4983-A03C-9556DF3D9F14},"0' 5""","2' 6"""
35,2019/02/19,15:01:31,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,Single,,,,,,,73.711,3.811,-1.597,2456.00,87.123,9:0,"4' 1""","2' 7""","6' 3""",-52.447,-0.549,-10.921,"3' 2""","0' 2""",65.647,-6.169,-3.418,0.518,86.074,13.864,1.296,,,,,"219' 5""",,,2.218,0.349,4.884,"-2' 5""",50',"4' 4""",3.436,-106.738,6.700,5.540,21.420,-40.657,"Coe College","Coe College",,,,,{0CA852F5-7258-433F-A774-B7B3FF20CB48},"0' 2""","2' 11"""
