No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
11,2019/11/13,15:40:15,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.909,-1.568,-2.108,2180.00,204.637,12:45,1.695,0.630,2.146,-0.071,0.625,0.287,0.571,0.288,35.204,-6.782,-0.301,0.431,,,,,,,,,,,,-0.211,0.461,-0.599,15.240,1.737,1.524,-38.576,-2.518,-4.038,9.274,-1.006,"Coe College","Coe College",,,,,{422E7726-AB0D-43BF-9ADF-08F520885A65},-0.312,0.640
12,2019/11/13,15:40:38,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.823,-3.409,-2.423,2074.00,210.773,1:0,1.731,0.557,2.091,0.131,0.829,0.493,0.381,0.109,35.270,-6.493,-0.783,0.432,,,,,,,,,,,,-0.362,0.608,-0.570,15.240,1.802,2.430,-38.463,-3.818,-6.937,8.503,1.840,"Coe College","Coe College",,,,,{4A88C768-011C-41F4-86C5-4A52DBFC9649},-0.154,0.413
13,2019/11/13,15:40:55,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,39.297,-2.016,-1.799,2045.00,191.403,12:30,1.754,0.455,2.206,0.024,0.702,0.142,0.719,0.086,35.587,-5.695,-0.874,0.424,,,,,,,,,,,,-0.105,0.519,-0.450,15.240,1.814,1.357,-38.935,-2.680,-2.049,9.013,0.348,"Coe College","Coe College",,,,,{647233DF-A3BD-4D2C-BE6D-12BAF8FABF68},-0.072,0.773
14,2019/11/13,15:41:23,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,39.045,-2.290,-1.564,2490.00,210.537,1:0,1.797,0.437,2.127,-0.075,0.611,0.360,0.663,0.152,35.463,-6.104,-0.484,0.428,,,,,,,,,,,,-0.267,0.452,-0.504,15.240,1.755,1.865,-38.722,-2.334,-5.152,9.024,-1.077,"Coe College","Coe College",,,,,{8C03318B-A882-4D6A-811B-02041BDF8DE8},-0.170,0.732
15,2019/11/13,15:41:41,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,39.279,-2.195,-2.665,2111.00,222.680,1:30,1.700,0.603,2.143,-0.113,0.565,0.521,0.466,0.217,35.700,-6.931,-0.072,0.425,,,,,,,,,,,,-0.383,0.416,-0.592,15.240,1.768,2.335,-38.874,-2.863,-7.534,8.444,-1.640,"Coe College","Coe College",,,,,{FFCE21E6-09D1-4784-9A40-37990C25A096},-0.260,0.499
16,2019/11/13,15:42:13,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.781,-1.047,-1.505,2054.00,213.794,1:15,1.685,0.348,2.287,-0.124,0.564,0.377,0.804,0.113,35.152,-5.566,-0.049,0.427,,,,,,,,,,,,-0.282,0.421,-0.429,15.240,1.751,1.840,-38.447,-1.850,-5.381,8.731,-1.770,"Coe College","Coe College",,,,,{77944D08-E465-44C0-BC5F-016AD548950C},-0.125,0.861
17,2019/11/13,15:42:34,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.990,-2.397,-1.930,2023.00,191.297,12:30,1.673,0.413,2.140,-0.016,0.676,0.135,0.574,-0.063,35.302,-5.738,-1.514,0.429,,,,,,,,,,,,-0.100,0.501,-0.391,15.240,1.717,1.485,-38.560,-2.725,-1.916,9.021,-0.220,"Coe College","Coe College",,,,,{B9C18A63-78D6-4B4A-93D9-2A926EE6B818},0.052,0.601
18,2019/11/13,15:42:57,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.900,-1.678,-3.819,2203.00,267.269,3:0,1.631,0.362,2.199,-0.676,0.018,0.375,0.403,-0.372,35.255,-7.379,-1.265,0.429,,,,,,,,,,,,-0.278,0.013,-0.310,15.240,1.668,2.732,-38.363,-1.330,-5.298,8.580,-9.557,"Coe College","Coe College",,,,,{41FE6285-326E-4700-8C42-975D4D2F0C71},0.362,0.349
19,2019/11/13,15:43:15,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.907,-2.700,0.028,1975.00,189.722,12:15,1.839,0.354,2.164,0.178,0.870,0.149,0.798,0.238,35.213,-5.009,-0.886,0.429,,,,,,,,,,,,-0.110,0.641,-0.434,15.240,1.820,0.822,-38.609,-2.885,-2.112,8.917,2.516,"Coe College","Coe College",,,,,{9139557C-0FE2-44C2-A073-F3FE0621DEA0},-0.274,0.863
20,2019/11/13,15:43:36,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,39.388,-0.505,-2.419,2086.00,214.299,1:15,1.496,0.436,2.135,-0.285,0.392,0.267,0.594,-0.091,35.685,-6.226,-1.193,0.425,,,,,,,,,,,,-0.197,0.289,-0.433,15.240,1.630,2.055,-38.986,-1.775,-3.875,8.972,-4.129,"Coe College","Coe College",,,,,{C92E1E04-A0E8-4416-8066-8FCCFF7D02E8},0.078,0.596
21,2019/11/13,15:43:54,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,39.411,-0.424,0.652,1269.00,194.222,12:30,1.687,0.412,2.132,-0.096,0.576,0.146,0.888,0.470,35.751,-5.589,-0.225,0.424,,,,,,,,,,,,-0.108,0.425,-0.472,15.240,1.796,0.290,-39.085,-1.866,-2.130,8.785,-1.406,"Coe College","Coe College",,,,,{27888D8C-F533-4E33-B4BF-2237FBD611E5},-0.525,0.945
22,2019/11/13,15:44:21,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.417,-1.895,-1.149,1127.00,197.256,12:30,1.781,0.498,2.179,-0.058,0.656,0.204,0.676,0.326,34.664,-6.297,0.042,0.436,,,,,,,,,,,,-0.151,0.487,-0.504,15.240,1.750,0.993,-38.075,-2.244,-2.798,9.396,-0.803,"Coe College","Coe College",,,,,{7B89A4ED-723B-4B34-8AE2-2C81ECA7AB9E},-0.332,0.763
23,2019/11/13,15:44:40,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.952,-2.484,-0.261,1991.00,181.081,12:0,1.820,0.355,2.194,0.137,0.832,0.016,0.934,0.247,35.090,-4.104,-0.536,0.429,,,,,,,,,,,,-0.012,0.616,-0.347,15.240,1.834,0.276,-38.600,-2.528,-0.222,9.457,1.941,"Coe College","Coe College",,,,,{3AAA522D-CF69-48B7-B0B8-EC3602757C96},-0.254,0.972
24,2019/11/13,15:46:39,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,31.904,0.343,-2.490,1886.00,210.772,1:0,1.746,0.584,2.341,-0.533,0.469,0.279,0.849,-0.053,28.898,-7.279,-2.125,0.514,,,,,,,,,,,,-0.210,0.352,-0.620,15.240,1.817,1.991,-31.604,-0.638,-2.733,5.393,-5.221,"Coe College","Coe College",,,,,{704C616C-586D-4DCD-959B-FDD2745B7842},0.027,0.881
25,2019/11/13,15:46:54,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,33.247,-0.712,-2.003,1879.00,196.202,12:30,1.844,0.593,1.792,-0.316,0.654,0.190,0.849,0.143,29.895,-6.677,-1.184,0.514,,,,,,,,,,,,-0.138,0.474,-0.577,15.240,1.894,1.351,-32.731,-1.390,-1.921,5.892,-3.198,"Coe College","Coe College",,,,,{7812281E-1E0D-457D-82E7-665D98A40DA3},-0.153,0.880
26,2019/11/13,15:47:11,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,33.488,-2.431,0.237,1901.00,184.762,12:15,1.825,0.277,2.482,-0.296,0.599,0.050,0.530,0.109,30.530,-7.426,-1.449,0.484,,,,,,,,,,,,-0.038,0.455,-0.383,15.240,1.875,0.696,-33.281,-2.120,-0.547,6.082,-3.241,"Coe College","Coe College",,,,,{509AFA65-4DFB-4CA9-B6DA-4D03F0746E3A},-0.119,0.540
27,2019/11/13,15:47:37,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,32.837,-2.613,-1.831,1952.00,194.480,12:30,1.730,0.455,2.318,-0.753,0.200,0.052,0.033,0.032,29.907,-10.085,-1.324,0.502,,,,,,,,,,,,-0.038,0.149,-0.417,15.240,1.729,0.935,-32.553,-1.794,-0.532,5.732,-7.750,"Coe College","Coe College",,,,,{86E0F752-3EF4-4B85-B8A4-4825D0EB2CBD},-0.033,0.004
28,2019/11/13,15:47:59,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,32.797,0.031,-4.157,1840.00,222.036,1:30,1.828,0.589,1.784,-0.592,0.404,0.364,0.807,-0.348,29.578,-7.615,-2.403,0.521,,,,,,,,,,,,-0.263,0.291,-0.496,15.240,1.816,2.558,-32.350,-0.647,-3.587,5.634,-5.831,"Coe College","Coe College",,,,,{7FC17C8E-D18F-4581-BBF4-B06B899B5455},0.317,0.842
29,2019/11/13,15:48:23,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,32.000,1.019,-2.879,1098.00,210.649,1:0,1.791,0.710,1.937,-0.532,0.499,0.296,1.044,0.178,28.823,-6.812,-1.105,0.527,,,,,,,,,,,,-0.216,0.365,-0.648,15.240,1.841,1.618,-31.622,-0.302,-2.815,5.504,-5.059,"Coe College","Coe College",,,,,{55165C43-E59A-4A70-BB7F-FD2EB78549C6},-0.193,1.088
30,2019/11/13,15:48:41,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,32.873,-0.001,-5.063,1886.00,226.401,1:30,1.924,0.613,1.987,-0.377,0.592,0.622,1.092,-0.303,29.715,-6.341,-1.454,0.511,,,,,,,,,,,,-0.458,0.436,-0.595,15.240,1.951,3.353,-32.321,-0.789,-6.298,5.200,-3.813,"Coe College","Coe College",,,,,{70A93E1E-0B94-4A4E-94E2-3D9270F352BF},0.288,1.142
31,2019/11/13,15:48:58,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,32.668,-0.695,-0.843,1901.00,204.686,12:45,1.794,0.407,2.362,-0.304,0.646,0.297,0.587,0.266,29.734,-8.473,0.032,0.501,,,,,,,,,,,,-0.224,0.486,-0.495,15.240,1.913,1.191,-32.428,-1.883,-3.064,5.734,-3.143,"Coe College","Coe College",,,,,{87F1B2AA-207F-43E2-9635-48E7BF2AF869},-0.276,0.658
32,2019/11/13,15:49:18,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,32.265,-0.982,-2.246,1930.00,186.976,12:15,1.888,0.350,2.085,-0.261,0.726,0.089,0.804,-0.364,29.383,-7.169,-2.818,0.514,,,,,,,,,,,,-0.066,0.536,-0.345,15.240,1.977,1.649,-31.980,-1.720,-0.882,5.156,-2.598,"Coe College","Coe College",,,,,{70D9F80E-0E51-4EF2-BCB9-8D830C2241A9},0.347,0.847
33,2019/11/13,15:49:47,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,32.051,0.007,-3.514,1859.00,224.561,1:30,1.723,0.594,1.903,-0.684,0.347,0.342,0.720,-0.363,28.942,-7.525,-3.249,0.528,,,,,,,,,,,,-0.249,0.253,-0.617,15.240,1.737,2.729,-31.575,-0.481,-3.251,5.275,-6.509,"Coe College","Coe College",,,,,{F7229FB0-E15A-420E-BFFA-3D3EADA24C67},0.329,0.724
34,2019/11/13,15:50:04,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,32.891,0.420,-2.005,1943.00,213.100,1:0,1.750,0.609,1.659,-0.825,0.184,0.120,0.623,0.367,29.505,-8.718,0.439,0.526,,,,,,,,,,,,-0.086,0.132,-0.440,15.240,1.824,0.407,-32.221,-0.590,-1.166,5.737,-8.021,"Coe College","Coe College",,,,,{E4A1BB2D-69E2-44D1-8078-8F6C5A069314},-0.379,0.616
35,2019/11/13,15:52:39,0,0,"TJ Johnson",{4FA1C4C4-5192-42ED-8D9D-0C74B8EA4612},R,,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.273,-1.517,-3.581,1262.00,283.750,3:30,1.604,0.612,1.992,-0.800,-0.084,0.342,0.272,-0.104,34.933,-8.245,-1.437,0.439,,,,,,,,,,,,-0.250,-0.061,-0.580,15.240,1.528,2.617,-37.848,-0.891,-4.684,7.477,-10.956,"Coe College","Coe College",,,,,{6218F48D-AF3F-4919-A9B3-BAFCE3E0951E},0.098,0.255
36,2019/11/13,15:52:49,0,0,"TJ Johnson",{4FA1C4C4-5192-42ED-8D9D-0C74B8EA4612},R,,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.400,-1.677,-3.119,2595.00,214.923,1:15,1.742,0.698,1.968,-0.451,0.270,0.189,0.591,0.038,34.763,-6.775,-1.536,0.441,,,,,,,,,,,,-0.138,0.197,-0.591,15.240,1.740,1.844,-37.941,-1.575,-2.567,8.281,-6.133,"Coe College","Coe College",,,,,{2798B753-DB05-447A-8635-AD60DAF25424},-0.052,0.585
37,2019/11/13,15:53:01,0,0,"TJ Johnson",{4FA1C4C4-5192-42ED-8D9D-0C74B8EA4612},R,,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.520,-2.178,-3.949,2629.00,238.580,2:0,1.767,0.774,2.024,-0.345,0.364,0.595,0.618,0.130,35.005,-6.284,-0.615,0.436,,,,,,,,,,,,-0.434,0.265,-0.677,15.240,1.817,2.901,-38.027,-2.044,-8.241,7.427,-4.776,"Coe College","Coe College",,,,,{A04DC4D4-3E84-4CC6-B73F-BBF0E39305EF},-0.178,0.596
38,2019/11/13,15:53:14,0,0,"TJ Johnson",{4FA1C4C4-5192-42ED-8D9D-0C74B8EA4612},R,,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.293,-1.371,-2.234,2503.00,224.109,1:30,1.789,0.599,1.929,-0.252,0.466,0.452,0.701,0.161,34.835,-6.596,-0.754,0.440,,,,,,,,,,,,-0.330,0.340,-0.646,15.240,1.840,2.356,-37.787,-2.037,-6.173,7.370,-3.442,"Coe College","Coe College",,,,,{BE439129-0773-49D6-8085-D3A019D11C16},-0.198,0.722
