No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
11,2019/02/25,15:46:19,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,84.053,0.442,-0.824,1860.00,147.342,11:0,"4' 11""","1' 9""","5' 11""",-27.124,13.146,-8.426,"3' 1""","0' 4""",75.364,-4.721,-2.360,0.457,,,,,,,,,,,,-3.389,15.317,"-1' 9""",50',5',3.182,-121.738,1.058,-0.427,27.802,-28.980,"Coe College","Coe College",,,,,{EC9912FA-473E-4711-8B8D-5A9C0A31FBA0},"0' 6""","2' 11"""
12,2019/02/25,15:46:38,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Foul Ball",,,,,,,81.557,0.209,-4.047,1416.00,207.160,1:0,5',"2' 7""","5' 10""",-29.764,13.358,6.854,"2' 9""","0' 7""",72.938,-5.431,-2.786,0.473,,,,,,,,,,,,-16.572,16.443,"-2' 4""",50',5',8.954,-117.895,0.584,-11.933,26.656,-29.655,"Coe College","Coe College",,,,,{AC5BC24C-4EF5-4A9B-BB67-D677A49FC8C7},"0' 5""","2' 6"""
13,2019/02/25,15:46:59,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,69.030,4.917,-0.730,2240.00,121.380,10:0,"4' 4""","2' 3""",5',-58.422,3.816,-6.257,"4' 1""",1',61.097,-5.951,-1.790,0.568,,,,,,,,,,,,0.858,6.399,"-2' 2""",50',"4' 9""",1.427,-99.727,7.873,2.978,18.123,-38.696,"Coe College","Coe College",,,,,{B227404C-F595-48F8-8EDF-04737E405802},-1',"3' 10"""
14,2019/02/25,15:47:20,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,84.051,1.000,-5.663,1939.00,184.388,12:15,"4' 9""",2',"5' 3""",-31.664,9.748,0.748,"3' 1""","-3' 4""",75.496,-4.891,-5.563,0.463,,,,,,,,,,,,-16.627,16.314,"-1' 6""",50',"4' 10""",12.632,-121.403,1.295,-7.096,27.086,-26.926,"Coe College","Coe College",,,,,{319B1CB6-453C-4F3C-A5DD-5206803D8632},"3' 2""","3' 1"""
15,2019/02/25,15:47:37,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Jared White",{6AF64B61-8D6D-4B39-9999-C8EBDDB6BEDA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,82.994,-0.521,-2.271,1988.00,178.244,12:0,"5' 2""","2' 3""","5' 8""",-21.699,19.730,-0.605,"2' 11""","0' 1""",74.575,-4.669,-2.396,0.463,79.537,12.267,-4.698,,,,,"181' 6""",,,1.894,-7.365,21.472,"-2' 1""",50',"5' 1""",5.290,-120.429,-0.885,-3.514,26.700,-22.429,"Coe College","Coe College",,,,,{6E6641BF-9D2D-4AD3-9F9D-9F0C7E964B3F},"0' 2""","2' 9"""
16,2019/02/25,15:47:58,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,70.264,3.755,-0.578,2212.00,93.536,9:0,"4' 9""","2' 1""","4' 8""",-60.068,0.754,-12.203,"3' 3""","0' 6""",62.297,-7.323,-2.808,0.561,,,,,,,,,,,,3.490,7.968,-2',50',5',1.369,-101.485,5.803,6.073,20.148,-39.283,"Coe College","Coe College",,,,,{A942504B-3BED-4752-8DF6-B0A204FC1037},"0' 7""","3' 1"""
17,2019/02/25,15:48:12,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,"Two Seam Fastball",,"Swinging Strike",,,,,,,84.854,0.869,-4.752,1931.00,288.956,3:45,"4' 9""","2' 6""","6' 2""",-46.449,-7.697,22.411,"1' 8""","0' 1""",76.902,-7.768,-0.493,0.448,,,,,,,,,,,,-24.008,9.551,"-2' 2""",50',"4' 9""",10.313,-122.874,0.445,-24.481,26.064,-39.582,"Coe College","Coe College",,,,,{A2B0D990-A01B-4528-9DE4-64630CC66CB2},0',"1' 8"""
18,2019/02/25,15:48:30,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,"Two Seam Fastball",,"Foul Ball",,,,,,,85.697,0.298,-3.782,1991.00,258.843,2:45,"4' 11""","2' 5""","6' 2""",-35.200,3.504,17.764,"2' 3""","0' 5""",76.697,-6.336,-0.482,0.448,,,,,,,,,,,,-21.431,9.299,"-2' 3""",50',"4' 10""",8.773,-123.840,1.119,-22.709,30.330,-38.620,"Coe College","Coe College",,,,,{0C538E54-E655-48E7-B407-D1C152770D97},"0' 7""","2' 1"""
19,2019/02/25,15:48:54,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Swinging Strikeout",,,,,,,71.261,2.674,-0.874,2294.00,55.382,7:45,"4' 8""","2' 6""","5' 8""",-62.474,-6.319,-9.154,2',"0' 11""",63.971,-9.041,-2.226,0.539,,,,,,,,,,,,-0.197,5.276,"-2' 5""",50',"4' 10""",2.240,-103.490,4.400,2.988,19.237,-44.158,"Coe College","Coe College",,,,,{FB1CB829-F419-4900-B30A-7EC40B9CBDAA},-1',"1' 9"""
20,2019/02/25,15:49:18,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,82.906,1.277,-4.771,1883.00,289.977,3:45,"4' 7""","2' 10""","6' 3""",-49.672,-8.733,24.025,"1' 8""","0' 5""",74.560,-8.004,-0.243,0.460,,,,,,,,,,,,-26.411,9.051,"-2' 5""",50',"4' 9""",10.148,-119.894,1.023,-27.127,25.325,-40.273,"Coe College","Coe College",,,,,{D6692723-E661-43ED-925D-E3ED6A65622F},"0' 7""","1' 7"""
21,2019/02/25,15:49:37,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,"Two Seam Fastball",,Ball,,,,,,,82.152,0.545,-1.670,1748.00,255.684,2:30,"4' 11""","2' 2""","6' 4""",-39.578,1.648,6.457,"2' 1""","1' 2""",73.985,-6.906,-0.236,0.462,,,,,,,,,,,,-12.690,10.640,"-2' 2""",50',"4' 11""",4.695,-119.299,0.969,-13.074,26.412,-37.921,"Coe College","Coe College",,,,,{09FD8E9E-F193-43BF-8121-964A342998C6},"-1' 4""","1' 11"""
22,2019/02/25,15:49:53,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,69.006,3.154,1.519,1085.00,91.649,9:0,"4' 11""","1' 11""",5',-61.397,0.616,-21.397,"2' 9""","1' 7""",61.462,-8.326,-1.948,0.567,,,,,,,,,,,,7.690,12.034,"-2' 1""",50',"5' 2""",-1.052,-99.885,4.330,7.450,18.335,-37.057,"Coe College","Coe College",,,,,{3F8C42C0-37DF-4A1E-AA20-608511544669},"-1' 8""","2' 7"""
23,2019/02/25,15:50:20,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,85.289,0.729,-3.627,1818.00,228.754,1:45,"4' 10""",2',"5' 9""",-29.857,9.115,10.395,3',"0' 6""",76.949,-4.911,-1.772,0.449,,,,,,,,,,,,-15.201,11.795,"-1' 9""",50',"4' 10""",7.858,-123.853,1.715,-13.515,27.494,-33.091,"Coe College","Coe College",,,,,{86B32A00-8B33-4C77-99DD-CC80950B711A},"0' 4""","2' 10"""
24,2019/02/25,15:50:36,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,Curveball,,"Foul Ball",,,,,,,72.503,2.173,2.331,2259.00,107.824,9:30,"4' 11""","1' 7""",5',-45.475,10.860,-33.775,"3' 2""",1',64.411,-6.482,-3.479,0.540,,,,,,,,,,,,16.044,10.172,"-1' 11""",50',"5' 2""",-2.358,-105.019,4.037,16.970,21.759,-38.104,"Coe College","Coe College",,,,,{7CF6CABD-3A5C-4099-A1F9-B5928DC2D86E},"-1' 1""","2' 8"""
25,2019/02/25,15:50:59,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Single,,,,,,,85.131,0.736,-3.847,1866.00,243.769,2:15,"4' 11""","2' 9""",6',-30.481,8.423,17.094,"3' 1""","0' 7""",76.662,-4.929,-0.539,0.449,48.496,22.178,-1.529,,,,,"110' 11""",,,1.890,-23.569,11.981,"-2' 6""",50',"4' 11""",9.481,-123.359,1.699,-25.415,26.424,-32.960,"Coe College","Coe College",,,,,{D0148EDA-B897-4CCC-B4CB-5EDB963E0979},"0' 9""","2' 10"""
26,2019/02/25,15:51:32,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,84.765,0.210,-5.419,1972.00,290.784,3:45,"4' 10""","2' 8""","6' 4""",-49.922,-10.385,27.363,"0' 10""",0',76.027,-8.999,-0.100,0.452,,,,,,,,,,,,-30.086,7.522,"-2' 5""",50',"4' 8""",12.039,-122.220,-0.054,-31.405,28.229,-44.112,"Coe College","Coe College",,,,,{36443DAA-7D14-4D36-A6A3-99DAAA0B5384},"0' 1""","0' 10"""
27,2019/02/25,15:51:47,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,"Swinging Strike",,,,,,,72.354,2.548,-0.503,2479.00,84.361,8:45,"4' 10""","1' 9""","4' 9""",-60.206,-2.820,-28.558,"2' 3""","-1' 1""",64.323,-8.590,-5.521,0.545,,,,,,,,,,,,9.031,7.766,"-1' 9""",50',5',2.237,-104.555,3.920,14.600,21.787,-41.434,"Coe College","Coe College",,,,,{407E9126-A781-4ECE-B097-CC73C374122F},1',"2' 1"""
28,2019/02/25,15:52:06,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,71.654,3.815,-1.595,2280.00,125.307,10:15,"4' 8""","2' 2""","4' 8""",-45.079,12.957,-18.294,"4' 7""","0' 11""",63.622,-4.614,-4.789,0.548,,,,,,,,,,,,2.886,15.290,-2',50',5',3.625,-103.799,5.920,8.860,19.866,-29.307,"Coe College","Coe College",,,,,{27EBBA50-E5AE-4FDC-9CA3-AA267849C236},"0' 10""","4' 5"""
29,2019/02/25,15:52:19,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,"Swinging Strike",,,,,,,70.737,3.278,-1.365,,87.615,9:0,"4' 9""","2' 2""","5' 1""",-59.973,-1.004,-24.118,"2' 10""","-1' 1""",63.008,-7.955,-5.333,0.553,,,,,,,,,,,,2.227,7.819,"-2' 1""",50',5',4.091,-102.341,5.148,8.523,19.585,-40.182,"Coe College","Coe College",,,,,{CD13016B-DB35-4314-9126-46C1E984CD74},1',"2' 8"""
30,2019/02/25,15:53:04,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,72.411,0.570,-4.679,2141.00,66.244,8:15,"5' 5""","1' 10""","4' 10""",-63.642,-6.221,-14.133,"0' 7""","-3' 10""",64.927,-11.038,-7.119,0.545,,,,,,,,,,,,-6.827,16.489,"-1' 4""",50',"5' 4""",9.260,-104.657,-0.794,4.726,23.244,-37.236,"Coe College","Coe College",,,,,{A97EEB08-9B10-4558-A0DB-F71C881E515A},"3' 8""","0' 7"""
31,2019/02/25,15:53:26,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,71.741,2.429,-4.007,2403.00,47.246,7:30,"4' 10""","2' 4""","4' 9""",-60.739,-2.682,-2.901,"2' 1""","-1' 9""",64.076,-8.727,-4.459,0.548,,,,,,,,,,,,-8.014,8.284,"-1' 11""",50',5',7.321,-103.632,3.585,0.565,20.056,-41.505,"Coe College","Coe College",,,,,{F6D5758D-EC39-45F4-B0D2-D8082C9027DD},"1' 8""","1' 10"""
32,2019/02/25,15:53:44,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Michael Jahnke",{26748E14-6DFD-400F-84BB-1E75C1A1DBD5},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,84.709,1.119,-3.623,1900.00,267.686,3:0,"4' 10""","2' 8""","6' 3""",-38.302,0.770,19.053,"2' 9""","0' 11""",76.209,-5.998,0.110,0.450,,,,,,,,,,,,-20.364,11.314,"-2' 5""",50',"4' 11""",7.939,-122.585,1.631,-21.927,26.878,-34.572,"Coe College","Coe College",,,,,{A4F4F94E-9F5A-4676-BF7F-9CB0BC29D11D},-1',"2' 8"""
33,2019/02/25,15:54:17,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Dawson Abiley",{B4AA7DF4-82A9-4CE3-ADB3-6A2D416784F8},L,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,85.396,1.902,-4.826,1995.00,282.837,3:30,"4' 6""","2' 9""","4' 9""",-49.028,-8.207,36.016,"2' 2""","1' 2""",76.591,-7.169,1.505,0.460,,,,,,,,,,,,-20.778,4.247,"-2' 3""",50',"4' 7""",7.649,-123.074,3.068,-23.573,26.864,-44.306,"Coe College","Coe College",,,,,{8601D974-9095-44BB-BF76-FF4C84403261},"-1' 1""","2' 2"""
34,2019/02/25,15:59:36,0,0,"Lucas Robbins",{8FB75436-003D-4C0A-9A84-900A89B7D0B9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",Stretch,,Top,,,,Changeup,,Ball,,,,,,,71.412,3.461,-5.993,1469.00,300.062,4:0,4',"2' 11""","5' 3""",-71.042,-14.722,25.436,"1' 5""","0' 8""",64.536,-9.593,-1.319,0.540,,,,,,,,,,,,-26.278,4.815,"-2' 4""",50',"4' 3""",10.347,-103.458,4.679,-18.049,16.608,-44.386,"Coe College","Coe College",,,,,{023CDEDE-80F5-4638-926E-1BA7D24CA8C3},"0' 6""","1' 4"""
35,2019/02/25,15:59:52,0,0,"Lucas Robbins",{8FB75436-003D-4C0A-9A84-900A89B7D0B9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",Stretch,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,77.273,3.096,-3.994,1953.00,304.400,4:15,"4' 1""","2' 2""","4' 11""",-52.613,-3.975,5.805,"2' 8""","-1' 2""",69.622,-6.580,-2.779,0.502,,,,,,,,,,,,-13.011,8.146,"-1' 9""",50',"4' 4""",7.898,-112.028,4.555,-6.771,19.175,-38.007,"Coe College","Coe College",,,,,{6C070978-BB0C-4D54-8045-76A93497AB48},"1' 1""","2' 7"""
