No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
11,2019/01/26,10:32:07,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,38.090,2.643,-0.604,1661.00,188.296,12:15,1.298,0.692,2.194,-0.459,0.481,0.070,1.569,0.596,34.198,-0.938,-0.097,0.438,,,,,,,,,,,,-0.294,0.294,-0.707,15.240,1.336,1.010,-37.733,1.975,-4.495,8.505,-7.767,"Coe College","Coe College",,,,,{E7D18405-5DDD-426C-AB15-128AE842ADB3},-0.670,1.494
12,2019/01/26,10:32:21,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,31.914,2.805,0.527,2013.00,97.649,9:15,1.281,0.554,2.023,-1.314,0.062,-0.461,0.751,0.240,28.536,-7.178,-2.538,0.530,,,,,,,,,,,,0.164,0.303,-0.592,15.240,1.320,0.079,-31.539,1.424,2.550,5.935,-10.841,"Coe College","Coe College",,,,,{6F549DD2-73D4-49D0-9C8B-3F3115747440},-0.249,0.721
13,2019/01/26,10:32:36,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Called Strike",,,,,,,38.531,1.020,-3.572,1103.00,244.054,2:15,1.388,0.529,1.975,-0.801,0.141,0.290,0.873,-0.182,34.823,-4.993,-1.493,0.438,,,,,,,,,,,,-0.369,0.304,-0.449,15.240,1.395,2.310,-38.188,0.602,-4.031,8.524,-9.707,"Coe College","Coe College",,,,,{E7F6ECE6-6926-42A5-A1B9-E4882244BD96},0.154,0.850
14,2019/01/26,10:32:59,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,,,Ball,,,,,,,39.278,3.385,-0.515,1706.00,123.020,10:0,1.211,0.498,1.987,-0.696,0.206,-0.317,1.463,0.037,35.468,-1.879,-2.789,0.429,,,,,,,,,,,,-0.081,0.124,-0.518,15.240,1.276,1.056,-39.010,2.362,0.038,8.999,-10.356,"Coe College","Coe College",,,,,{141C7F2D-76BD-4204-9A5F-050ACFAB4F8E},-0.098,1.402
15,2019/01/26,10:35:05,0,0,"Lucas Robbins",{8FB75436-003D-4C0A-9A84-900A89B7D0B9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College",,,Top,,,,,,,,,,,,,20.007,1.810,-3.125,1031.00,186.268,12:15,1.979,0.753,2.734,-1.754,1.566,0.172,0.708,0.091,17.984,-12.097,-1.823,0.823,,,,,,,,,,,,-1.543,4.516,-0.835,15.240,2.196,2.568,-19.248,-2.424,-6.504,1.421,6.072,"Coe College","Coe College",,,,,{70209A44-B778-4EAD-B4F2-7076763735E5},-0.839,2.178
16,2019/01/26,10:38:32,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,32.370,4.038,-0.101,2459.00,107.581,9:30,1.371,0.896,1.836,-1.237,0.121,-0.380,1.275,0.487,28.960,-5.264,-2.619,0.526,,,,,,,,,,,,0.091,0.290,-0.903,15.240,1.457,0.365,-32.094,1.951,1.940,5.886,-10.044,"Coe College","Coe College",,,,,{9A26855E-47F1-4B75-B12C-55B41E63E207},-0.506,1.240
17,2019/01/26,10:38:43,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,32.213,2.533,-2.035,2439.00,159.198,11:15,1.502,0.998,1.895,-0.978,0.388,-0.147,1.236,0.278,28.783,-4.832,-3.328,0.528,,,,,,,,,,,,-0.018,0.413,-0.947,15.240,1.541,1.070,-31.881,1.414,1.284,5.792,-9.041,"Coe College","Coe College",,,,,{5EFACC8E-CA28-4CBA-9B7C-CB0679DF87A2},-0.282,1.172
18,2019/01/26,10:38:56,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,33.838,2.979,-4.991,1254.00,303.232,4:0,1.387,1.099,1.939,-1.426,-0.203,0.310,0.800,0.006,30.549,-7.598,-2.734,0.499,,,,,,,,,,,,-0.426,0.137,-0.964,15.240,1.440,2.746,-33.515,1.444,-3.007,5.651,-12.894,"Coe College","Coe College",,,,,{3A3AFCFE-6B52-4577-AF45-1CE0B090DB10},-0.024,0.756
19,2019/01/26,10:39:09,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,37.268,0.950,-2.602,2359.00,203.510,12:45,1.565,0.999,2.182,-0.486,0.488,0.212,1.342,0.492,33.663,-2.834,-1.054,0.446,,,,,,,,,,,,-0.361,0.576,-0.983,15.240,1.590,1.960,-36.931,0.385,-4.076,7.347,-4.941,"Coe College","Coe College",,,,,{E59CD799-D7FE-4EDC-9F00-CD7721CCB8D6},-0.521,1.323
20,2019/01/26,10:39:22,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,31.021,5.891,1.236,2253.00,159.757,11:15,1.360,0.820,2.124,-0.465,0.983,-0.363,2.535,0.800,27.323,2.120,-1.417,0.543,,,,,,,,,,,,0.298,0.806,-0.850,15.240,1.481,-0.687,-30.419,2.644,3.217,4.708,-2.436,"Coe College","Coe College",,,,,{346C7525-1A7C-476F-94A9-A36308130C2A},-0.788,2.504
21,2019/01/26,10:39:41,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,32.134,2.250,-1.259,,130.682,10:15,1.471,0.884,1.880,-1.071,0.308,-0.359,1.034,0.171,28.712,-5.891,-3.582,0.530,,,,,,,,,,,,0.011,0.330,-0.862,15.240,1.503,0.991,-31.819,1.377,1.612,6.058,-10.396,"Coe College","Coe College",,,,,{FCE7BADF-7E65-4EFD-BB1F-2B5620345514},-0.193,0.952
22,2019/01/26,10:39:53,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,34.667,1.476,-2.621,,66.437,8:15,1.500,0.765,1.837,-1.388,-0.208,-0.476,0.529,-0.451,31.403,-8.780,-5.974,0.491,,,,,,,,,,,,-0.150,0.177,-0.728,15.240,1.512,2.256,-34.386,0.681,0.901,6.506,-13.199,"Coe College","Coe College",,,,,{362C7985-1C73-4A28-8085-DAD72F0D8670},0.369,0.502
23,2019/01/26,10:40:07,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,36.892,2.036,-2.561,2317.00,243.540,2:0,1.410,0.979,2.178,-0.829,0.167,0.335,1.144,0.605,33.317,-4.290,-0.121,0.451,,,,,,,,,,,,-0.376,0.209,-0.930,15.240,1.437,1.678,-36.533,1.405,-4.768,6.765,-10.857,"Coe College","Coe College",,,,,{5BC74029-EEA0-40D7-8509-3D4B6B1505E4},-0.646,1.071
24,2019/01/26,10:40:21,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,37.005,0.999,-4.638,2239.00,312.429,4:30,1.469,0.967,2.039,-1.227,-0.205,0.224,0.521,-0.105,33.397,-8.099,-2.793,0.456,,,,,,,,,,,,-0.449,0.196,-0.880,15.240,1.470,3.070,-36.436,0.415,-3.836,7.231,-12.826,"Coe College","Coe College",,,,,{EA17F6EA-609D-4373-9C4E-AD0D889E2E71},0.073,0.506
25,2019/01/26,10:40:39,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,37.621,2.175,-5.093,2321.00,235.930,1:45,1.453,1.137,1.996,-0.612,0.391,0.579,1.451,0.289,33.533,-2.496,-0.897,0.452,,,,,,,,,,,,-0.552,0.466,-1.013,15.240,1.510,3.002,-36.880,1.090,-6.218,7.524,-6.036,"Coe College","Coe College",,,,,{315DF785-960A-49B5-8EF5-7F65076CBBB3},-0.302,1.441
