No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
11,2019/10/23,15:19:33,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,37.369,-0.010,-3.614,2029.00,227.701,1:30,1.650,0.682,1.818,-0.743,0.277,0.305,0.905,-0.036,33.747,-5.539,-1.380,0.456,,,,,,,,,,,,-0.297,0.301,-0.583,15.240,1.707,2.466,-36.963,-0.915,-5.291,7.355,-4.438,"Coe College","Coe College",,,,,{BFCC5DFF-E035-4AC1-92B1-C6EFC40118A2},-0.014,0.937
12,2019/10/23,15:19:45,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,37.722,0.779,-3.205,2083.00,238.459,2:0,1.605,0.611,1.758,-0.697,0.303,0.493,1.129,0.195,34.158,-4.438,0.313,0.451,,,,,,,,,,,,-0.319,0.258,-0.521,15.240,1.712,1.941,-37.328,-0.360,-5.793,7.585,-5.123,"Coe College","Coe College",,,,,{BFCCD60D-88BA-4313-A714-5032C8421701},-0.214,1.124
13,2019/10/23,15:19:58,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,36.736,-0.912,-3.631,1979.00,220.207,1:15,1.647,0.657,1.741,-0.587,0.467,0.394,0.801,0.019,33.347,-5.327,-0.821,0.463,,,,,,,,,,,,-0.369,0.241,-0.582,15.240,1.635,2.578,-36.382,-0.819,-6.400,6.927,-5.641,"Coe College","Coe College",,,,,{8917388F-FBD6-4DB4-A393-1A44F3350BF4},-0.064,0.780
14,2019/10/23,15:20:14,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,36.904,-0.846,-2.411,2028.00,203.020,12:45,1.649,0.539,1.841,-0.644,0.395,0.168,0.766,0.026,33.375,-5.696,-1.218,0.460,,,,,,,,,,,,-0.243,0.341,-0.500,15.240,1.680,1.920,-36.570,-1.325,-4.230,7.271,-3.866,"Coe College","Coe College",,,,,{8DC1A462-F3EB-4ABB-8710-D0E7855C7E46},-0.067,0.775
15,2019/10/23,15:20:33,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,36.700,0.548,-2.006,2006.00,225.640,1:30,1.575,0.682,1.853,-0.711,0.336,0.343,1.019,0.460,33.143,-4.813,0.446,0.462,,,,,,,,,,,,-0.131,0.332,-0.574,15.240,1.655,0.726,-36.414,-0.597,-2.252,7.639,-4.109,"Coe College","Coe College",,,,,{1270D247-D657-4050-A093-82367976CCAF},-0.469,1.029
16,2019/10/23,15:20:46,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,36.140,0.405,-3.235,1921.00,238.990,2:0,1.651,0.673,1.737,-0.865,0.223,0.370,0.901,0.123,32.793,-5.977,-0.510,0.471,,,,,,,,,,,,-0.338,0.213,-0.615,15.240,1.696,2.283,-35.789,-0.486,-5.670,6.781,-6.240,"Coe College","Coe College",,,,,{139D3C1C-1C7C-4E9B-99AA-03B66D35FE67},-0.158,0.906
17,2019/10/23,15:21:02,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,35.983,0.123,-3.498,1944.00,239.400,2:0,1.594,0.797,1.823,-0.792,0.294,0.497,0.837,0.306,32.632,-5.741,0.186,0.471,,,,,,,,,,,,-0.358,0.275,-0.707,15.240,1.678,2.156,-35.624,-0.809,-5.937,6.747,-5.241,"Coe College","Coe College",,,,,{92BE77B6-B4D8-4E93-9E1C-156CD269EC21},-0.330,0.835
18,2019/10/23,15:21:18,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,36.233,1.465,-2.055,1885.00,263.794,2:45,1.530,0.730,1.779,-1.037,0.041,0.381,0.908,0.528,32.821,-6.196,0.720,0.469,,,,,,,,,,,,-0.231,0.167,-0.642,15.240,1.631,1.042,-35.938,-0.142,-3.900,7.007,-6.996,"Coe College","Coe College",,,,,{2AF5638B-3160-4FB2-9B85-E0FE6DB7DCA8},-0.554,0.923
19,2019/10/23,15:21:31,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,35.548,0.580,-3.771,1970.00,247.353,2:15,1.773,0.791,1.789,-0.937,0.191,0.459,1.001,0.181,32.076,-6.270,-0.248,0.480,,,,,,,,,,,,-0.459,0.098,-0.732,15.240,1.785,2.782,-35.113,-0.007,-7.380,6.710,-8.229,"Coe College","Coe College",,,,,{9E88373D-86CF-46F4-9C06-1037651CD215},-0.222,0.985
20,2019/10/23,15:21:46,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Four Seam Fastball",,,,,,,,,36.357,-0.792,-2.433,1919.00,217.965,1:15,1.711,0.580,1.808,-0.737,0.334,0.260,0.749,0.153,32.947,-6.270,-0.478,0.467,,,,,,,,,,,,-0.333,0.270,-0.599,15.240,1.729,2.177,-36.025,-1.158,-5.653,6.897,-5.221,"Coe College","Coe College",,,,,{5829D80D-2FDE-41BC-A961-54D3BDB4344A},-0.185,0.753
21,2019/10/23,15:26:28,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Two Seam Fastball",,,,,,,,,38.054,2.870,-1.915,2241.00,280.552,3:15,1.488,0.667,1.813,-1.040,-0.074,0.395,1.260,0.521,34.628,-4.821,0.929,0.444,,,,,,,,,,,,-0.325,-0.033,-0.617,15.240,1.617,1.387,-37.785,1.203,-6.068,7.505,-10.436,"Coe College","Coe College",,,,,{3107ED83-9CEA-4A01-8339-7989001A40C6},-0.556,1.237
22,2019/10/23,15:26:49,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Two Seam Fastball",,,,,,,,,38.499,1.070,-2.647,2120.00,224.104,1:30,1.582,0.798,1.787,-0.643,0.312,0.302,1.243,0.350,34.916,-3.745,-0.490,0.441,,,,,,,,,,,,-0.214,0.237,-0.714,15.240,1.666,1.654,-38.180,0.024,-4.065,8.050,-5.311,"Coe College","Coe College",,,,,{623EF1AB-4E05-469F-AE58-5D2CD5544371},-0.377,1.239
23,2019/10/23,15:27:09,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Two Seam Fastball",,,,,,,,,38.760,2.112,-2.480,2143.00,264.926,2:45,1.538,0.715,1.825,-0.900,0.036,0.402,1.235,0.416,35.209,-4.586,0.365,0.437,,,,,,,,,,,,-0.179,0.111,-0.572,15.240,1.672,1.033,-38.516,0.430,-3.458,7.996,-7.661,"Coe College","Coe College",,,,,{1ECACCF1-B457-4305-A4B2-B83CD175889D},-0.436,1.228
24,2019/10/23,15:27:28,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Two Seam Fastball",,,,,,,,,38.712,1.086,-3.910,2138.00,249.824,2:15,1.582,0.757,1.781,-0.775,0.170,0.464,1.115,0.112,35.151,-4.660,-0.568,0.439,,,,,,,,,,,,-0.281,0.256,-0.633,15.240,1.686,2.326,-38.388,-0.409,-5.410,7.985,-4.894,"Coe College","Coe College",,,,,{BAA57831-7B56-4A86-9268-79A6D7305DD7},-0.135,1.125
25,2019/10/23,15:27:47,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Two Seam Fastball",,,,,,,,,38.776,-0.452,-1.476,2143.00,236.438,2:0,1.611,0.699,1.808,-0.710,0.231,0.348,0.773,0.630,35.237,-5.647,1.205,0.438,,,,,,,,,,,,-0.362,0.234,-0.670,15.240,1.654,1.388,-38.478,-1.134,-7.002,7.944,-5.286,"Coe College","Coe College",,,,,{0C705781-504B-45F7-8AE6-753CC4CD0A47},-0.677,0.773
26,2019/10/23,15:28:10,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Two Seam Fastball",,,,,,,,,38.742,0.471,-2.362,2149.00,247.132,2:15,1.577,0.796,1.795,-0.714,0.226,0.536,0.996,0.663,35.221,-4.839,1.514,0.438,,,,,,,,,,,,-0.301,0.125,-0.698,15.240,1.622,1.193,-38.505,-0.119,-5.805,8.241,-7.400,"Coe College","Coe College",,,,,{4AD06726-A71B-4417-869F-094468BFC272},-0.688,0.977
27,2019/10/23,15:28:31,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",-,,Top,,,,"Two Seam Fastball",,,,,,,,,38.631,-0.795,-0.582,2048.00,182.357,12:0,1.625,0.636,1.847,-0.529,0.424,0.017,0.872,0.489,34.887,-4.788,-0.478,0.441,,,,,,,,,,,,-0.104,0.377,-0.603,15.240,1.654,0.578,-38.365,-1.369,-1.988,8.342,-2.603,"Coe College","Coe College",,,,,{3962D11E-DF9A-402C-9E4B-050D6CAD2B82},-0.531,0.889
28,2019/10/23,15:28:56,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.519,-0.969,-2.171,2205.00,215.922,1:15,1.687,0.630,1.804,-0.577,0.371,0.269,0.836,0.285,35.103,-5.262,-0.176,0.440,,,,,,,,,,,,-0.323,0.135,-0.650,15.240,1.636,2.079,-38.156,-0.578,-6.165,7.465,-7.235,"Coe College","Coe College",,,,,{7C7A219F-6FC7-4624-9F70-56D50E3B6B12},-0.313,0.812
29,2019/10/23,15:29:17,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.302,1.636,-2.307,1976.00,256.223,2:30,1.508,0.793,1.826,-0.857,0.105,0.428,1.113,0.569,34.707,-4.743,0.760,0.443,,,,,,,,,,,,-0.295,0.136,-0.740,15.240,1.591,1.480,-37.968,0.328,-5.544,7.861,-7.253,"Coe College","Coe College",,,,,{4BF9BEBA-A9D4-4289-B789-B9DC2FE1EEA6},-0.597,1.123
30,2019/10/23,15:29:51,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.592,-0.961,-2.250,2297.00,210.683,1:0,1.665,0.695,1.859,-0.468,0.482,0.286,0.926,0.347,34.921,-4.522,-0.204,0.440,,,,,,,,,,,,-0.260,0.295,-0.665,15.240,1.653,1.734,-38.199,-0.951,-4.941,8.021,-4.194,"Coe College","Coe College",,,,,{12A80895-023D-4969-8A4D-584951A388B3},-0.368,0.924
31,2019/10/23,15:30:24,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.391,-1.183,-3.338,2209.00,231.880,1:45,1.618,0.671,1.766,-0.580,0.388,0.494,0.702,0.218,34.830,-5.402,0.352,0.444,,,,,,,,,,,,-0.440,0.363,-0.629,15.240,1.653,2.618,-37.907,-1.704,-8.272,7.655,-2.996,"Coe College","Coe College",,,,,{8BA85785-4967-43DE-AB6B-1E789BADDE50},-0.248,0.711
32,2019/10/23,15:30:49,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.532,-0.430,-2.636,2130.00,236.466,2:0,1.579,0.618,1.783,-0.752,0.199,0.301,0.705,0.172,35.115,-5.999,-0.461,0.440,,,,,,,,,,,,-0.354,0.197,-0.638,15.240,1.610,2.437,-38.128,-0.987,-6.743,7.524,-6.062,"Coe College","Coe College",,,,,{B9AA939A-07D5-42C8-A976-B5ED51600EE4},-0.204,0.715
33,2019/10/23,15:31:21,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.557,-0.462,-1.033,2010.00,183.108,12:0,1.623,0.633,1.836,-0.581,0.364,0.020,0.911,0.362,35.051,-4.817,-0.881,0.439,,,,,,,,,,,,-0.157,0.223,-0.658,15.240,1.616,1.246,-38.261,-0.628,-2.993,7.843,-5.537,"Coe College","Coe College",,,,,{8F153C95-A078-4C1D-8247-73A67DB4D6C0},-0.399,0.911
34,2019/10/23,15:31:44,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,39.078,-1.706,-1.819,2264.00,208.072,1:0,1.621,0.530,1.823,-0.657,0.270,0.144,0.481,0.160,35.558,-6.582,-0.753,0.435,,,,,,,,,,,,-0.263,0.300,-0.570,15.240,1.620,1.972,-38.714,-1.984,-5.137,8.216,-3.945,"Coe College","Coe College",,,,,{869F15E3-35FA-4EE5-B7A6-5D713749090E},-0.192,0.512
35,2019/10/23,15:32:08,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.864,-2.632,-2.511,2234.00,201.674,12:45,1.661,0.604,1.816,-0.497,0.442,0.176,0.420,0.069,35.368,-6.367,-1.261,0.437,,,,,,,,,,,,-0.228,0.407,-0.520,15.240,1.655,1.868,-38.453,-2.640,-4.403,7.903,-1.957,"Coe College","Coe College",,,,,{5E6EBA51-712B-4908-81BF-59361CAAFFB9},-0.125,0.437
36,2019/10/23,15:32:28,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.657,-2.425,-1.936,2184.00,197.293,12:30,1.647,0.560,1.860,-0.466,0.474,0.148,0.497,0.162,35.206,-5.951,-0.887,0.438,,,,,,,,,,,,-0.187,0.440,-0.502,15.240,1.673,1.464,-38.321,-2.595,-3.572,8.002,-1.378,"Coe College","Coe College",,,,,{0E9ADE64-1F4B-4E75-9185-E99F01D729B3},-0.202,0.515
37,2019/10/23,15:32:50,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.876,-1.723,-2.241,2146.00,205.923,12:45,1.646,0.675,1.859,-0.468,0.472,0.229,0.692,0.273,35.159,-5.216,-0.496,0.438,,,,,,,,,,,,-0.145,0.404,-0.522,15.240,1.647,1.080,-38.478,-1.935,-2.808,8.040,-2.011,"Coe College","Coe College",,,,,{6FA436F5-C145-4B5F-AF16-5421244EC796},-0.315,0.708
38,2019/10/23,15:33:19,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,38.396,-2.504,-3.597,2273.00,201.108,12:45,1.657,0.492,1.852,-0.469,0.489,0.189,0.481,-0.335,34.911,-6.052,-2.252,0.442,,,,,,,,,,,,-0.393,0.459,-0.551,15.240,1.669,3.582,-37.885,-2.606,-7.393,7.529,-1.191,"Coe College","Coe College",,,,,{E06FCB3C-6413-49C0-9296-2496DCF9B84F},0.295,0.509
