No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
235,2019/02/02,16:24:26,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,69.643,2.072,-4.012,1312.00,355.360,5:45,4.212,1.970,6.594,-65.293,-7.502,0.609,0.674,-1.661,62.311,-10.242,-3.503,0.547,,,,,,,,,,,,-17.061,17.628,-1.783,50.001,4.384,8.502,-100.893,1.488,-7.998,21.297,-34.334,"Coe College","Coe College",,,,,{CC577390-D537-4F73-8B23-21F8C43EBD46},1.488,0.768
236,2019/02/02,16:24:43,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,83.319,2.284,-1.254,,136.864,10:30,4.152,1.090,5.562,-20.766,20.937,-19.617,4.557,-1.717,74.222,-1.683,-4.856,0.465,,,,,,,,,,,,1.618,17.526,-1.117,50.001,4.341,4.406,-119.747,4.502,10.166,23.230,-20.128,"Coe College","Coe College",,,,,{11006EB3-5433-4A5F-BF8E-62D14B884C37},1.626,4.459
237,2019/02/02,16:25:01,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Called Strike",,,,,,,84.087,2.170,-1.248,1548.00,358.069,6:0,3.865,1.553,6.750,-51.770,-13.675,0.461,1.535,0.451,76.533,-7.616,-0.859,0.444,,,,,,,,,,,,-9.850,3.927,-1.604,50.001,3.989,4.480,-122.515,3.272,-9.630,23.052,-44.735,"Coe College","Coe College",,,,,{2589A494-A3D2-43D6-8816-886226E1CA49},-0.576,1.570
238,2019/02/02,16:25:14,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,81.856,1.788,-5.324,1542.00,259.713,2:45,4.169,1.765,5.967,-38.736,2.574,14.183,2.607,-2.003,74.410,-5.509,-2.779,0.463,,,,,,,,,,,,-17.889,13.108,-1.323,50.001,4.274,10.432,-119.300,2.595,-12.361,22.588,-30.984,"Coe College","Coe College",,,,,{4AD82003-5D76-40C5-95BD-B5F28CF1FB8C},1.974,2.620
239,2019/02/02,16:25:33,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,74.634,2.849,-2.171,2154.00,38.898,7:15,3.770,1.736,6.298,-61.895,-11.857,-9.567,1.241,-1.062,67.138,-8.833,-3.566,0.509,,,,,,,,,,,,-5.819,6.853,-1.730,50.001,3.939,5.689,-108.427,4.000,0.663,21.074,-41.690,"Coe College","Coe College",,,,,{A52C4A6C-A4FA-40BD-AC4B-36043F1F7216},0.991,1.281
240,2019/02/02,16:25:47,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,72.068,3.498,-1.343,1291.00,46.750,7:30,3.679,2.057,6.537,-65.339,-11.897,-12.647,1.447,-0.229,64.587,-8.918,-3.299,0.526,,,,,,,,,,,,-3.557,3.681,-2.052,50.001,3.803,4.137,-104.577,5.779,1.508,20.927,-43.966,"Coe College","Coe College",,,,,{31ACF6A4-9395-463D-91D7-329A61E00E42},0.130,1.442
241,2019/02/02,16:26:03,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Splitter,,"Called Strike",,,,,,,70.312,2.524,-3.196,1048.00,262.775,2:45,4.214,2.012,6.553,-55.644,0.854,6.739,1.896,-0.359,62.716,-8.020,-1.608,0.541,,,,,,,,,,,,-13.671,19.295,-1.817,50.001,4.435,6.118,-101.688,2.564,-7.622,20.166,-30.449,"Coe College","Coe College",,,,,{5A30AFE2-D442-405F-9512-B3D05DED3652},0.286,1.927
242,2019/02/02,16:26:37,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{A0255E4C-8E87-4CC4-9BF8-6E1F7337D09B},,
243,2019/02/02,16:26:40,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,43.250,4.299,2.533,1156.00,169.631,11:45,6.819,2.528,7.944,-101.670,64.971,-11.888,2.195,3.800,36.884,-15.452,0.303,0.929,,,,,,,,,,,,15.530,293.353,-2.589,50.001,7.885,-2.822,-57.872,-14.005,3.804,4.985,46.670,"Coe College","Coe College",,,,,{EF0B888B-B42D-44A0-AA51-26FF23663EFD},-3.605,13.327
244,2019/02/02,16:29:05,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,75.479,-1.741,-4.667,1887.00,233.901,1:45,5.370,0.995,6.977,-42.855,4.394,6.025,0.210,-2.757,68.741,-9.897,-3.445,0.495,,,,,,,,,,,,-18.404,22.819,-0.762,50.001,5.223,9.761,-109.881,-3.864,-10.824,20.636,-31.074,"Coe College","Coe College",,,,,{253CF30D-FF8C-4F43-8513-F26E523641A1},2.580,0.171
