No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [m/s],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Direction [°],Pitch Spin Tilt,Pitch Release Height [m],Pitch Release Side [m],Pitch Extension [m],Pitch Break (V) [m],Pitch Break Ind (V) [m],Pitch Break (H) [m],Pitch Strike Zone - Height [m],Pitch Strike Zone - Offset [m],Pitch Zone Speed [m/s],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [m/s],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [m],Col55,Col56,Hit Ball Flight Time [s],pfxx [m],pfxz [m],x0 [m],y0 [m],z0 [m],vx0 [m/s],vy0 [m/s],vz0 [m/s],ax [m/s²],ay [m/s²],az [m/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [m],pz [m]
179,2/20/21,13:40:56,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,33.543,2.198,-2.709,2235,354.423,5:45,1.763,0.522,1.757,-1.627,-0.37,0.032,0.761,-0.216,30.342,-9.8,-2.474,0.515,,,,,,,,,,,,-0.039,-0.192,-0.454,15.24,1.807,1.547,-32.902,0.729,-0.542,6.424,-12.492,Coe College,Coe College,,,,,{3F42AC20-A163-4734-AAB4-8DC4A011CA6E},0.216,0.761
180,2/20/21,13:41:14,0,0,Jared Gordon,{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,30.63,2.214,-1.082,1974,27.689,7:00,1.83,0.58,1.753,-1.994,-0.492,-0.246,0.465,0.028,28.598,-12.257,-2.89,0.558,,,,,,,,,,,,0.125,-0.265,-0.551,15.24,1.872,0.645,-30.172,0.554,1.498,4.435,-12.992,Coe College,Coe College,,,,,{5FC0E90E-0E0A-4771-BD8E-6C59F0817827},-0.028,0.465
181,2/20/21,13:41:32,0,0,Jared Gordon,{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,31.385,-3.128,-1.209,2134,158.278,11:15,1.326,0.506,2.725,-0.573,0.665,-0.294,,,28.032,-7.65,-3.552,,,,,,,,,,,,,0.166,0.48,-0.495,15.24,1.3,0.694,-31.293,-1.775,2.047,7.102,-3.899,Coe College,Coe College,,,,,{EDEA95BA-5ED4-40F4-9D4B-A869F32F7C8F},0.11,-0.082
182,2/20/21,13:41:53,0,0,Jared Gordon,{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,33.651,1.502,-1.853,1940,344.479,5:30,1.802,0.534,1.764,-1.52,-0.28,0.066,0.709,0.075,30.631,-9.69,-1.36,0.511,,,,,,,,,,,,-0.05,-0.14,-0.488,15.24,1.829,1.049,-33.117,0.366,-0.711,6.265,-11.802,Coe College,Coe College,,,,,{94198221-13BB-49CA-9A4E-4AF142295F33},-0.075,0.709
183,2/20/21,13:42:11,0,0,Jared Gordon,{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Changeup,,Called Strike,,,,,,,31.558,2.79,-2.284,1888,306.223,4:15,1.721,0.528,1.675,-1.614,-0.187,0.19,0.903,0.067,28.624,-9.063,-0.881,0.548,,,,,,,,,,,,-0.119,-0.096,-0.469,15.24,1.782,1.176,-31.033,0.988,-1.485,5.545,-11.005,Coe College,Coe College,,,,,{EF24DF33-4CC8-42EF-831E-2FB881E41D4C},-0.067,0.903
184,2/20/21,13:42:28,0,0,Jared Gordon,{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,30.35,1.125,-1.545,1077,305.47,4:15,1.868,0.642,1.903,-1.576,-0.095,0.055,0.609,0.262,27.729,-10.587,-1.135,0.56,,,,,,,,,,,,-0.042,-0.03,-0.607,15.24,1.885,0.795,-30.043,0.158,-0.494,5.4,-10.161,Coe College,Coe College,,,,,{41D446EE-FCDD-4EEA-A777-CDCD7AFFA75E},-0.262,0.609
185,2/20/21,13:42:43,0,0,Jared Gordon,{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,28.776,2.93,-0.104,1967,23.838,6:45,1.799,0.702,1.482,-2.102,-0.387,-0.149,0.542,0.524,26.763,-12.229,-1.189,0.6,,,,,,,,,,,,0.077,-0.198,-0.698,15.24,1.866,0.101,-28.651,0.77,0.817,4.627,-11.913,Coe College,Coe College,,,,,{9F7E2DFF-5CB7-416D-868D-2A9C029B1848},-0.524,0.542
186,2/20/21,13:43:02,0,0,Jared Gordon,{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,30.72,1.634,-1.378,2112,25.843,6:45,1.817,0.61,1.873,-1.925,-0.471,-0.211,0.352,0.011,28.636,-12.486,-2.95,0.551,,,,,,,,,,,,0.105,-0.249,-0.577,15.24,1.843,0.792,-30.427,0.317,1.274,4.935,-12.821,Coe College,Coe College,,,,,{75782CB9-6F6F-4896-8F52-98350B35AF49},-0.011,0.352
187,2/20/21,13:45:25,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Four Seam Fastball,,Called Strike,,,,,,,32.588,1.251,2.766,1649,100.441,9:15,1.714,-0.346,1.752,-1.263,0.04,-0.399,0.807,0.04,29.989,-8.029,-0.182,0.522,,,,,,,,,,,,0.234,0.03,0.279,15.24,1.736,-1.433,-32.354,0.294,3.2,5.571,-9.392,Coe College,Coe College,,,,,{F32503D8-B925-430A-9A1B-A77366C22CE5},-0.04,0.807
188,2/20/21,13:45:41,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Four Seam Fastball,,Called Strike,,,,,,,32.843,1.881,1.253,1717,104.824,9:30,1.659,-0.319,1.7,-1.243,0.051,-0.331,0.953,-0.293,30.063,-7.247,-1.188,0.521,,,,,,,,,,,,0.186,0.033,0.289,15.24,1.699,-0.6,-32.549,0.649,2.565,5.754,-9.352,Coe College,Coe College,,,,,{D04B86E1-2A46-4DD6-B54F-4BF544BA6A2B},0.293,0.953
189,2/20/21,13:45:55,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Curveball,,Ball,,,,,,,26.062,2.03,-1.272,1680,206.05,12:45,2.162,-0.47,1.731,-1.607,0.456,0.251,1.133,-0.58,23.861,-9.778,0.591,0.658,,,,,,,,,,,,-0.144,0.26,0.501,15.24,2.202,0.506,-25.771,0.492,-1.246,3.757,-7.562,Coe College,Coe College,,,,,{FEAB2AA3-D3C0-4F8B-A57A-1D1FF228C7B0},0.58,1.133
190,2/20/21,13:46:09,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Curveball,,Ball,,,,,,,25.667,2.408,3.561,1652,7.54,6:15,1.828,-0.442,1.748,-2.623,-0.514,-0.059,,,24.145,-16.595,3.125,,,,,,,,,,,,,0.06,-0.258,0.352,15.24,1.87,-1.569,-25.457,0.402,0.505,3.858,-11.966,Coe College,Coe College,,,,,{7E8D676A-F23A-4F76-84AB-BA4DADCE433D},-0.512,-0.11
191,2/20/21,13:46:25,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Four Seam Fastball,,Called Strike,,,,,,,33.227,2.4,1.983,1694,25.438,6:45,1.506,-0.352,1.731,-1.809,-0.543,-0.244,0.38,-0.032,30.772,-10.808,0.185,0.514,,,,,,,,,,,,0.144,-0.291,0.303,15.24,1.554,-1.055,-32.852,0.768,2.039,5.594,-13.925,Coe College,Coe College,,,,,{93051F26-3C86-4C33-898C-C2C6C53C17D0},0.032,0.38
192,2/20/21,13:46:38,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Four Seam Fastball,,Ball,,,,,,,32.573,2.505,4.901,1679,117.059,10:00,1.908,-0.648,1.658,-1.012,0.316,-0.694,1.614,0.06,29.651,-4.919,-0.193,0.527,,,,,,,,,,,,0.404,0.168,0.521,15.24,1.968,-2.524,-32.207,1.067,5.47,5.556,-7.526,Coe College,Coe College,,,,,{1E4A739E-321A-4F21-8E7B-BB47F621D2E9},-0.06,1.614
193,2/20/21,13:46:54,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Curveball,,Called Strike,,,,,,,26.823,3.984,3.35,2280,21.585,6:45,1.778,-0.55,1.778,-2.367,-0.434,-0.148,0.543,0.253,24.832,-13.366,2.255,0.638,,,,,,,,,,,,0.106,-0.233,0.468,15.24,1.86,-1.516,-26.557,1.231,0.968,4.137,-11.934,Coe College,Coe College,,,,,{0BCB9271-09DF-4B76-B888-5DC6FC27C999},-0.253,0.543
194,2/20/21,13:47:09,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Curveball,,Called Strike,,,,,,,26.33,5.893,1.813,1645,357.397,6:00,1.797,-0.495,1.665,-2.491,-0.428,0.017,0.994,0.039,24.113,-12.295,1.935,0.658,,,,,,,,,,,,0.005,-0.241,0.446,15.24,1.936,-0.823,-25.864,1.992,0.046,3.866,-11.89,Coe College,Coe College,,,,,{A1F13F0A-0473-4930-81FC-9563DBB8586E},-0.039,0.994
195,2/20/21,13:47:34,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Curveball,,Called Strike,,,,,,,26.252,4.32,3.401,1759,14.545,6:30,1.812,-0.605,1.647,-2.534,-0.482,-0.109,0.516,0.259,24.414,-14.058,2.599,0.656,,,,,,,,,,,,0.084,-0.257,0.513,15.24,1.908,-1.513,-25.965,1.265,0.736,3.865,-12.055,Coe College,Coe College,,,,,{095480A3-137B-4751-90B5-CF37930005D4},-0.259,0.516
196,2/20/21,13:47:48,0,0,Jaren Doromal,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,Coe College,Jack Greene,{71467B30-DB12-4EBC-A32B-EAC78E02FF60},R,Coe College,Wind Up,,Bottom,,,,Four Seam Fastball,,Called Strike,,,,,,,32.407,2.292,2.275,1651,43.883,7:30,1.537,-0.323,1.752,-1.609,-0.283,-0.242,0.579,0.08,29.917,-9.498,0.487,0.526,,,,,,,,,,,,0.146,-0.151,0.268,15.24,1.584,-1.195,-32.063,0.761,1.963,5.315,-11.844,Coe College,Coe College,,,,,{789BCF26-F10B-47F6-AF59-F2B2F73DB789},-0.08,0.579
197,2/20/21,13:49:22,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,28.779,3.066,-2.869,1865,65.391,8:15,1.181,-1.305,1.698,-2.039,-0.306,-0.526,0.016,-2.649,26.184,-11.828,-6.751,0.606,,,,,,,,,,,,0.258,-0.154,1.385,15.24,1.245,1.563,-28.139,0.919,2.624,4.865,-11.374,Coe College,Coe College,,,,,{FDBADB25-4410-43A5-BB17-4FA7C49E8DFF},2.649,0.016
198,2/20/21,13:49:26,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{99A130AA-1463-4539-B32F-DA428C24BCF9},,
199,2/20/21,13:49:47,0,0,Jacob Schmit,{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,,,,,,,,,,30.265,1.469,0.83,2067,64.041,8:15,1.862,0.539,1.924,-1.691,-0.214,-0.394,0.583,0.378,28.408,-10.963,-2.097,0.553,,,,,,,,,,,,0.22,-0.114,-0.555,15.24,1.885,-0.327,-30.115,0.305,2.639,4.393,-11.174,Coe College,Coe College,,,,,{9F382A62-5A84-44C9-B8DE-20B978F5130E},-0.378,0.583
200,2/20/21,13:55:15,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,32.358,-0.195,-3.072,1762,202.495,12:45,2.033,0.719,1.809,-0.853,0.491,0.218,1.124,0.068,29.295,-6.498,-1.453,0.53,,,,,,,,,,,,-0.14,0.286,-0.646,15.24,2.022,1.636,-31.742,-0.373,-1.844,5.433,-6.044,Coe College,Coe College,,,,,{60FF7693-C7BC-4B8F-AE17-AE209D10C95A},-0.068,1.124
201,2/20/21,13:55:30,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,32.638,-3.424,-2.621,2031,197.926,12:30,2.095,0.643,1.596,-0.777,0.579,0.196,0.335,0.088,29.869,-9.034,-1.188,0.531,,,,,,,,,,,,-0.121,0.343,-0.571,15.24,1.992,1.396,-32.016,-2.192,-1.63,5.243,-5.188,Coe College,Coe College,,,,,{00B21816-9F01-4287-B910-148E7E739DC1},-0.088,0.335
202,2/20/21,13:55:45,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Changeup,,Called Strike,,,,,,,31.88,-0.71,-3.298,1104,221.201,1:15,2.002,0.77,1.779,-1.066,0.307,0.298,0.734,0.133,29.247,-8.535,-1.096,0.536,,,,,,,,,,,,-0.183,0.188,-0.69,15.24,1.977,1.719,-31.461,-0.725,-2.377,5.185,-7.37,Coe College,Coe College,,,,,{D6628D06-550B-4925-8403-E0079908ED54},-0.133,0.734
203,2/20/21,13:55:59,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,33.956,-0.682,-3.77,1832,228.685,1:30,2.036,0.728,1.848,-0.813,0.405,0.484,1.029,0.147,31.021,-6.673,-0.192,0.503,,,,,,,,,,,,-0.286,0.235,-0.642,15.24,2.014,2.038,-33.284,-0.658,-4.187,5.353,-6.377,Coe College,Coe College,,,,,{0D20AEF3-035A-4363-8396-9CB9913E039B},-0.147,1.029
204,2/20/21,13:56:12,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Knuckleball,,Ball,,,,,,,31.053,2.572,-3.255,2266,314.449,4:30,1.86,0.845,1.868,-1.942,-0.504,0.448,0.644,0.376,28.121,-11.862,0.115,0.553,,,,,,,,,,,,-0.274,-0.263,-0.772,15.24,1.908,1.611,-30.565,0.825,-3.268,5.97,-12.954,Coe College,Coe College,,,,,{681DDC53-1353-4CAD-BE6A-84F598B27F60},-0.376,0.644
205,2/20/21,13:56:27,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Knuckleball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{B9A65CBF-409E-40C6-B7F9-E7F2783ABFB5},,
206,2/20/21,13:56:42,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,33.324,-1.01,-3.385,1659,208.62,1:00,2.012,0.616,1.9,-0.754,0.484,0.277,0.973,-0.06,30.645,-6.579,-1.334,0.507,,,,,,,,,,,,-0.173,0.283,-0.541,15.24,1.984,1.861,-32.907,-0.812,-2.466,5.287,-5.772,Coe College,Coe College,,,,,{197092C0-C3C6-437E-B892-E750DBDFB785},0.06,0.973
207,2/20/21,13:56:55,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,28.519,1.194,-3.368,2370,222.902,1:30,2.19,1.033,0.256,-1.71,0.375,0.397,0.85,0.386,25.932,-10.329,-0.669,0.66,,,,,,,,,,,,-0.205,0.185,-0.87,15.24,2.208,1.447,-27.836,-0.243,-2.07,4.189,-7.938,Coe College,Coe College,,,,,{CC488596-0D9B-4E29-9696-C2448D13D9C6},-0.386,0.85
208,2/20/21,13:57:11,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,31.881,2.771,-3.621,1159,246.568,2:15,1.854,0.997,0.265,-1.475,0.159,0.483,1.24,0.357,28.958,-7.224,-0.337,0.586,,,,,,,,,,,,-0.246,0.074,-0.823,15.24,1.959,1.723,-31.361,0.723,-3.154,5.343,-8.855,Coe College,Coe College,,,,,{7AA8963B-D51D-44D9-B083-616BA9180E3A},-0.357,1.24
209,2/20/21,13:57:23,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,33.697,-3.209,-3.26,1814,207.957,1:00,2.041,0.675,1.65,-0.681,0.576,0.316,0.442,0.059,30.997,-8.142,-0.949,0.511,,,,,,,,,,,,-0.188,0.337,-0.589,15.24,1.949,1.775,-33.153,-2.105,-2.732,5.329,-4.925,Coe College,Coe College,,,,,{57247703-6C43-4017-B260-CD4D142DF57D},-0.059,0.442
210,2/20/21,13:57:35,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Knuckleball,,Called Strike,,,,,,,31.114,2.582,-4.211,1430,290.054,3:45,1.902,0.762,1.756,-1.696,-0.255,0.517,0.941,0.083,28.09,-9.984,-0.352,0.554,,,,,,,,,,,,-0.316,-0.125,-0.66,15.24,1.955,2.103,-30.707,0.872,-3.81,5.997,-11.317,Coe College,Coe College,,,,,{5C874544-B07C-434B-A02E-8254D64C893A},-0.083,0.941
211,2/20/21,13:58:07,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,33.761,-3.204,-4.055,2045,221.63,1:30,1.91,0.705,1.598,-0.957,0.309,0.301,0.032,-0.157,30.936,-10.111,-1.859,0.514,,,,,,,,,,,,-0.187,0.201,-0.594,15.24,1.812,2.238,-33.112,-2.207,-2.682,5.734,-6.918,Coe College,Coe College,,,,,{83E0BCDD-4EED-4963-9D46-5B693900FBFF},0.157,0.032
212,2/20/21,13:58:27,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,33.695,0.004,-4.536,1945,212.393,1:00,1.93,0.69,1.921,-0.88,0.346,0.24,1.051,-0.346,30.518,-6.537,-2.748,0.506,,,,,,,,,,,,-0.164,0.207,-0.59,15.24,1.925,2.547,-33.015,-0.263,-2.336,5.836,-6.864,Coe College,Coe College,,,,,{9D552B13-ED1C-41E5-AEF6-7E3E371A1AA0},0.346,1.051
213,2/20/21,13:58:39,0,0,Christian Webb,{94329F95-788E-4D20-8F73-C1338B256430},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Knuckleball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{34E0F9D7-FB5B-42D9-A4E4-AD57F3F92649},,
214,2/20/21,14:01:47,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,33.282,-3.062,-0.859,1899,188.936,12:15,2.073,0.352,1.694,-0.562,0.7,0.116,0.639,0.223,30.355,-7.179,-0.003,0.515,,,,,,,,,,,,-0.068,0.417,-0.33,15.24,1.989,0.455,-32.965,-1.956,-0.965,6.065,-3.913,Coe College,Coe College,,,,,{8623F02B-B6A0-47DA-B236-C4CCAEFFB0C5},-0.223,0.639
215,2/20/21,14:02:06,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,33.608,1.206,-2.023,1887,308.767,4:15,1.769,0.448,1.761,-1.465,-0.23,0.249,0.647,0.123,30.954,-9.533,-0.182,0.508,,,,,,,,,,,,-0.148,-0.116,-0.399,15.24,1.789,1.09,-33.207,0.209,-2.136,5.767,-11.481,Coe College,Coe College,,,,,{27B95BE5-1F67-4AC5-BDCB-8D13412D9D9A},-0.123,0.647
216,2/20/21,14:02:26,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,30.648,2.566,-0.928,2095,81.154,8:45,1.898,0.428,1.773,-1.559,-0.093,-0.312,1.067,-0.147,28.171,-8.928,-3.24,0.555,,,,,,,,,,,,0.161,-0.046,-0.403,15.24,1.951,0.588,-30.471,0.893,1.938,5.282,-10.357,Coe College,Coe College,,,,,{634C08A0-1149-4C95-82C4-650F42034D28},0.147,1.067
217,2/20/21,14:02:51,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,30.897,-1.499,-2.173,1445,245.563,2:15,1.852,0.437,1.708,-1.377,0.107,0.335,0.048,0.153,28.3,-11.533,0.303,0.559,,,,,,,,,,,,-0.196,0.093,-0.383,15.24,1.803,1.048,-30.381,-1.227,-2.344,5.204,-8.693,Coe College,Coe College,,,,,{D66D6EEB-8E17-48E9-A483-798DAA067488},-0.153,0.048
218,2/20/21,14:03:13,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,30.537,2.487,1.245,1256,25.038,6:45,1.866,0.218,1.653,-1.882,-0.37,-0.148,0.695,0.425,27.991,-11.268,0.152,0.565,,,,,,,,,,,,0.088,-0.188,-0.25,15.24,1.918,-0.608,-30.183,0.71,1.042,5.315,-12.024,Coe College,Coe College,,,,,{734B96C5-38EF-460B-9914-9BF696D2686C},-0.425,0.695
219,2/20/21,14:03:32,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,33.734,-2.533,-3.16,2047,211.511,1:00,2.045,0.515,1.925,-0.559,0.646,0.41,0.773,0.037,30.935,-6.673,-0.106,0.501,,,,,,,,,,,,-0.246,0.384,-0.447,15.24,1.985,1.714,-33.309,-1.646,-3.583,5.586,-4.213,Coe College,Coe College,,,,,{56DBDD3E-8A5B-41C1-AB4A-C883FDC0A03E},-0.037,0.773
220,2/20/21,14:03:51,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Luke Smailes,{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,33.244,3.003,-2.443,1521,274.26,3:15,1.799,0.452,1.911,-1.296,-0.05,0.362,1.349,0.128,30.518,-6.595,0.246,0.509,,,,,,,,,,,,-0.213,-0.035,-0.399,15.24,1.859,1.289,-32.779,1.329,-3.023,5.247,-10.297,Coe College,Coe College,,,,,{AAD14EC2-4237-46F4-8E80-9B4A89D8C1B7},-0.128,1.349
