No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
145,2019/01/29,16:54:03,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,35.037,1.047,-1.311,1849.00,189.180,12:15,1.581,0.586,2.202,-0.437,0.666,0.108,1.433,0.332,31.462,-2.409,-0.531,0.474,,,,,,,,,,,,-0.293,0.775,-0.611,15.240,1.623,1.293,-34.700,0.226,-3.241,6.699,-3.066,"Coe College","Coe College",,,,,{BF73E67F-465F-4482-B1FF-527E5B8FB08E},-0.356,1.422
146,2019/01/29,16:54:20,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Changeup,,"Called Strike",,,,,,,32.779,0.747,-3.492,,272.695,3:0,1.529,0.510,2.419,-1.246,-0.010,0.219,0.486,-0.222,29.561,-8.788,-1.721,0.502,,,,,,,,,,,,-0.406,0.377,-0.484,15.240,1.515,2.174,-32.403,0.392,-3.152,5.913,-10.913,"Coe College","Coe College",,,,,{DBB35980-86FB-4741-B4CB-B9E03A7B2038},0.194,0.467
147,2019/01/29,16:54:38,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Curveball,,"Called Strike",,,,,,,29.653,3.864,-3.007,1642.00,218.644,1:15,1.452,0.703,1.907,-1.436,0.140,0.112,1.104,-0.031,26.807,-6.907,-2.553,0.567,,,,,,,,,,,,-0.137,0.421,-0.614,15.240,1.544,1.269,-29.480,1.605,-0.075,4.589,-9.722,"Coe College","Coe College",,,,,{7DAC410F-2F7E-4150-A310-C85BD727DF35},0.036,1.064
148,2019/01/29,16:54:52,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Changeup,,Ball,,,,,,,30.188,3.167,0.341,1928.00,122.995,10:0,1.532,0.526,2.122,-0.869,0.617,-0.950,1.542,-0.329,27.176,-3.638,-6.599,0.550,,,,,,,,,,,,0.249,0.937,-0.542,15.240,1.575,0.522,-30.039,0.917,4.072,5.266,-3.510,"Coe College","Coe College",,,,,{343ADDC5-F19B-4234-8D5C-7ED3B85D7D27},0.262,1.583
149,2019/01/29,16:55:06,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,34.317,5.263,-2.708,1834.00,178.783,12:0,1.278,0.565,2.219,-0.551,0.613,-0.013,2.183,-0.195,30.487,0.933,-2.814,0.487,,,,,,,,,,,,-0.173,0.355,-0.528,15.240,1.352,1.666,-33.811,3.178,-0.386,6.154,-6.380,"Coe College","Coe College",,,,,{DECE8412-F173-4E21-957F-7BF9DE165E63},0.189,2.137
150,2019/01/29,16:55:29,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Fastball,,"Called Strike",,,,,,,32.031,2.938,-3.105,1206.00,239.180,2:0,1.374,0.730,2.360,-1.216,0.098,0.165,0.962,0.046,28.599,-6.403,-1.815,0.518,,,,,,,,,,,,-0.289,0.284,-0.697,15.240,1.399,1.758,-31.591,1.642,-1.771,5.558,-10.805,"Coe College","Coe College",,,,,{4C3935C9-2952-46D8-9D98-2C04C73A25EA},-0.050,0.916
151,2019/01/29,16:55:46,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,34.671,1.103,-1.308,1762.00,196.316,12:30,1.614,0.639,2.164,-0.335,0.784,0.229,1.584,0.507,31.269,-1.605,0.372,0.478,,,,,,,,,,,,-0.205,0.901,-0.622,15.240,1.657,0.790,-34.472,0.122,-2.410,6.603,-1.167,"Coe College","Coe College",,,,,{EFC6868F-E4DF-4688-A0F7-A3B5AE285496},-0.510,1.595
152,2019/01/29,16:56:12,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,33.739,3.822,-1.918,1772.00,317.907,4:30,1.472,0.432,2.148,-1.376,-0.195,0.176,1.156,0.077,30.580,-6.579,-0.951,0.491,,,,,,,,,,,,0.155,-0.205,-0.341,15.240,1.468,0.141,-33.783,2.861,2.878,6.385,-16.499,"Coe College","Coe College",,,,,{7BBF5D1E-9B08-4DA8-B9F8-BAEF0DA4AA78},0.022,1.061
153,2019/01/29,16:56:35,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,28.940,2.415,-5.810,1918.00,174.608,11:45,1.539,0.649,2.089,-1.273,0.326,-0.031,0.941,-1.001,26.479,-7.214,-6.116,0.571,,,,,,,,,,,,-0.403,0.497,-0.548,15.240,1.555,3.108,-29.036,1.247,-0.959,4.608,-9.463,"Coe College","Coe College",,,,,{BE2B6CE2-7FD3-4C09-8260-1337B040168A},0.962,0.890
154,2019/01/29,16:56:58,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,31.964,-0.915,2.680,1035.00,165.520,11:30,1.746,0.477,2.356,-0.048,1.262,-0.326,1.448,0.884,28.516,-1.500,0.231,0.517,,,,,,,,,,,,0.266,1.093,-0.535,15.240,1.694,-1.221,-31.500,-0.107,2.172,5.918,-1.436,"Coe College","Coe College",,,,,{C1B4926E-0E0E-4AF2-9682-78482E5DFEAE},-0.873,1.469
155,2019/01/29,16:57:29,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,28.948,5.717,-1.613,1769.00,212.396,1:0,1.293,0.617,2.066,-1.550,0.062,0.040,1.339,0.208,26.178,-5.994,-1.460,0.573,,,,,,,,,,,,-0.072,0.166,-0.585,15.240,1.387,0.728,-28.953,2.839,0.066,4.362,-11.553,"Coe College","Coe College",,,,,{BFC258BD-0292-44A3-B2FF-71AAA2C766A1},-0.191,1.271
156,2019/01/29,16:58:01,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,34.343,5.813,-2.605,1700.00,208.725,1:0,1.201,0.785,2.314,-0.568,0.579,0.317,2.232,0.389,30.519,1.402,-0.121,0.484,,,,,,,,,,,,-0.375,0.477,-0.750,15.240,1.297,1.635,-33.820,3.031,-3.923,5.886,-4.478,"Coe College","Coe College",,,,,{785334EE-E977-4917-8390-76AFD31D26C9},-0.412,2.212
157,2019/01/29,16:58:25,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,34.143,1.061,0.116,1828.00,176.735,12:0,1.650,0.592,2.244,-0.008,1.155,-0.066,1.934,0.558,30.429,0.779,-0.372,0.487,,,,,,,,,,,,0.020,0.841,-0.601,15.240,1.628,0.020,-33.671,1.074,0.361,6.867,-1.586,"Coe College","Coe College",,,,,{D619EEFD-FCCF-47F2-87DC-45189BA0668D},-0.554,1.954
158,2019/01/29,16:58:40,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,34.515,1.037,-2.747,,195.260,12:30,1.589,0.614,2.193,-0.414,0.721,0.197,1.462,0.052,31.022,-2.227,-1.206,0.481,,,,,,,,,,,,-0.281,0.811,-0.566,15.240,1.612,1.665,-34.206,0.272,-2.333,6.307,-2.724,"Coe College","Coe College",,,,,{E0C16507-A419-4849-9C39-D67840FC7C39},-0.054,1.460
159,2019/01/29,16:59:15,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,30.127,2.655,-2.494,1998.00,351.195,5:45,1.401,0.608,2.211,-1.818,-0.316,0.049,0.316,-0.031,27.191,-11.046,-2.004,0.553,,,,,,,,,,,,-0.205,0.060,-0.574,15.240,1.421,1.375,-29.845,1.495,-0.865,4.788,-14.582,"Coe College","Coe College",,,,,{C3477C0E-D598-44F5-B851-2639F2107652},0.019,0.259
160,2019/01/29,16:59:31,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,29.912,0.518,-4.361,1783.00,196.943,12:30,1.668,0.559,2.223,-0.941,0.553,0.168,0.871,-0.477,27.109,-6.738,-3.142,0.552,,,,,,,,,,,,-0.349,0.566,-0.485,15.240,1.635,2.253,-29.801,0.649,-1.585,4.503,-8.958,"Coe College","Coe College",,,,,{B180FEFE-AC09-4B35-91D6-A0E9AD2F0F66},0.464,0.783
161,2019/01/29,16:59:51,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,29.850,2.010,-2.451,,340.454,5:15,1.488,0.572,2.155,-1.784,-0.258,0.092,0.261,-0.015,27.101,-11.372,-1.466,0.558,,,,,,,,,,,,-0.243,0.164,-0.529,15.240,1.485,1.360,-29.550,1.111,-1.344,4.600,-13.777,"Coe College","Coe College",,,,,{76D2D316-E291-4806-9433-E20596D4D599},-0.004,0.203
162,2019/01/29,17:03:26,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,36.414,2.493,-5.273,1534.00,290.173,3:45,1.205,0.617,2.047,-1.207,-0.159,0.434,0.696,-0.422,32.848,-6.480,-1.993,0.462,,,,,,,,,,,,-0.588,0.096,-0.526,15.240,1.237,3.398,-35.935,1.457,-5.856,6.665,-13.168,"Coe College","Coe College",,,,,{95543A4B-1FC9-4462-996B-71CB98149562},0.391,0.661
163,2019/01/29,17:03:39,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Called Strike",,,,,,,37.567,2.340,-3.861,1820.00,273.881,3:15,1.217,0.723,2.124,-1.002,-0.032,0.464,0.865,0.115,33.932,-5.256,-0.544,0.445,,,,,,,,,,,,-0.459,0.156,-0.653,15.240,1.253,2.407,-37.185,1.414,-5.462,7.352,-11.755,"Coe College","Coe College",,,,,{8813D46F-D307-446F-B4A1-A6DA39335916},-0.124,0.835
164,2019/01/29,17:03:53,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,32.909,3.468,-4.280,2050.00,334.667,5:15,1.142,0.754,1.973,-1.518,-0.214,0.102,0.599,-0.344,29.499,-7.829,-3.576,0.516,,,,,,,,,,,,-0.249,0.167,-0.650,15.240,1.208,2.261,-32.530,1.608,-0.584,6.219,-12.364,"Coe College","Coe College",,,,,{5E79C93A-7838-4C7B-BE11-B55538CD758B},0.354,0.584
165,2019/01/29,17:04:08,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Called Strike",,,,,,,38.036,3.109,-4.499,1863.00,276.709,3:15,1.128,0.716,1.915,-1.014,-0.048,0.404,0.991,-0.146,34.453,-4.390,-1.502,0.444,,,,,,,,,,,,-0.573,0.110,-0.619,15.240,1.192,3.153,-37.662,1.836,-6.834,7.331,-11.901,"Coe College","Coe College",,,,,{A6CFB39C-AE94-43B7-9CB4-C21AAEB84D18},0.098,0.955
166,2019/01/29,17:04:22,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Called Strike",,,,,,,35.739,3.204,-3.438,1661.00,305.104,4:15,1.106,0.642,2.049,-1.436,-0.348,0.496,0.564,0.180,32.178,-7.547,0.115,0.471,,,,,,,,,,,,-0.463,0.091,-0.589,15.240,1.160,2.069,-35.244,1.543,-5.319,6.715,-13.238,"Coe College","Coe College",,,,,{D93E5FF2-EBE7-4250-B07C-EC0D33597C65},-0.192,0.576
167,2019/01/29,17:04:46,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Slider,,Ball,,,,,,,32.312,4.099,-4.641,,4.477,6:15,1.114,0.914,2.008,-1.423,-0.070,-0.005,0.841,-0.390,28.845,-6.541,-4.343,0.525,,,,,,,,,,,,-0.322,0.173,-0.823,15.240,1.183,2.713,-31.852,2.076,-0.944,5.949,-11.748,"Coe College","Coe College",,,,,{FB61240A-69AA-442C-992E-A296A1261D28},0.378,0.813
168,2019/01/29,17:05:02,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Slider,,Ball,,,,,,,31.648,4.265,-3.350,1035.00,26.108,6:45,1.033,0.660,1.974,-1.644,-0.242,-0.118,0.587,-0.397,28.407,-7.968,-4.479,0.535,,,,,,,,,,,,-0.054,0.149,-0.578,15.240,1.116,1.617,-31.349,1.953,1.520,5.624,-12.402,"Coe College","Coe College",,,,,{5F0A7FAE-2313-49DF-8F5A-6BDD21D2C7F1},0.399,0.581
169,2019/01/29,17:05:16,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Fastball,,"Called Strike",,,,,,,37.995,2.754,-4.721,1131.00,296.134,3:45,1.152,0.724,2.126,-1.211,-0.266,0.542,0.708,-0.046,34.475,-6.269,-0.634,0.439,,,,,,,,,,,,-0.688,0.046,-0.622,15.240,1.209,3.328,-37.626,1.513,-8.971,7.255,-13.839,"Coe College","Coe College",,,,,{90499B65-57C5-4CAB-A3A8-47C60E5523A6},-0.011,0.677
170,2019/01/29,17:05:34,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Changeup,,Ball,,,,,,,35.671,-1.182,-4.986,1577.00,231.107,1:45,1.387,0.555,2.017,-0.735,0.363,0.450,0.321,-0.391,32.191,-6.653,-1.576,0.473,,,,,,,,,,,,-0.812,0.724,-0.524,15.240,1.369,3.844,-35.089,-1.096,-8.862,6.656,-5.762,"Coe College","Coe College",,,,,{A4A2BBB4-0301-43F8-8BDB-69EE37788B6C},0.309,0.338
171,2019/01/29,17:05:54,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,38.442,3.401,-3.926,1894.00,273.129,3:0,1.173,0.785,2.097,-0.965,-0.035,0.638,1.156,0.331,34.701,-3.851,0.765,0.435,,,,,,,,,,,,-0.552,0.191,-0.699,15.240,1.249,2.444,-38.047,1.801,-7.728,8.131,-10.132,"Coe College","Coe College",,,,,{B442B7E4-939F-4232-8723-B0AA0ECE2B29},-0.343,1.149
172,2019/01/29,17:06:13,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Called Strike",,,,,,,37.802,2.709,-7.177,1691.00,292.754,3:45,1.207,0.695,2.060,-1.433,-0.463,1.105,0.534,-0.209,34.250,-7.832,1.027,0.445,,,,,,,,,,,,-0.806,0.068,-0.525,15.240,1.238,3.978,-37.345,1.221,-10.192,6.958,-13.913,"Coe College","Coe College",,,,,{5515A314-FFCC-4785-B005-58C835CE7971},0.249,0.570
173,2019/01/29,17:06:28,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,32.289,0.913,-1.759,,133.497,10:30,1.278,0.691,2.062,-1.184,0.132,-0.139,0.349,0.062,29.215,-8.001,-2.834,0.518,,,,,,,,,,,,-0.029,0.455,-0.648,15.240,1.273,0.954,-32.207,0.383,0.955,5.883,-9.766,"Coe College","Coe College",,,,,{867A7F86-8688-4656-9E91-DDBFE1842CE5},-0.083,0.342
174,2019/01/29,17:06:44,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,35.376,3.549,-3.314,1608.00,272.866,3:0,1.103,0.773,2.081,-1.136,-0.029,0.587,0.956,0.438,31.719,-5.006,1.000,0.475,,,,,,,,,,,,-0.514,0.136,-0.697,15.240,1.181,1.926,-34.945,1.961,-6.377,6.559,-11.773,"Coe College","Coe College",,,,,{7FA13154-E963-4919-8305-A90E96565034},-0.466,0.907
175,2019/01/29,17:07:03,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,33.147,4.124,-4.190,1073.00,310.965,4:15,1.063,0.742,1.986,-1.572,-0.315,0.363,0.649,-0.069,29.985,-7.636,-1.905,0.506,,,,,,,,,,,,-0.375,0.096,-0.651,15.240,1.149,2.200,-32.910,1.941,-2.813,5.467,-12.925,"Coe College","Coe College",,,,,{69018536-B5CE-4151-9703-CBC7A61BF0F6},0.068,0.653
176,2019/01/29,17:07:39,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,37.843,1.737,-5.017,1785.00,224.749,1:30,1.301,0.639,2.003,-0.635,0.339,0.336,1.154,-0.431,34.122,-3.017,-2.480,0.445,,,,,,,,,,,,-0.565,0.348,-0.547,15.240,1.327,3.489,-37.346,1.142,-5.905,7.357,-8.144,"Coe College","Coe College",,,,,{DACF05CA-EE67-46D1-94C9-C8874E105AF4},0.388,1.110
177,2019/01/29,17:08:08,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,38.186,-1.907,-3.012,1739.00,230.907,1:45,1.456,0.592,2.181,-0.727,0.199,0.244,0.201,0.004,34.852,-7.403,-1.181,0.434,,,,,,,,,,,,-0.496,0.592,-0.588,15.240,1.401,2.565,-37.965,-1.448,-6.259,8.111,-7.134,"Coe College","Coe College",,,,,{2CB7F8F0-5098-4E00-9D33-4D6B3CE2678F},-0.062,0.228
178,2019/01/29,17:08:29,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,37.964,3.056,-7.553,1723.00,292.799,3:45,1.121,0.607,1.931,-1.204,-0.233,0.554,0.783,-0.971,34.488,-5.794,-3.513,0.445,,,,,,,,,,,,-0.726,0.024,-0.446,15.240,1.181,4.853,-37.528,1.770,-7.085,7.192,-13.868,"Coe College","Coe College",,,,,{93E77438-58D3-441A-8A49-2358B8D82233},0.944,0.749
179,2019/01/29,17:08:52,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,31.994,4.871,-1.250,2065.00,64.274,8:15,1.058,0.682,1.904,-1.529,-0.141,-0.293,0.902,0.038,28.580,-6.549,-2.992,0.532,,,,,,,,,,,,-0.033,0.170,-0.663,15.240,1.156,1.037,-31.628,2.275,1.008,5.795,-11.565,"Coe College","Coe College",,,,,{1B9BBAAF-6946-40DB-92F4-2F7926A673AE},-0.039,0.894
180,2019/01/29,17:09:09,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,32.170,3.738,-3.422,2150.00,342.787,5:30,1.117,0.745,1.995,-1.634,-0.292,0.091,0.531,-0.122,29.027,-8.431,-2.663,0.523,,,,,,,,,,,,-0.272,0.147,-0.678,15.240,1.185,1.963,-31.902,1.695,-1.293,5.456,-12.691,"Coe College","Coe College",,,,,{F9011824-2E6A-4463-912C-0DC4BFCB6D60},0.117,0.532
181,2019/01/29,17:09:28,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Splitter,,Ball,,,,,,,30.195,3.021,-3.867,1010.00,285.723,3:30,1.237,0.652,2.188,-1.607,-0.098,0.347,0.466,-0.070,27.062,-9.063,-0.996,0.555,,,,,,,,,,,,-0.459,0.249,-0.581,15.240,1.268,2.069,-29.913,1.492,-3.268,5.682,-12.043,"Coe College","Coe College",,,,,{B061D24E-DEE0-498D-B267-5E692C845190},0.052,0.429
182,2019/01/29,17:11:17,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,35.422,2.815,-1.231,1088.00,2.558,6:0,1.271,0.537,2.030,-1.249,-0.137,-0.006,0.808,0.188,31.804,-6.519,-0.976,0.476,,,,,,,,,,,,-0.268,0.178,-0.538,15.240,1.312,1.292,-35.018,1.422,-2.875,6.653,-11.861,"Coe College","Coe College",,,,,{8404B9FF-FCE0-4185-B836-2304E7CA5BEE},-0.248,0.795
183,2019/01/29,17:11:28,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,35.907,1.648,-2.482,1811.00,251.615,2:30,1.327,0.612,2.108,-0.962,0.106,0.318,0.823,0.240,32.312,-5.629,-0.137,0.467,,,,,,,,,,,,-0.378,0.239,-0.577,15.240,1.344,1.665,-35.534,1.085,-4.452,7.015,-11.125,"Coe College","Coe College",,,,,{23DDDD1D-E39B-4777-BC5B-173C40FBBA6D},-0.273,0.772
184,2019/01/29,17:11:40,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,33.102,2.574,-5.452,2116.00,286.987,3:30,1.263,0.692,1.967,-1.395,-0.106,0.346,0.592,-0.493,29.700,-7.883,-3.263,0.513,,,,,,,,,,,,-0.455,0.195,-0.563,15.240,1.297,2.907,-32.551,1.323,-2.944,5.181,-12.342,"Coe College","Coe College",,,,,{1811CCB1-4281-4458-96E9-26BB583DDA13},0.478,0.557
